language,analysis_unit,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
en,whitespace_word,Squadron,1,1,5,5,True,S|qu|ad|ron,S|quad|r|on,"{""42"": ""S|quad|r|on"", ""43"": ""Squ|ad|r|on"", ""44"": ""S|quadr|on"", ""45"": ""S|qu|ad|ron"", ""46"": ""S|qu|ad|r|on""}"
en,whitespace_word,"ZMapp,",1,1,5,5,True,"Z|M|app|,","ZMapp,","{""42"": ""ZMapp,"", ""43"": ""ZMapp|,"", ""44"": ""ZM|ap|p,"", ""45"": ""ZMap|p|,"", ""46"": ""Z|M|ap|p,""}"
en,whitespace_word,abundance,1,1,5,5,True,ab|und|ance,ab|u|n|d|an|c|e,"{""42"": ""ab|u|n|d|an|c|e"", ""43"": ""ab|undan|ce"", ""44"": ""ab|und|ance"", ""45"": ""ab|un|d|anc|e"", ""46"": ""ab|und|anc|e""}"
en,whitespace_word,accommodation.,1,1,5,5,True,ac|com|mod|ation|.,ac|com|m|od|at|ion|.,"{""42"": ""ac|com|m|od|at|ion|."", ""43"": ""ac|c|omm|od|ation|."", ""44"": ""ac|c|om|m|od|ation|."", ""45"": ""ac|c|om|m|od|at|ion|."", ""46"": ""ac|comm|od|ation|.""}"
en,whitespace_word,account,1,1,5,5,True,ac|count,ac|c|ou|nt,"{""42"": ""ac|c|ou|nt"", ""43"": ""ac|c|ou|n|t"", ""44"": ""accou|nt"", ""45"": ""ac|count"", ""46"": ""ac|cou|nt""}"
en,whitespace_word,"accuracy,",1,1,5,5,True,"ac|cur|acy|,","accur|ac|y,","{""42"": ""accur|ac|y,"", ""43"": ""ac|c|u|r|ac|y,"", ""44"": ""ac|cu|r|ac|y,"", ""45"": ""ac|c|ur|acy,"", ""46"": ""ac|c|u|r|acy,""}"
en,whitespace_word,"aquarium,",1,1,5,5,True,"aqu|ari|um|,","aqu|ar|ium|,","{""42"": ""aqu|ar|ium|,"", ""43"": ""aqu|ar|iu|m,"", ""44"": ""aq|u|ar|iu|m|,"", ""45"": ""aq|u|ar|ium,"", ""46"": ""aqu|ar|iu|m|,""}"
en,whitespace_word,"backgrounds,",1,1,5,5,True,"back|ground|s|,","b|ackg|r|ou|nd|s|,","{""42"": ""b|ackg|r|ou|nd|s|,"", ""43"": ""b|ack|g|r|ou|nd|s|,"", ""44"": ""b|ack|g|r|ou|n|d|s,"", ""45"": ""b|ackgr|ou|nd|s|,"", ""46"": ""b|ack|gr|ound|s|,""}"
en,whitespace_word,"boulevards,",1,1,5,5,True,"b|ou|lev|ards|,","b|o|u|le|var|d|s,","{""42"": ""b|o|u|le|var|d|s,"", ""43"": ""b|ou|levar|ds,"", ""44"": ""b|o|u|levar|d|s,"", ""45"": ""b|ou|l|evar|ds,"", ""46"": ""b|oul|evar|d|s,""}"
en,whitespace_word,"child,",1,1,5,5,True,"child|,","c|hi|l|d,","{""42"": ""c|hi|l|d,"", ""43"": ""c|hi|ld|,"", ""44"": ""c|hi|ld,"", ""45"": ""c|hi l|d,"", ""46"": ""c|hi|l|d|,""}"
en,whitespace_word,cluster/group,1,1,5,5,True,clus|ter|/|gro|up,c|l|u|s te|r|/|group,"{""42"": ""c|l|u|s te|r|/|group"", ""43"": ""c|l|us te|r|/|group"", ""44"": ""c|l|us te|r|/|grou|p"", ""45"": ""c|l|us te|r|/|g|roup"", ""46"": ""c|l|us te r|/|group""}"
en,whitespace_word,connecting,1,1,5,5,True,connect|ing,c|on|n|ec|t|ing,"{""42"": ""c|on|n|ec|t|ing"", ""43"": ""c|onn|ec|t|ing"", ""44"": ""c|onn|ect|ing"", ""45"": ""c|on|n|ect|ing"", ""46"": ""c|o|nn|ec|t|ing""}"
en,whitespace_word,connections,1,1,5,5,True,connect|ions,c|onn|ec|t|ions,"{""42"": ""c|onn|ec|t|ions"", ""43"": ""c|onn|ect|ions"", ""44"": ""c|on|n|ect|ion|s"", ""45"": ""c|on|n|ect|ions"", ""46"": ""c|on|n|ec|t|ion|s""}"
en,whitespace_word,"cycads,",1,1,5,5,True,"cy|c|ads|,","c|ycad|s,","{""42"": ""c|ycad|s,"", ""43"": ""c|yc|ads|,"", ""44"": ""c|y|cad|s|,"", ""45"": ""c|yc|ad|s,"", ""46"": ""c|y|c|ads|,""}"
en,whitespace_word,disappointed,1,1,5,5,True,dis|ap|point|ed,d|is|appoin te|d,"{""42"": ""d|is|appoin te|d"", ""43"": ""d|isappoin te|d"", ""44"": ""d|is|app|oin te|d"", ""45"": ""d|isapp|oin te d"", ""46"": ""d|isapp|oin te|d""}"
en,whitespace_word,disciplinary,1,1,5,5,True,dis|cipl|inary,d|isc|ip|l|in|ar|y,"{""42"": ""d|isc|ip|l|in|ar|y"", ""43"": ""d|isc|ip|lin|ar|y"", ""44"": ""d|is|c|ip|l|in|ar|y"", ""45"": ""d|isc|ip|l|in|ary"", ""46"": ""d|is|c|ip|l|in|ary""}"
en,whitespace_word,"disease,",1,1,5,5,True,"d|ise|ase|,","d|iseas|e|,","{""42"": ""d|iseas|e|,"", ""43"": ""d|is|e|ase|,"", ""44"": ""d|ise|as|e|,"", ""45"": ""d|isease|,"", ""46"": ""d|is|eas|e|,""}"
en,whitespace_word,disembarking,1,1,5,5,True,dis|emb|ar|king,d|isem|bark|ing,"{""42"": ""d|isem|bark|ing"", ""43"": ""d|isem|bar|kin|g"", ""44"": ""d|isem|bar|k|in|g"", ""45"": ""d|isem|bar|k|ing"", ""46"": ""d|is|em|bar|kin|g""}"
en,whitespace_word,disruptions,1,1,5,5,True,dis|rupt|ions,d|is|ru pt|ion|s,"{""42"": ""d|is|ru pt|ion|s"", ""43"": ""d|is ru|pt|ions"", ""44"": ""d|is ru|pt|ion|s"", ""45"": ""d|is|ru|pt|ions"", ""46"": ""d|is|ru|pt|ion|s""}"
en,whitespace_word,efficiently.,1,1,5,5,True,e|ff|ici|ently|.,ef|fic|i en t|ly.,"{""42"": ""ef|fic|i en t|ly."", ""43"": ""e|f|f|ic|i en|t|l|y."", ""44"": ""e|f|f|ici en t|ly."", ""45"": ""e|f|f|ic|i en|t|ly."", ""46"": ""e|f|f|ic|i en t|ly.""}"
en,whitespace_word,eighteen,1,1,5,5,True,e|igh|teen,e|i|gh|te|en,"{""42"": ""e|i|gh|te|en"", ""43"": ""e|igh te|en"", ""44"": ""e|igh te en"", ""45"": ""e|i|g|h te|en"", ""46"": ""e|i|gh te|en""}"
en,whitespace_word,enlightenment,1,1,5,5,True,en|light|en|ment,en|l|igh te n|m en t,"{""42"": ""en|l|igh te n|m en t"", ""43"": ""en|l|ig|h te n|m en t"", ""44"": ""en|l|igh te|n|m en t"", ""45"": ""en|l|igh te nm|en t"", ""46"": ""en|l|ig|h te|n|m en t""}"
en,whitespace_word,"exploded,",1,1,5,5,True,"ex|pl|od|ed|,","e|x|plod|ed|,","{""42"": ""e|x|plod|ed|,"", ""43"": ""e|x|pl|od|ed|,"", ""44"": ""e|x|ploded|,"", ""45"": ""e|x|pl|oded|,"", ""46"": ""e|x|p|loded|,""}"
en,whitespace_word,exploded.,1,1,5,5,True,ex|pl|od|ed|.,e|x|p|lod|ed|.,"{""42"": ""e|x|p|lod|ed|."", ""43"": ""e|x|plod|e|d|."", ""44"": ""e|x|ploded|."", ""45"": ""e|x|pl|od|ed|."", ""46"": ""e|x|p|l|ode|d|.""}"
en,whitespace_word,"explorers,",1,1,5,5,True,"ex|pl|or|ers|,","e|x|pl|or|ers,","{""42"": ""e|x|pl|or|ers,"", ""43"": ""e|x|p|lorers,"", ""44"": ""e|x|plor|er|s,"", ""45"": ""e|x|plor|ers,"", ""46"": ""e|x|p|lor|ers|,""}"
en,whitespace_word,"exporter,",1,1,5,5,True,"ex|porter|,","e|x|por|te|r,","{""42"": ""e|x|por|te|r,"", ""43"": ""e|x|p|or te|r|,"", ""44"": ""e|x|por te|r|,"", ""45"": ""e|x|por te|r,"", ""46"": ""e|x|p|or|te|r|,""}"
en,whitespace_word,footsteps,1,1,5,5,True,fo|ot|st|ep|s,f|oo|t|s te|ps,"{""42"": ""f|oo|t|s te|ps"", ""43"": ""f|oo|t|s te ps"", ""44"": ""f|oot|s te p|s"", ""45"": ""f|oot|s te ps"", ""46"": ""f|oot|s te|p|s""}"
en,whitespace_word,functioning,1,1,5,5,True,fun|ction|ing,f|un|c|t|ioning,"{""42"": ""f|un|c|t|ioning"", ""43"": ""f|un|ct|ion|in|g"", ""44"": ""f|u|n|ct|ion|in|g"", ""45"": ""f|un|c|t|ion|ing"", ""46"": ""f|u|n|c|t|ion|ing""}"
en,whitespace_word,highlands.,1,1,5,5,True,h|igh|lands|.,hi|g|h|l|an|ds|.,"{""42"": ""hi|g|h|l|an|ds|."", ""43"": ""hi g|h|l|ands."", ""44"": ""hi g|h|l|an|ds|."", ""45"": ""hi g|h|l|an|ds."", ""46"": ""hi g|h|l|an|d|s|.""}"
en,whitespace_word,hijacking,1,1,5,5,True,h|ij|ack|ing,hi jacking,"{""42"": ""hi jacking"", ""43"": ""hi jackin|g"", ""44"": ""hi jack|ing"", ""45"": ""hi jack|in|g"", ""46"": ""hi|jack|in|g""}"
en,whitespace_word,impoverished,1,1,5,5,True,im|po|ver|ished,im|p|ov|er|ished,"{""42"": ""im|p|ov|er|ished"", ""43"": ""im|pover|ished"", ""44"": ""im|p|over|ished"", ""45"": ""im|pov|er|ished"", ""46"": ""im|p|over|ish|ed""}"
en,whitespace_word,independence.,1,1,5,5,True,in|depend|ence|.,in|d|ep|en d|en c|e.,"{""42"": ""in|d|ep|en d|en c|e."", ""43"": ""in|dep|en d en c|e."", ""44"": ""in|d|ep en d|en c|e."", ""45"": ""in|dep en d|en c|e."", ""46"": ""in|dep en d en ce.""}"
en,whitespace_word,independently.,1,1,5,5,True,in|depend|ently|.,in|d|ep en d en t|l|y.,"{""42"": ""in|d|ep en d en t|l|y."", ""43"": ""in|d|ep|en d|en t|l|y."", ""44"": ""in|dep|en d en t|ly."", ""45"": ""in|dep|en d|en t|l|y."", ""46"": ""in|dep|en d|en t|ly.""}"
en,whitespace_word,"individual,",1,1,5,5,True,"ind|ividual|,","in|d|iv|id|ual|,","{""42"": ""in|d|iv|id|ual|,"", ""43"": ""in|d|ivid|ual|,"", ""44"": ""in|d|ivid|u|al|,"", ""45"": ""in|divid|u|al|,"", ""46"": ""i|n|d|ivid|u|al|,""}"
en,whitespace_word,"individuals,",1,1,5,5,True,"ind|ividual|s|,","in|dividu|al|s,","{""42"": ""in|dividu|al|s,"", ""43"": ""in|d|ivid|u|al|s|,"", ""44"": ""in|d|ivid|ual|s|,"", ""45"": ""in|d|iv|id|ual|s|,"", ""46"": ""in|d|iv|id|ual|s,""}"
en,whitespace_word,input,1,1,5,5,True,in|put,in|p|ut,"{""42"": ""in|p|ut"", ""43"": ""i|n|p|ut"", ""44"": ""in|put"", ""45"": ""in|pu|t"", ""46"": ""in|p|u|t""}"
en,whitespace_word,jaguars.,1,1,5,5,True,j|agu|ars|.,jag|uars|.,"{""42"": ""jag|uars|."", ""43"": ""j|ag|u|ars."", ""44"": ""jag|u|ar|s|."", ""45"": ""jag|uar|s|."", ""46"": ""jag|uar|s.""}"
en,whitespace_word,jumping,1,1,5,5,True,j|um|ping,j|ump|in|g,"{""42"": ""j|ump|in|g"", ""43"": ""j|u|m|p|ing"", ""44"": ""jum|p|ing"", ""45"": ""j|um|p|in|g"", ""46"": ""jump|in|g""}"
en,whitespace_word,jumping--but,1,1,5,5,True,j|um|ping|--|but,j|um|p|in|g-|-|but,"{""42"": ""j|um|p|in|g-|-|but"", ""43"": ""jum|pin|g-|-but"", ""44"": ""jum|p|ing-|-but"", ""45"": ""jum|p|in|g-|-but"", ""46"": ""jump|in|g-|-but""}"
en,whitespace_word,lucidly,1,1,5,5,True,lu|cid|ly,l|ucidl|y,"{""42"": ""l|ucidl|y"", ""43"": ""l|uc|idl|y"", ""44"": ""l|ucid|l|y"", ""45"": ""l|uc|id|l|y"", ""46"": ""l|u|c|idl|y""}"
en,whitespace_word,magnification,1,1,5,5,True,m|agn|ification,m|ag|nificat|ion,"{""42"": ""m|ag|nificat|ion"", ""43"": ""m|ag|n|if|ic|at|ion"", ""44"": ""m|ag|nific|at|ion"", ""45"": ""m|ag|n|ific|at|ion"", ""46"": ""m|ag|nif|ic|at|ion""}"
en,whitespace_word,magnificent,1,1,5,5,True,m|agn|ific|ent,m|ag|n|ific en t,"{""42"": ""m|ag|n|ific en t"", ""43"": ""m|ag|n|ific|en t"", ""44"": ""m|ag|nific|en t"", ""45"": ""m|ag|n|if|ic|en t"", ""46"": ""m|ag|nif|ic|en t""}"
en,whitespace_word,malfunctioning,1,1,5,5,True,m|alf|unction|ing,m|al|fun|ct|ion|ing,"{""42"": ""m|al|fun|ct|ion|ing"", ""43"": ""m|al|f|unct|ioning"", ""44"": ""m|al|f|un|ct|ion|ing"", ""45"": ""m|al|funct|ioning"", ""46"": ""m|al|funct|ionin|g""}"
en,whitespace_word,merchandise,1,1,5,5,True,mer|ch|and|ise,m|er|ch|andis|e,"{""42"": ""m|er|ch|andis|e"", ""43"": ""m|er|ch|and|ise"", ""44"": ""m|er|chand|ise"", ""45"": ""m|er|c|h|and|ise"", ""46"": ""m|er|ch|andise""}"
en,whitespace_word,museums,1,1,5,5,True,m|use|ums,m|u|se|u|ms,"{""42"": ""m|u|se|u|ms"", ""43"": ""m|u|se|u|m|s"", ""44"": ""m|use|u|ms"", ""45"": ""m|useu|ms"", ""46"": ""m|useu|m|s""}"
en,whitespace_word,negotiations.,1,1,5,5,True,ne|g|ot|i|ations|.,n|eg|ot|iation|s.,"{""42"": ""n|eg|ot|iation|s."", ""43"": ""n|eg|ot|iations."", ""44"": ""n|egot|iat|ion|s."", ""45"": ""n|eg|ot|iat|ion|s."", ""46"": ""n|egot|iation|s.""}"
en,whitespace_word,"nidicolous,",1,1,5,5,True,"n|id|icol|ous|,","n|id|icol|ous,","{""42"": ""n|id|icol|ous,"", ""43"": ""n|idic|ol|ou|s,"", ""44"": ""n|id|icol|ou|s,"", ""45"": ""n|id|ic|ol|ous,"", ""46"": ""n|id|ic|ol|ou|s,""}"
en,whitespace_word,offense.,1,1,5,5,True,off|ense|.,o|f|f|en|se|.,"{""42"": ""o|f|f|en|se|."", ""43"": ""o|f|f|en se|."", ""44"": ""o|f|f|en s|e|."", ""45"": ""of|f|en se."", ""46"": ""of|f|en se|.""}"
en,whitespace_word,offenses;,1,1,5,5,True,off|enses|;,o|f|f|en|s es ;,"{""42"": ""o|f|f|en|s es ;"", ""43"": ""o|f|f|en s|es|;"", ""44"": ""o|f|f|en s|es ;"", ""45"": ""o|f|f|en s es|;"", ""46"": ""of|f|en s|es ;""}"
en,whitespace_word,offensive,1,1,5,5,True,off|ensive,o|f|f|en s|iv|e,"{""42"": ""o|f|f|en s|iv|e"", ""43"": ""o|f|f|en s|i|v|e"", ""44"": ""of|f|en|s|iv|e"", ""45"": ""o|f|f|en|si|v|e"", ""46"": ""of|f|en s|iv|e""}"
en,whitespace_word,ordinary,1,1,5,5,True,ordin|ary,o|r|d|in|ar|y,"{""42"": ""o|r|d|in|ar|y"", ""43"": ""or|d|in|ar|y"", ""44"": ""o|r|d|in|ary"", ""45"": ""or|d|in|ary"", ""46"": ""or|din|ar|y""}"
en,whitespace_word,organgatuangs,1,1,5,5,True,organ|g|atu|ang|s,or|gan|g|at|uangs,"{""42"": ""or|gan|g|at|uangs"", ""43"": ""or|gang|at|uangs"", ""44"": ""or|g|an|g|at|uang|s"", ""45"": ""o|r|gang|at|uang|s"", ""46"": ""o|r|g|an|g|at|uang|s""}"
en,whitespace_word,organization?,1,1,5,5,True,organ|ization|?,or|gan|iz|at|ion|?,"{""42"": ""or|gan|iz|at|ion|?"", ""43"": ""or|ganizat|ion|?"", ""44"": ""o|r|gan|izat|ion|?"", ""45"": ""or|ganiz|at|ion?"", ""46"": ""o|r|gan|iz|at|ion|?""}"
en,whitespace_word,peacekeeping,1,1,5,5,True,pe|ace|ke|eping,p|eacekeepin|g,"{""42"": ""p|eacekeepin|g"", ""43"": ""p|eacek|ee|p|in|g"", ""44"": ""p|eac|ek|ee|pin|g"", ""45"": ""p|eacekee|pin|g"", ""46"": ""p|eacek|ee|pin|g""}"
en,whitespace_word,peculiarities,1,1,5,5,True,pe|cul|iar|ities,p|ec|u|liar|it|i es,"{""42"": ""p|ec|u|liar|it|i es"", ""43"": ""p|ecu|liar|it|i es"", ""44"": ""p|ecul|iar|it|i es"", ""45"": ""p|ecu|l|iar|it|i es"", ""46"": ""p|ec|u|l|iar|it|i es""}"
en,whitespace_word,perceptions,1,1,5,5,True,per|cept|ions,p|er|c|ep|t|ions,"{""42"": ""p|er|c|ep|t|ions"", ""43"": ""p|er|c|ep|t|ion|s"", ""44"": ""p|er|cep|t|ion|s"", ""45"": ""p|er|cep|t|ions"", ""46"": ""p|er|cept|ion|s""}"
en,whitespace_word,"preserved,",1,1,5,5,True,"pres|erv|ed|,","p|r|es|er|v|ed,","{""42"": ""p|r|es|er|v|ed,"", ""43"": ""p|r|es er|ved|,"", ""44"": ""p|r|es er|v|ed|,"", ""45"": ""p|r|es er|v|ed,"", ""46"": ""p|r|es|er|ved|,""}"
en,whitespace_word,publisher,1,1,5,5,True,p|ub|l|isher,p|ub|lisher,"{""42"": ""p|ub|lisher"", ""43"": ""p|u|b|lisher"", ""44"": ""p|u|b|lish|er"", ""45"": ""p|u|b|lis|h|er"", ""46"": ""p|ub|lish|er""}"
en,whitespace_word,quintessentially,1,1,5,5,True,qu|int|ess|ential|ly,qu|in|te|ss|en t|ial|l|y,"{""42"": ""qu|in|te|ss|en t|ial|l|y"", ""43"": ""qu|in|te ss|en|t|iall|y"", ""44"": ""qu|in|te ss|en|t|ial|l|y"", ""45"": ""qu|in|te ss|en t|iall|y"", ""46"": ""qu|in|te|ss|en|t|iall|y""}"
en,whitespace_word,replenished,1,1,5,5,True,re|pl|en|ished,r|ep|l|en i|shed,"{""42"": ""r|ep|l|en i|shed"", ""43"": ""r|ep|l|en|ish|ed"", ""44"": ""r|ep|l|en is|hed"", ""45"": ""r|ep|l|en ished"", ""46"": ""r|ep|l|en|ished""}"
en,whitespace_word,"republicanism,",1,1,5,5,True,"re|p|ublic|an|ism|,","r|ep|ubl|ic|anis|m|,","{""42"": ""r|ep|ubl|ic|anis|m|,"", ""43"": ""r|ep|u|blic|an|ism|,"", ""44"": ""r|ep|u|b|l|ic|an|ism|,"", ""45"": ""r|ep|u|b|lic|an|ism|,"", ""46"": ""r|ep|ub|lic|an|ism|,""}"
en,whitespace_word,shaped,1,1,5,5,True,sh|ap|ed,s|haped,"{""42"": ""s|haped"", ""43"": ""s|hap|e|d"", ""44"": ""s|h|aped"", ""45"": ""s|h|ap|ed"", ""46"": ""s|hap|ed""}"
en,whitespace_word,shrinking,1,1,5,5,True,sh|r|inking,s|hr|in|king,"{""42"": ""s|hr|in|king"", ""43"": ""s|hr|in|kin|g"", ""44"": ""s|h|r|in|king"", ""45"": ""s|h|r|in|kin|g"", ""46"": ""s|hrinkin|g""}"
en,whitespace_word,skyscrapers,1,1,5,5,True,sk|ys|c|rap|ers,s|k|ysc|raper|s,"{""42"": ""s|k|ysc|raper|s"", ""43"": ""s|kysc|r|aper|s"", ""44"": ""s|kysc|rape|r|s"", ""45"": ""s|kysc|raper|s"", ""46"": ""s|k|ys|c|raper|s""}"
en,whitespace_word,speculated,1,1,5,5,True,s|pe|cul|ated,s|p|ecu|la te d,"{""42"": ""s|p|ecu|la te d"", ""43"": ""s|p|ec|ula te d"", ""44"": ""s|p|ec|ul|a te d"", ""45"": ""s|p|ec|ula te|d"", ""46"": ""s|p|ecul|a te d""}"
en,whitespace_word,strengthening,1,1,5,5,True,st|rength|ening,s|t|r en g|t|h en i|ng,"{""42"": ""s|t|r en g|t|h en i|ng"", ""43"": ""s|t|r en gt|h en ing"", ""44"": ""s|t|r en g|t|h en in|g"", ""45"": ""s|t|r en gt|h en i|n|g"", ""46"": ""s|t|r en g|t|h en ing""}"
en,whitespace_word,subprime,1,1,5,5,True,sub|pr|ime,s|u|b|pr|ime,"{""42"": ""s|u|b|pr|ime"", ""43"": ""s|u|b|pr|im|e"", ""44"": ""s|u|b|p|r|ime"", ""45"": ""s|u|b|p|r|im|e"", ""46"": ""s|ub|pr|ime""}"
en,whitespace_word,succeed.,1,1,5,5,True,s|uc|ceed|.,s|u|c|c|eed|.,"{""42"": ""s|u|c|c|eed|."", ""43"": ""s|uc|c|eed|."", ""44"": ""s|u|c|ceed|."", ""45"": ""s|u|c|c|ee|d|."", ""46"": ""s|u|c|c|eed.""}"
en,whitespace_word,"techniques,",1,1,5,5,True,"te|chn|iques|,","te|ch|niqu|es,","{""42"": ""te|ch|niqu|es,"", ""43"": ""te|ch|n|iqu|es,"", ""44"": ""te|ch|niqu es,"", ""45"": ""te|c|h|n|iqu|es,"", ""46"": ""te chn|iqu|es,""}"
en,whitespace_word,technology.,1,1,5,5,True,te|chnology|.,te|c|h|n|ol|og|y.,"{""42"": ""te|c|h|n|ol|og|y."", ""43"": ""te|chn|ol|og|y."", ""44"": ""te|ch|n|olog|y."", ""45"": ""te|chnolog|y."", ""46"": ""te|c|h|n|olog|y.""}"
en,whitespace_word,"through,",1,1,5,5,True,"th|rough|,","t|hrough|,","{""42"": ""t|hrough|,"", ""43"": ""t|hr|ough|,"", ""44"": ""t|hrou|gh|,"", ""45"": ""t|hr|ou|gh|,"", ""46"": ""t|hr|ou|g|h|,""}"
en,whitespace_word,tuberculosis,1,1,5,5,True,t|uber|culos|is,t|ub|er|cul|osis,"{""42"": ""t|ub|er|cul|osis"", ""43"": ""t|ub|er|c|u|l|osis"", ""44"": ""t|ub|er|culosis"", ""45"": ""t|ub|er|cu|losis"", ""46"": ""t|ub|er|cu|l|osi|s""}"
en,whitespace_word,undergoing,1,1,5,5,True,under|going,u|n|d|er|g|oing,"{""42"": ""u|n|d|er|g|oing"", ""43"": ""u|n|der|g|oing"", ""44"": ""u|n|d|er|goin|g"", ""45"": ""u|n|d|er|g|oi|ng"", ""46"": ""u|n|d|er|going""}"
en,whitespace_word,unknowingly,1,1,5,5,True,unk|now|ingly,u|n|k|n|ow|ingl|y,"{""42"": ""u|n|k|n|ow|ingl|y"", ""43"": ""u|n|k|n|ow|in|gl|y"", ""44"": ""u|n|k|n|owin|gl|y"", ""45"": ""u|n|k|n|ow|i|n|gl|y"", ""46"": ""u|n|kn|owingl|y""}"
en,whitespace_word,"walk"",",1,1,5,5,True,"walk|"",","w|alk|""|,","{""42"": ""w|alk|\""|,"", ""43"": ""w|alk|\"","", ""44"": ""w|al|k\"","", ""45"": ""w|al|k\""|,"", ""46"": ""wal|k\""|,""}"
en,whitespace_word,walking.,1,1,5,5,True,wal|king|.,w|alking.,"{""42"": ""w|alking."", ""43"": ""w|al|king."", ""44"": ""w|al|kin|g."", ""45"": ""wal|king."", ""46"": ""w|al|k|in|g.""}"
en,whitespace_word,worthwhile.,1,1,5,5,True,worth|while|.,w|or|t|hw|hi|le.,"{""42"": ""w|or|t|hw|hi|le."", ""43"": ""w|or|t|hw|hi le."", ""44"": ""w|or|t|hw hi le."", ""45"": ""w|or|t|hw hi l|e."", ""46"": ""w|or|t|hw hi|l|e.""}"
en,whitespace_word,while,35,1,4,4,True,while,w|hi l|e,"{""42"": ""w|hi l|e"", ""43"": ""w|hi le"", ""44"": ""w|hi|le"", ""45"": ""w|hi l|e"", ""46"": ""w hi|l|e""}"
en,whitespace_word,especially,17,1,4,4,True,es|pecial|ly,es|p|ec|ial|l|y,"{""42"": ""es|p|ec|ial|l|y"", ""43"": ""es|p|eci|al|l|y"", ""44"": ""es|p|ec|i|al|l|y"", ""45"": ""es|pec|i|al|l|y"", ""46"": ""es|p|ec|i|al|l|y""}"
en,whitespace_word,language,13,1,4,4,True,lan|guage,l|an|g|uag|e,"{""42"": ""l|an|g|uag|e"", ""43"": ""l|an|guag|e"", ""44"": ""l|an|g|u|ag|e"", ""45"": ""l|an|g|uag|e"", ""46"": ""l|ang|uag|e""}"
en,whitespace_word,international,12,1,4,4,True,in|tern|ational,in|te r|n|at|ional,"{""42"": ""in|te r|n|at|ional"", ""43"": ""in|te r|nat|ion|al"", ""44"": ""in|te r|nat|ional"", ""45"": ""in|te r|n|at|ion|al"", ""46"": ""in|te r|n|at|ion|al""}"
en,whitespace_word,thousands,12,1,4,4,True,th|ous|ands,t|housands,"{""42"": ""t|housands"", ""43"": ""t|housan|d|s"", ""44"": ""t|housan|ds"", ""45"": ""t|housan|ds"", ""46"": ""t|housand|s""}"
en,whitespace_word,knowledge,11,1,4,4,True,know|ledge,k|n|owl|edg|e,"{""42"": ""k|n|owl|edg|e"", ""43"": ""kn|ow|ledg|e"", ""44"": ""kn|owledge"", ""45"": ""k|n|ow|l|edg|e"", ""46"": ""kn|ow|ledg|e""}"
en,whitespace_word,traffic,10,1,4,4,True,tra|ffic,t|raff|ic,"{""42"": ""t|raff|ic"", ""43"": ""t|raf|f|ic"", ""44"": ""t|raff|ic"", ""45"": ""t|r|af|f|ic"", ""46"": ""t|r|aff|ic""}"
en,whitespace_word,According,9,1,4,4,True,According,Ac|c|or|din|g,"{""42"": ""Ac|c|or|din|g"", ""43"": ""A|cc|or|din|g"", ""44"": ""Acc|or|ding"", ""45"": ""Ac|cor|din|g"", ""46"": ""Ac|c|or|din|g""}"
en,whitespace_word,beginning,9,1,4,4,True,b|eg|inning,b|eg|i|nn|ing,"{""42"": ""b|eg|i|nn|ing"", ""43"": ""b|eg|in|n|ing"", ""44"": ""b|eg|in|n|in|g"", ""45"": ""b|eg|inn|ing"", ""46"": ""b|eg|in|n|in|g""}"
en,whitespace_word,change,9,1,4,4,True,change,c|h|an|ge,"{""42"": ""c|h|an|ge"", ""43"": ""c|h|ang|e"", ""44"": ""c|h|an|g|e"", ""45"": ""c|h|ange"", ""46"": ""c|h|an|g|e""}"
en,whitespace_word,approximately,8,1,4,4,True,appro|ximately,ap|pr|oxim|a te l|y,"{""42"": ""ap|pr|oxim|a te l|y"", ""43"": ""ap|p|r|oxim|a te|l|y"", ""44"": ""ap|p|r|oxima te l|y"", ""45"": ""ap|p|r|oxim|a te l|y"", ""46"": ""ap|p|r|oxim|a te l|y""}"
en,whitespace_word,discovered,8,1,4,4,True,dis|cover|ed,d|is|c|over|ed,"{""42"": ""d|is|c|over|ed"", ""43"": ""d|is|c|ov|er|ed"", ""44"": ""d|isc|over|ed"", ""45"": ""d|is|c|over|ed"", ""46"": ""d|isc|ov|er|ed""}"
en,whitespace_word,expected,8,1,4,4,True,ex|pected,e|x|p|ec|te d,"{""42"": ""e|x|p|ec|te d"", ""43"": ""e|x|pe|c te d"", ""44"": ""e|x|pec te d"", ""45"": ""e|x|pec te|d"", ""46"": ""e|x|pec te d""}"
en,whitespace_word,indicated,8,1,4,4,True,indic|ated,in|d|ica te|d,"{""42"": ""in|d|ica te|d"", ""43"": ""in|dica te d"", ""44"": ""in|dic|a te d"", ""45"": ""in|d|ica te|d"", ""46"": ""in|d|ica te d""}"
en,whitespace_word,languages,8,1,4,4,True,lan|guages,l|an|guag|es,"{""42"": ""l|an|guag|es"", ""43"": ""l|an|g|u|ag|es"", ""44"": ""l|an|g|uag|es"", ""45"": ""l|an|g|u|ag|es"", ""46"": ""l|an|gu|ag|es""}"
en,whitespace_word,young,8,1,4,4,True,yo|ung,y|oun|g,"{""42"": ""y|oun|g"", ""43"": ""y|ou|n|g"", ""44"": ""y|oung"", ""45"": ""y|ou|ng"", ""46"": ""y|ou|ng""}"
