text,count,langs,bpe_unique_signatures,fxt_unique_signatures,most_common_bpe,most_common_fxt,fxt_seed_signature_count
Jarque was practicing during pre-season training at Coverciano in Italy earlier in the day. He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.,1,{'en': 1},1,1,J|ar|que|Ġwas|Ġpract|icing|Ġduring|Ġpre|-se|ason|Ġtraining|Ġat|ĠCo|ver|ci|ano|Ġin|ĠItaly|Ġearlier|Ġin|Ġthe|Ġday|.|ĠHe|Ġwas|Ġstaying|Ġin|Ġthe|Ġteam|Ġhotel|Ġahead|Ġof|Ġa|Ġmatch|Ġplanned|Ġfor|ĠSunday|Ġagainst|ĠBol|onia|.,<ERROR>,1
He was staying in the team hotel ahead of a match planned for Sunday against Bolonia.,1,{'en': 1},1,1,He|Ġwas|Ġstaying|Ġin|Ġthe|Ġteam|Ġhotel|Ġahead|Ġof|Ġa|Ġmatch|Ġplanned|Ġfor|ĠSunday|Ġagainst|ĠBol|onia|.,<ERROR>,1
The bus was headed to Six Flags St. Louis in Missouri for the band to play to a sold-out crowd.,1,{'en': 1},1,1,The|Ġbus|Ġwas|Ġheaded|Ġto|ĠSix|ĠFl|ags|ĠSt|.|ĠLouis|Ġin|ĠMissouri|Ġfor|Ġthe|Ġband|Ġto|Ġplay|Ġto|Ġa|Ġsold|-out|Ġcrowd|.,<ERROR>,1
"At 1:15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it.",1,{'en': 1},1,1,"At|Ġ|1|:|15|Ġa|.m|.|ĠSaturday|,|Ġaccording|Ġto|Ġwitness|es|,|Ġthe|Ġbus|Ġwas|Ġgoing|Ġthrough|Ġa|Ġgreen|Ġlight|Ġwhen|Ġthe|Ġcar|Ġmade|Ġa|Ġturn|Ġin|Ġfront|Ġof|Ġit|.",<ERROR>,1
"As of the night of August 9, the eye of Morakot was about seventy kilometres away from the Chinese province of Fujian.",1,{'en': 1},1,1,"As|Ġof|Ġthe|Ġnight|Ġof|ĠAugust|Ġ|9|,|Ġthe|Ġeye|Ġof|ĠMor|ak|ot|Ġwas|Ġabout|Ġse|vent|y|Ġkil|omet|res|Ġaway|Ġfrom|Ġthe|ĠChinese|Ġprovin|ce|Ġof|ĠF|uj|ian|.",<ERROR>,1
The typhoon is estimated to be moving toward China at eleven kph.,1,{'en': 1},1,1,The|Ġty|ph|o|on|Ġis|Ġestimated|Ġto|Ġbe|Ġmoving|Ġtoward|ĠChina|Ġat|Ġele|ven|Ġk|ph|.,<ERROR>,1
Passengers were given water as they waited in 90(F)-degree heat.,1,{'en': 1},1,1,P|ass|engers|Ġwere|Ġgiven|Ġwater|Ġas|Ġthey|Ġwa|ited|Ġin|Ġ|90|(|F|)-|de|g|ree|Ġheat|.,<ERROR>,1
"Fire captain Scott Kouns said, ""It was a hot day in the Santa Clara with temperatures in the 90s.",1,{'en': 1},1,1,"F|ire|Ġcaptain|ĠScott|ĠKo|uns|Ġsaid|,|Ġ""|It|Ġwas|Ġa|Ġhot|Ġday|Ġin|Ġthe|ĠSanta|ĠCl|ara|Ġwith|Ġtemperatures|Ġin|Ġthe|Ġ|90|s|.",<ERROR>,1
"Any length of time trapped on a roller coaster would be uncomfortable, to say the least, and it took at least an hour to get the first person off the ride.""",1,{'en': 1},1,1,"Any|Ġlength|Ġof|Ġtime|Ġtra|pped|Ġon|Ġa|Ġroll|er|Ġco|aster|Ġwould|Ġbe|Ġuncom|fort|able|,|Ġto|Ġsay|Ġthe|Ġleast|,|Ġand|Ġit|Ġtook|Ġat|Ġleast|Ġan|Ġhour|Ġto|Ġget|Ġthe|Ġfirst|Ġperson|Ġoff|Ġthe|Ġride|.""",<ERROR>,1
"Schumacher who retired in 2006 after winning the Formula 1 championship seven times, was due to replace the injured Felipe Massa.",1,{'en': 1},1,1,"S|ch|um|acher|Ġwho|Ġretired|Ġin|Ġ|200|6|Ġafter|Ġwinning|Ġthe|ĠForm|ula|Ġ|1|Ġchampionship|Ġseven|Ġtimes|,|Ġwas|Ġdue|Ġto|Ġreplace|Ġthe|Ġinjured|ĠFelipe|ĠMass|a|.",<ERROR>,1
The Brazilian suffered a serious head injury after a crash during the 2009 Hungarian Grand Prix.,1,{'en': 1},1,1,The|ĠBrazil|ian|Ġsuffered|Ġa|Ġserious|Ġhead|Ġinjury|Ġafter|Ġa|Ġcrash|Ġduring|Ġthe|Ġ|200|9|ĠH|un|gar|ian|ĠGrand|ĠPr|ix|.,<ERROR>,1
Massa is due to be out for at least the rest of the 2009 season.,1,{'en': 1},1,1,M|ass|a|Ġis|Ġdue|Ġto|Ġbe|Ġout|Ġfor|Ġat|Ġleast|Ġthe|Ġrest|Ġof|Ġthe|Ġ|200|9|Ġseason|.,<ERROR>,1
"Arias tested positive for a mild case of the virus, Presidential Minister Rodrigo Arias said.",1,{'en': 1},1,1,"Ar|ias|Ġtested|Ġpositive|Ġfor|Ġa|Ġm|ild|Ġcase|Ġof|Ġthe|Ġvirus|,|ĠPresident|ial|ĠMinister|ĠRodr|igo|ĠAr|ias|Ġsaid|.",<ERROR>,1
"The president's condition is stable, though he will be isolated at home for several days.",1,{'en': 1},1,1,"The|Ġpresident|'s|Ġcondition|Ġis|Ġstable|,|Ġthough|Ġhe|Ġwill|Ġbe|Ġisol|ated|Ġat|Ġhome|Ġfor|Ġseveral|Ġdays|.",<ERROR>,1
"""Apart from the fever and a sore throat, I feel well and in good shape to carry out my work by telecommuting.",1,{'en': 1},1,1,"""|Ap|art|Ġfrom|Ġthe|Ġfe|ver|Ġand|Ġa|Ġs|ore|Ġthro|at|,|ĠI|Ġfeel|Ġwell|Ġand|Ġin|Ġgood|Ġshape|Ġto|Ġcarry|Ġout|Ġmy|Ġwork|Ġby|Ġtele|comm|uting|.",<ERROR>,1
"At the time of the award, Atlanta schools had seen a large improvement on test scores.",1,{'en': 1},1,1,"At|Ġthe|Ġtime|Ġof|Ġthe|Ġaward|,|ĠAtlanta|Ġschools|Ġhad|Ġseen|Ġa|Ġlarge|Ġimprovement|Ġon|Ġtest|Ġscores|.",<ERROR>,1
She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.,1,{'en': 1},1,1,She|Ġgained|Ġcritical|Ġac|claim|Ġduring|Ġher|Ġtime|Ġin|ĠAtlanta|Ġand|Ġwas|Ġrecognized|Ġfor|Ġinnovative|Ġurban|Ġeducation|.,<ERROR>,1
"Virgin have only purchased the ‘good bank’ of Northern Rock, not the asset management company.",1,{'en': 1},1,1,"V|ir|gin|Ġhave|Ġonly|Ġpurchased|Ġthe|ĠâĢĺ|go|od|Ġbank|âĢĻ|Ġof|ĠNorthern|ĠRock|,|Ġnot|Ġthe|Ġass|et|Ġmanagement|Ġcompany|.",<ERROR>,1
"One of the world's richest people, Allen has reportedly invested much of his wealth in marine exploration and began his quest to find the Musashi out of a lifelong interest in the war.",1,{'en': 1},1,1,"One|Ġof|Ġthe|Ġworld|'s|Ġrich|est|Ġpeople|,|ĠAllen|Ġhas|Ġreported|ly|Ġinvest|ed|Ġmuch|Ġof|Ġhis|Ġwealth|Ġin|Ġmar|ine|Ġexplor|ation|Ġand|Ġbegan|Ġhis|Ġquest|Ġto|Ġfind|Ġthe|ĠMus|ashi|Ġout|Ġof|Ġa|Ġlif|el|ong|Ġinterest|Ġin|Ġthe|Ġwar|.",<ERROR>,1
This is believed to be the fifth time in history that people have observed what turned out to be chemically confirmed martian material falling to Earth.,1,{'en': 1},1,1,This|Ġis|Ġbelieved|Ġto|Ġbe|Ġthe|Ġfifth|Ġtime|Ġin|Ġhistory|Ġthat|Ġpeople|Ġhave|Ġobserved|Ġwhat|Ġturned|Ġout|Ġto|Ġbe|Ġchem|ically|Ġconfirmed|Ġmart|ian|Ġmaterial|Ġfalling|Ġto|ĠEarth|.,<ERROR>,1
"Out of the approximately 24,000 known meteorites to have fallen to Earth, only about 34 have been verified to be martian in origin.",1,{'en': 1},1,1,"Out|Ġof|Ġthe|Ġapproximately|Ġ|24|,|000|Ġknown|Ġmete|or|ites|Ġto|Ġhave|Ġfall|en|Ġto|ĠEarth|,|Ġonly|Ġabout|Ġ|34|Ġhave|Ġbeen|Ġver|ified|Ġto|Ġbe|Ġmart|ian|Ġin|Ġorigin|.",<ERROR>,1
Fifteen of these rocks are attributed to the meteorite shower last July.,1,{'en': 1},1,1,F|if|teen|Ġof|Ġthese|Ġro|cks|Ġare|Ġattrib|uted|Ġto|Ġthe|Ġmete|or|ite|Ġshower|Ġlast|ĠJuly|.,<ERROR>,1
"Some of the rocks, which are very rare on Earth, are being sold from US$11,000 to $22,500 per ounce, which is about ten times more than the cost of gold.",1,{'en': 1},1,1,"Some|Ġof|Ġthe|Ġro|cks|,|Ġwhich|Ġare|Ġvery|Ġrare|Ġon|ĠEarth|,|Ġare|Ġbeing|Ġsold|Ġfrom|ĠUS|$|11|,|000|Ġto|Ġ$|22|,|500|Ġper|Ġo|unce|,|Ġwhich|Ġis|Ġabout|Ġten|Ġtimes|Ġmore|Ġthan|Ġthe|Ġcost|Ġof|Ġgold|.",<ERROR>,1
"Following the race, Keselowski remains the Drivers' Championship leader with 2,250 points.",1,{'en': 1},1,1,"Follow|ing|Ġthe|Ġrace|,|ĠK|es|el|ows|ki|Ġremains|Ġthe|ĠDr|ivers|'|ĠChampionship|Ġleader|Ġwith|Ġ|2|,|250|Ġpoints|.",<ERROR>,1
"Seven points behind, Johnson is second with 2,243.",1,{'en': 1},1,1,"Se|ven|Ġpoints|Ġbehind|,|ĠJohnson|Ġis|Ġsecond|Ġwith|Ġ|2|,|24|3|.",<ERROR>,1
"In third, Hamlin is twenty points behind, but five ahead of Bowyer. Kahne and Truex, Jr. are fifth and sixth respectively with 2,220 and 2,207 points.",1,{'en': 1},1,1,"In|Ġthird|,|ĠHam|lin|Ġis|Ġtwenty|Ġpoints|Ġbehind|,|Ġbut|Ġfive|Ġahead|Ġof|ĠBow|yer|.|ĠK|ah|ne|Ġand|ĠTrue|x|,|ĠJr|.|Ġare|Ġfifth|Ġand|Ġsixth|Ġrespectively|Ġwith|Ġ|2|,|220|Ġand|Ġ|2|,|207|Ġpoints|.",<ERROR>,1
"Stewart, Gordon, Kenseth, and Harvick round out the top-ten positions for the Drivers' Championship with four races remaining in the season.",1,{'en': 1},1,1,"Ste|wart|,|ĠGordon|,|ĠK|ens|eth|,|Ġand|ĠHar|v|ick|Ġround|Ġout|Ġthe|Ġtop|-|ten|Ġpositions|Ġfor|Ġthe|ĠDr|ivers|'|ĠChampionship|Ġwith|Ġfour|Ġraces|Ġremaining|Ġin|Ġthe|Ġseason|.",<ERROR>,1
The US Navy also said they were investigating the incident.,1,{'en': 1},1,1,The|ĠUS|ĠNavy|Ġalso|Ġsaid|Ġthey|Ġwere|Ġinvestig|ating|Ġthe|Ġincident|.,<ERROR>,1
"They also said in a statement, ""The crew is currently working to determine the best method of safely extracting the ship"".",1,{'en': 1},1,1,"They|Ġalso|Ġsaid|Ġin|Ġa|Ġstatement|,|Ġ""|The|Ġcrew|Ġis|Ġcurrently|Ġworking|Ġto|Ġdetermine|Ġthe|Ġbest|Ġmethod|Ġof|Ġsaf|ely|Ġextract|ing|Ġthe|Ġship|"".",<ERROR>,1
"An Avenger class mine countermeasures ship, the ship was on its way to Puerto Princesa in Palawan.",1,{'en': 1},1,1,"An|ĠA|ven|ger|Ġclass|Ġmine|Ġcounter|me|as|ures|Ġship|,|Ġthe|Ġship|Ġwas|Ġon|Ġits|Ġway|Ġto|ĠPuerto|ĠPrin|cesa|Ġin|ĠP|ala|wan|.",<ERROR>,1
"It is assigned to the U.S. Navy’s Seventh Fleet and based in Sasebo, Nagasaki in Japan.",1,{'en': 1},1,1,"It|Ġis|Ġassigned|Ġto|Ġthe|ĠU|.S|.|ĠNavy|âĢĻs|ĠSe|venth|ĠFle|et|Ġand|Ġbased|Ġin|ĠS|ase|bo|,|ĠN|agas|aki|Ġin|ĠJapan|.",<ERROR>,1
"The Mumbai attackers arrived via boat on Novemeber 26, 2008, bringing with them grenades, automatic weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.",1,{'en': 1},1,1,"The|ĠM|umbai|Ġattack|ers|Ġarrived|Ġvia|Ġboat|Ġon|ĠNov|eme|ber|Ġ|26|,|Ġ|200|8|,|Ġbringing|Ġwith|Ġthem|Ġgr|en|ades|,|Ġautomatic|Ġweapons|Ġand|Ġhit|Ġmultiple|Ġtargets|Ġincluding|Ġthe|Ġcrow|ded|ĠCh|h|at|rap|ati|ĠSh|iv|aj|i|ĠTer|min|us|Ġrail|way|Ġstation|Ġand|Ġthe|Ġfamous|ĠT|aj|ĠMah|al|ĠHotel|.",<ERROR>,1
David Headley's scouting and information gathering had helped to enable the operation by the 10 gunmen from the Pakistani militant group Laskhar-e-Taiba.,1,{'en': 1},1,1,David|ĠHead|ley|'s|Ġsc|out|ing|Ġand|Ġinformation|Ġgather|ing|Ġhad|Ġhelped|Ġto|Ġenable|Ġthe|Ġoperation|Ġby|Ġthe|Ġ|10|Ġgun|men|Ġfrom|Ġthe|ĠPak|ist|ani|Ġmilit|ant|Ġgroup|ĠLas|k|har|-e|-T|a|ib|a|.,<ERROR>,1
The attack put a huge strain on relations between India and Pakistan.,1,{'en': 1},1,1,The|Ġattack|Ġput|Ġa|Ġhuge|Ġstra|in|Ġon|Ġrelations|Ġbetween|ĠIndia|Ġand|ĠPakistan|.,<ERROR>,1
"Accompanied by those officials, he assured Texas citizens that steps were being taken to protect the public's safety.",1,{'en': 1},1,1,"Ac|com|pan|ied|Ġby|Ġthose|Ġofficials|,|Ġhe|Ġass|ured|ĠTexas|Ġcitizens|Ġthat|Ġsteps|Ġwere|Ġbeing|Ġtaken|Ġto|Ġprotect|Ġthe|Ġpublic|'s|Ġsafety|.",<ERROR>,1
"Perry specifically said, ""There are few places in the world better equipped to meet the challenge that is posed in this case.""",1,{'en': 1},1,1,"P|erry|Ġspecifically|Ġsaid|,|Ġ""|There|Ġare|Ġfew|Ġplaces|Ġin|Ġthe|Ġworld|Ġbetter|Ġequipped|Ġto|Ġmeet|Ġthe|Ġchallenge|Ġthat|Ġis|Ġpos|ed|Ġin|Ġthis|Ġcase|.""",<ERROR>,1
"The governor also stated, ""Today, we learned that some school aged children have been identified as having had contact with the patient.""",1,{'en': 1},1,1,"The|Ġgovernor|Ġalso|Ġstated|,|Ġ""|Today|,|Ġwe|Ġlearned|Ġthat|Ġsome|Ġschool|Ġag|ed|Ġchildren|Ġhave|Ġbeen|Ġidentified|Ġas|Ġhaving|Ġhad|Ġcontact|Ġwith|Ġthe|Ġpatient|.""",<ERROR>,1
"He went on to say, ""This case is serious. Rest assured that our system is working as well as it should.""",1,{'en': 1},1,1,"He|Ġwent|Ġon|Ġto|Ġsay|,|Ġ""|This|Ġcase|Ġis|Ġserious|.|ĠRest|Ġass|ured|Ġthat|Ġour|Ġsystem|Ġis|Ġworking|Ġas|Ġwell|Ġas|Ġit|Ġshould|.""",<ERROR>,1
"If confirmed, the find completes Allen's eight-year search for the Musashi.",1,{'en': 1},1,1,"If|Ġconfirmed|,|Ġthe|Ġfind|Ġcomple|tes|ĠAllen|'s|Ġeight|-year|Ġsearch|Ġfor|Ġthe|ĠMus|ashi|.",<ERROR>,1
Following seabed mapping the wreck was found using an ROV.,1,{'en': 1},1,1,Follow|ing|Ġse|ab|ed|Ġmap|ping|Ġthe|Ġw|re|ck|Ġwas|Ġfound|Ġusing|Ġan|ĠR|OV|.,<ERROR>,1
"As of Wednesday afternoon, the tank vents were still leaking probably from thermal expansion inside the tank.",1,{'en': 1},1,1,"As|Ġof|ĠWednesday|Ġafternoon|,|Ġthe|Ġtank|Ġv|ents|Ġwere|Ġstill|Ġle|aking|Ġprobably|Ġfrom|Ġtherm|al|Ġexpansion|Ġinside|Ġthe|Ġtank|.",<ERROR>,1
"The valves opening allowed a pressure release for the system and oil flowed on a pad to a tank that can hold 55,000 barrels (2.3 million gallons).",1,{'en': 1},1,1,"The|Ġval|ves|Ġopening|Ġallowed|Ġa|Ġpressure|Ġrelease|Ġfor|Ġthe|Ġsystem|Ġand|Ġoil|Ġflow|ed|Ġon|Ġa|Ġpad|Ġto|Ġa|Ġtank|Ġthat|Ġcan|Ġhold|Ġ|55|,|000|Ġbar|rel|s|Ġ(|2|.|3|Ġmillion|Ġgall|ons|).",<ERROR>,1
A power failure following a routine fire-command system test caused relief valves to open and crude oil overflowed near the Fort Greely pump station 9.,1,{'en': 1},1,1,A|Ġpower|Ġfailure|Ġfollowing|Ġa|Ġroutine|Ġfire|-com|mand|Ġsystem|Ġtest|Ġcaused|Ġrelief|Ġval|ves|Ġto|Ġopen|Ġand|Ġcr|ude|Ġoil|Ġover|flow|ed|Ġnear|Ġthe|ĠFort|ĠGre|ely|Ġpump|Ġstation|Ġ|9|.,<ERROR>,1
Ovechkin's first assist of the night was on the game-winning goal by rookie Nicklas Backstrom;,1,{'en': 1},1,1,O|ve|ch|kin|'s|Ġfirst|Ġassist|Ġof|Ġthe|Ġnight|Ġwas|Ġon|Ġthe|Ġgame|-winning|Ġgoal|Ġby|Ġro|ok|ie|ĠNick|las|ĠBack|st|rom|;,<ERROR>,1
Batten was ranked 190th on the 2008 400 Richest Americans list with an estimated fortune of $2.3 billion.,1,{'en': 1},1,1,B|at|ten|Ġwas|Ġranked|Ġ|190|th|Ġon|Ġthe|Ġ|200|8|Ġ|400|ĠRich|est|ĠAmericans|Ġlist|Ġwith|Ġan|Ġestimated|Ġfort|une|Ġof|Ġ$|2|.|3|Ġbillion|.,<ERROR>,1
He graduated from the College of Arts & Sciences of the University of Virginia in 1950 and was a significant donor to that institution.,1,{'en': 1},1,1,He|Ġgradu|ated|Ġfrom|Ġthe|ĠCollege|Ġof|ĠArts|Ġ&|ĠSciences|Ġof|Ġthe|ĠUniversity|Ġof|ĠVirginia|Ġin|Ġ|195|0|Ġand|Ġwas|Ġa|Ġsignificant|Ġdon|or|Ġto|Ġthat|Ġinstitution|.,<ERROR>,1
Iraq's Abu Ghraib prison has been set alight during a riot.,1,{'en': 1},1,1,I|ra|q|'s|ĠAb|u|ĠG|hra|ib|Ġprison|Ġhas|Ġbeen|Ġset|Ġal|ight|Ġduring|Ġa|Ġr|iot|.,<ERROR>,1
The jail became notorious after prisoner abuse was discovered there after US forces took over.,1,{'en': 1},1,1,The|Ġjail|Ġbecame|Ġnot|or|ious|Ġafter|Ġprison|er|Ġabuse|Ġwas|Ġdiscovered|Ġthere|Ġafter|ĠUS|Ġforces|Ġtook|Ġover|.,<ERROR>,1
"Piquet Jr. crashed in the 2008 Singapore Grand Prix just after an early pit stop for Fernando Alonso, bringing out the safety car.",1,{'en': 1},1,1,"P|ique|t|ĠJr|.|Ġcrash|ed|Ġin|Ġthe|Ġ|200|8|ĠSingap|ore|ĠGrand|ĠPr|ix|Ġjust|Ġafter|Ġan|Ġearly|Ġpit|Ġstop|Ġfor|ĠFernando|ĠAlonso|,|Ġbringing|Ġout|Ġthe|Ġsafety|Ġcar|.",<ERROR>,1
"As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.",1,{'en': 1},1,1,"As|Ġthe|Ġcars|Ġahead|Ġof|ĠAlonso|Ġwent|Ġin|Ġfor|Ġfuel|Ġunder|Ġthe|Ġsafety|Ġcar|,|Ġhe|Ġmoved|Ġup|Ġthe|Ġpack|Ġto|Ġtake|Ġvictory|.",<ERROR>,1
Piquet Jr. was sacked after the 2009 Hungarian Grand Prix.,1,{'en': 1},1,1,P|ique|t|ĠJr|.|Ġwas|Ġs|acked|Ġafter|Ġthe|Ġ|200|9|ĠH|un|gar|ian|ĠGrand|ĠPr|ix|.,<ERROR>,1
"At exactly 8:46 a.m. a hush fell across the city, marking the exact moment the first jet struck its target.",1,{'en': 1},1,1,"At|Ġexactly|Ġ|8|:|46|Ġa|.m|.|Ġa|Ġh|ush|Ġfell|Ġacross|Ġthe|Ġcity|,|Ġmar|king|Ġthe|Ġexact|Ġmoment|Ġthe|Ġfirst|Ġj|et|Ġstruck|Ġits|Ġtarget|.",<ERROR>,1
Two beams of light have been rigged up to point skywards overnight.,1,{'en': 1},1,1,Two|Ġbe|ams|Ġof|Ġlight|Ġhave|Ġbeen|Ġrig|ged|Ġup|Ġto|Ġpoint|Ġsky|wards|Ġover|night|.,<ERROR>,1
"Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.",1,{'en': 1},1,1,"Con|stru|ction|Ġis|Ġongoing|Ġfor|Ġfive|Ġnew|Ġsk|ys|c|rap|ers|Ġat|Ġthe|Ġsite|,|Ġwith|Ġa|Ġtransportation|Ġcenter|Ġand|Ġmem|orial|Ġpark|Ġin|Ġthe|Ġmiddle|.",<ERROR>,1
"The PBS show has more than two-dozen Emmy awards, and its run is shorter only than Sesame Street and Mister Rogers' Neighborhood.",1,{'en': 1},1,1,"The|ĠP|BS|Ġshow|Ġhas|Ġmore|Ġthan|Ġtwo|-do|zen|ĠEm|my|Ġawards|,|Ġand|Ġits|Ġrun|Ġis|Ġsh|or|ter|Ġonly|Ġthan|ĠS|es|ame|ĠStreet|Ġand|ĠM|ister|ĠRog|ers|'|ĠNe|igh|bor|hood|.",<ERROR>,1
Each episode of the show would focus on a theme in a specific book and then explore that theme through multiple stories.,1,{'en': 1},1,1,Each|Ġepisode|Ġof|Ġthe|Ġshow|Ġwould|Ġfocus|Ġon|Ġa|Ġtheme|Ġin|Ġa|Ġspecific|Ġbook|Ġand|Ġthen|Ġexplore|Ġthat|Ġtheme|Ġthrough|Ġmultiple|Ġstories|.,<ERROR>,1
Each show would also provide recommendations for books that children should look for when they went to their library.,1,{'en': 1},1,1,Each|Ġshow|Ġwould|Ġalso|Ġprovide|Ġrecommendations|Ġfor|Ġbooks|Ġthat|Ġchildren|Ġshould|Ġlook|Ġfor|Ġwhen|Ġthey|Ġwent|Ġto|Ġtheir|Ġlibrary|.,<ERROR>,1
"John Grant, from WNED Buffalo (Reading Rainbow's home station) said ""Reading Rainbow taught kids why to read,... the love of reading — [the show] encouraged kids to pick up a book and to read.""",1,{'en': 1},1,1,"John|ĠGrant|,|Ġfrom|ĠW|N|ED|ĠBuff|alo|Ġ(|Read|ing|ĠRain|bow|'s|Ġhome|Ġstation|)|Ġsaid|Ġ""|Read|ing|ĠRain|bow|Ġtaught|Ġkids|Ġwhy|Ġto|Ġread|,|...|Ġthe|Ġlove|Ġof|Ġreading|ĠâĢĶ|Ġ[|the|Ġshow|]|Ġencouraged|Ġkids|Ġto|Ġpick|Ġup|Ġa|Ġbook|Ġand|Ġto|Ġread|.""",<ERROR>,1
"It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.",1,{'en': 1},1,1,"It|Ġis|Ġbelieved|Ġby|Ġsome|,|Ġincluding|ĠJohn|ĠGrant|,|Ġthat|Ġboth|Ġthe|Ġfunding|Ġcr|unch|Ġand|Ġa|Ġshift|Ġin|Ġthe|Ġphilosophy|Ġof|Ġeducational|Ġtelevision|Ġprogramming|Ġcontributed|Ġto|Ġending|Ġthe|Ġseries|.",<ERROR>,1
"The storm, situated about 645 miles (1040 km) west of the Cape Verde islands, is likely to dissipate before threatening any land areas, forecasters say.",1,{'en': 1},1,1,"The|Ġstorm|,|Ġsitu|ated|Ġabout|Ġ|6|45|Ġmiles|Ġ(|104|0|Ġkm|)|Ġwest|Ġof|Ġthe|ĠC|ape|ĠVer|de|Ġis|lands|,|Ġis|Ġlikely|Ġto|Ġdiss|ip|ate|Ġbefore|Ġthreat|ening|Ġany|Ġland|Ġareas|,|Ġforec|asters|Ġsay|.",<ERROR>,1
Fred currently has winds of 105 miles per hour (165 km/h) and is moving towards the northwest.,1,{'en': 1},1,1,F|red|Ġcurrently|Ġhas|Ġwind|s|Ġof|Ġ|105|Ġmiles|Ġper|Ġhour|Ġ(|165|Ġkm|/h|)|Ġand|Ġis|Ġmoving|Ġtowards|Ġthe|Ġnorth|west|.,<ERROR>,1
"Fred is the strongest tropical cyclone ever recorded so far south and east in the Atlantic since the advent of satellite imagery, and only the third major hurricane on record east of 35°W.",1,{'en': 1},1,1,"F|red|Ġis|Ġthe|Ġstrong|est|Ġtropical|Ġcy|cl|one|Ġever|Ġrecorded|Ġso|Ġfar|Ġsouth|Ġand|Ġeast|Ġin|Ġthe|ĠAtlantic|Ġsince|Ġthe|Ġadvent|Ġof|Ġsat|ellite|Ġimag|ery|,|Ġand|Ġonly|Ġthe|Ġthird|Ġmajor|Ġh|urricane|Ġon|Ġrecord|Ġeast|Ġof|Ġ|35|Â°|W|.",<ERROR>,1
"On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.",1,{'en': 1},1,1,"On|ĠSeptember|Ġ|24|,|Ġ|175|9|,|ĠAr|thur|ĠGu|in|ness|Ġsigned|Ġa|Ġ|9|,|000|Ġyear|Ġle|ase|Ġfor|Ġthe|ĠSt|ĠJames|'|ĠG|ate|ĠBrew|ery|Ġin|ĠDub|lin|,|ĠIreland|.",<ERROR>,1
"250 years later, Guinness has grown to a global business that turns over 10 billion euros (US$14.7 billion) every year.",1,{'en': 1},1,1,"250|Ġyears|Ġlater|,|ĠGu|in|ness|Ġhas|Ġgrown|Ġto|Ġa|Ġglobal|Ġbusiness|Ġthat|Ġturns|Ġover|Ġ|10|Ġbillion|Ġeuros|Ġ(|US|$|14|.|7|Ġbillion|)|Ġevery|Ġyear|.",<ERROR>,1
"Jonny Reid, co-driver for the A1GP New Zealand team, today made history by driving the fastest over the 48-year-old Auckland Harbour Bridge, New Zealand, legally.",1,{'en': 1},1,1,"J|on|ny|ĠRe|id|,|Ġco|-d|r|iver|Ġfor|Ġthe|ĠA|1|GP|ĠNew|ĠZealand|Ġteam|,|Ġtoday|Ġmade|Ġhistory|Ġby|Ġdriving|Ġthe|Ġfast|est|Ġover|Ġthe|Ġ|48|-year|-old|ĠA|uck|land|ĠHar|bour|ĠBridge|,|ĠNew|ĠZealand|,|Ġleg|ally|.",<ERROR>,1
"his second goal of the night was his 60th of the season, becoming the first player to score 60 or more goals in a season since 1995-96, when Jaromir Jagr and Mario Lemieux each reached that milestone.",1,{'en': 1},1,1,"his|Ġsecond|Ġgoal|Ġof|Ġthe|Ġnight|Ġwas|Ġhis|Ġ|60|th|Ġof|Ġthe|Ġseason|,|Ġbecoming|Ġthe|Ġfirst|Ġplayer|Ġto|Ġscore|Ġ|60|Ġor|Ġmore|Ġgoals|Ġin|Ġa|Ġseason|Ġsince|Ġ|199|5|-|96|,|Ġwhen|ĠJ|ar|om|ir|ĠJ|ag|r|Ġand|ĠMario|ĠL|em|ie|ux|Ġeach|Ġreached|Ġthat|Ġmil|est|one|.",<ERROR>,1
He had 2 goals and 2 assists in Washington's 5-3 win over the Atlanta Thrashers.,1,{'en': 1},1,1,He|Ġhad|Ġ|2|Ġgoals|Ġand|Ġ|2|Ġassists|Ġin|ĠWashington|'s|Ġ|5|-|3|Ġwin|Ġover|Ġthe|ĠAtlanta|ĠTh|rash|ers|.,<ERROR>,1
