language,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
es,"Aunque las autoridades no están seguras de que la amenaza sea real, la Autoridad de Transporte de Maryland procedió al cierre, a requerimiento del FBI.",1,1,5,5,True,"Aunque|Ġlas|Ġautoridades|Ġno|ĠestÃ¡n|Ġseg|uras|Ġde|Ġque|Ġla|Ġamenaza|Ġsea|Ġreal|,|Ġla|ĠAutor|idad|Ġde|ĠTrans|porte|Ġde|ĠMaryland|Ġproced|iÃ³|Ġal|Ġcierre|,|Ġa|Ġrequer|imiento|Ġdel|ĠFBI|.","Au|n|qu|e|las|aut|oridad es|no|es t|án|segur|as|de|que|la|am en aza|sea|real|,|la|Aut|oridad|de|T|ransp|or te|de|Mar|yland|proc|edió|al|cierre,|a|requer|imi en t|o|del|FBI.","{""42"": ""Au|n|qu|e|las|aut|oridad es|no|es t|án|segur|as|de|que|la|am en aza|sea|real|,|la|Aut|oridad|de|T|ransp|or te|de|Mar|yland|proc|edió|al|cierre,|a|requer|imi en t|o|del|FBI."", ""43"": ""Au|n|qu|e|las|aut|oridad es|no|es t|án|segur|as|de|que|la|am en aza|sea|real,|la|Aut|oridad|de|Transp|or te||de|Mar|yland|proc|edió|al|cier|re,|a|requer|im|i en t|o|del|FBI."", ""44"": ""Au|nqu|e|las|aut|oridad es|no|es t|án|segur|as|de|que|la|am en aza|sea|real,|la|Aut|oridad|de|T|ransp|or te||de|Mar|yland|proc|edió|al|cier|re,|a|requer|imi en t|o|del|FBI."", ""45"": ""Au|n|qu|e|las|aut|oridad es|no|es t|án|segur|as|de|que|la|am en aza|sea|real,|la|Aut|oridad|de|T|ransp|or te||de|Mar|yland|proc|edió|al|cierre,|a|requer|imi en t|o|del|FBI."", ""46"": ""Au|n|qu|e|las|aut|oridad es|no|es t|án|segur|as|de|que|la|am en aza|sea|real,|la|Aut|oridad|de|T|ransp|or te|de|Mar|yland|proc|edió|al|cierre,|a|requer|imi en t|o|del|FBI.""}"
es,"Aunque los negociadores intentaron componer la situación, las exigencias de los presos son confusas.",1,1,5,5,True,"Aunque|Ġlos|Ġnegoci|adores|Ġintent|aron|Ġcompon|er|Ġla|ĠsituaciÃ³n|,|Ġlas|Ġexig|encias|Ġde|Ġlos|Ġpres|os|Ġson|Ġconf|us|as|.","Au|n|qu|e|los|negociad|or es|in te nt|aron|comp|on|er|la|sit|uación,|las|exig en c|ias|de|los|pr es os|son||conf|usas.","{""42"": ""Au|n|qu|e|los|negociad|or es|in te nt|aron|comp|on|er|la|sit|uación,|las|exig en c|ias|de|los|pr es os|son||conf|usas."", ""43"": ""Au|n|qu|e|los|negociador|es|in te nt|aron|comp|oner||la|sit|uación,|las|exig en c|ias||de|los|pr es os|son||conf|usas."", ""44"": ""Aun|qu|e|los|negociad|or es|in te nt|aron|comp|on|er|la|sit|uación|,|las|exig en c|ias||de|los|pr es os|son||conf|usas."", ""45"": ""Au|n|qu|e|los|negociad|or es|in te nt|aron|comp|oner||la|sit|uación|,|las|exig en c|ias|de|los|pr es os|son||conf|usas."", ""46"": ""Au|n|qu|e|los|negoc|iad|or es|in te nt|aron|comp|oner|la|sit|uación|,|las|exig en|c|ias||de|los|pr es os|son||conf|usas.""}"
es,"Aunque se desconoce a ciencia cierta quién lo redactó, se sabe que apenas fue confeccionado, el enorme documento de pergamino (mide 293⁄4 pulgadas por 241⁄2 pulgadas) fue enrollado para ser guardado.",1,1,5,5,True,"Aunque|Ġse|Ġdescon|oce|Ġa|Ġciencia|Ġcierta|ĠquiÃ©n|Ġlo|Ġredact|Ã³|,|Ġse|Ġsabe|Ġque|Ġapenas|Ġfue|Ġconf|eccion|ado|,|Ġel|Ġenorme|Ġdocumento|Ġde|Ġper|g|am|ino|Ġ(|m|ide|Ġ|29|3|â|ģ|Ħ|4|Ġpulgadas|Ġpor|Ġ|24|1|â|ģ|Ħ|2|Ġpulgadas|)|Ġfue|Ġenroll|ado|Ġpara|Ġser|Ġguard|ado|.","Au|n|qu|e|se|d es c|onoc|e|a|ci en c|ia|cier|t|a|quién|lo red|act|ó,|se|sabe|que|ap en as|fue|conf|eccion|ado,|el|en or|me|docum en t|o|de|pergamino|(mid|e|293|4|pulgadas|por|241⁄2|pulgadas)||fue|en roll|ado|para|ser||guard|ado.","{""42"": ""Au|n|qu|e|se|d es c|onoc|e|a|ci en c|ia|cier|t|a|quién|lo red|act|ó,|se|sabe|que|ap en as|fue|conf|eccion|ado,|el|en or|me|docum en t|o|de|pergamino|(mid|e|293|4|pulgadas|por|241⁄2|pulgadas)||fue|en roll|ado|para|ser||guard|ado."", ""43"": ""Aun|qu|e|se|d es conoc|e|a|ci en c|ia|ciert|a|quién|lo red|act|ó,|se|sabe|que|ap en as|fue|conf|eccion|ado,|el|en or|me|docum en t|o|de|pergamino|(mide|293|4|pulgadas|por|241⁄2|pulgadas)|fue|en roll|ado|para|ser||guard|ado."", ""44"": ""Au|n|qu|e|se|d es c|onoc|e|a|ci en c|ia|ciert|a|quién|lo red|act|ó,|se|sabe|que|ap en as|fue|conf|eccion|ado,|el|en or|me|docum en t|o|de|pergamino|(mid|e|293⁄4|pulgadas|por|241|2|pulgadas)||fue|en roll|ado|para|ser||guard|ado."", ""45"": ""Au|n|que|se|d es conoc|e|a|ci en c|ia|ciert|a|quién|lo red|act|ó,|se|sabe|que|ap en as|fue|conf|eccion|ado,|el|en or|me|docum en t|o|de|pergamino|(mid|e|293|4|pulgadas|por|241⁄2|pulgadas)||fue|en roll|ado|para|ser||guard|ado."", ""46"": ""Au|n|qu|e|se|d es c|onoc|e|a|ci en c|ia|ciert|a|quién|lo red|act|ó,|se|sabe|que|ap en as|fue|conf|eccion|ado,|el|en or|me|docum en t|o|de|pergamino|(mid|e|293|4|pulgadas|por|241||2|pulgadas)||fue|en roll|ado|para|ser||guard|ado.""}"
es,"Aunque se fue del programa en 1993, conservó el título de productor ejecutivo y siguió percibiendo decenas de millones de dólares en regalías temporada tras temporada.",1,1,5,5,True,"Aunque|Ġse|Ġfue|Ġdel|Ġprograma|Ġen|Ġ|199|3|,|Ġconserv|Ã³|Ġel|ĠtÃŃtulo|Ġde|Ġproductor|Ġejecutivo|Ġy|Ġsigu|iÃ³|Ġpercib|iendo|Ġdecenas|Ġde|Ġmillones|Ġde|ĠdÃ³lares|Ġen|Ġregal|ÃŃas|Ġtemporada|Ġtras|Ġtemporada|.","Au|n|qu|e|se|fue|del|program|a|en|1993,|conse|r|vó|el|t|ítulo|de|produc|t|or|ejecut|ivo|y|siguió|percibi en d|o|dec|en as|de|mil|lon es|de|dólar|es|en|regalías|te mporada|t|ras|te mporada.","{""42"": ""Au|n|qu|e|se|fue|del|program|a|en|1993,|conse|r|vó|el|t|ítulo|de|produc|t|or|ejecut|ivo|y|siguió|percibi en d|o|dec|en as|de|mil|lon es|de|dólar|es|en|regalías|te mporada|t|ras|te mporada."", ""43"": ""Au|n|qu|e|se|fue|del|program|a|en|1993,|conser|vó|el|t|ítulo|de|produc|t|or|ejecut|ivo|y|siguió|percib|i en d|o|dec|en as|de|mil|l|on es|de|dólar es|en|regalías|te mporada|t|ras|te mporada."", ""44"": ""Au|n|qu|e|se|fue|del|program|a|en|1993,|c|onser|vó|el|t|ítulo|de|produc|t|or|ejecut|ivo|y|siguió|percib|i en do|dec|en as|de|mil|l|on es|de|dólar es|en|regalías|te mporada|t|ras|te mporada."", ""45"": ""Au|n|qu|e|se|fue|del|program|a|en|1993,|conse|r|vó|el|t|ítulo|de|produc|t|or|ejecut|ivo|y|siguió|percibi en do|dec|en as|de|mil|l|on es|de|dólar es|en|regalías|te mporada|t|ras|te mporada."", ""46"": ""Au|n|qu|e|se|fue|del|progr|am|a|en|1993|,|conser|vó|el|t|ítulo|de|produc|t|or|ejecut|ivo|y|siguió|percibi en do|dec|en as|de|mil|lon es|de|dól|ar es|en|regalías|te mporada|t|ras|te mporada.""}"
es,"Aunque se mostraron apagadas contra sus hermanas sureñas, Sudáfrica mejoró a medida que avanzó el torneo.",1,1,5,5,True,"Aunque|Ġse|Ġmostr|aron|Ġap|ag|adas|Ġcontra|Ġsus|Ġherman|as|Ġsure|Ã±as|,|ĠSud|Ã¡|frica|Ġmejor|Ã³|Ġa|Ġmedida|Ġque|Ġavan|zÃ³|Ġel|Ġtorneo|.","Au|n|qu|e|se|most|raron|apag|adas|cont|ra|sus|her|manas|sur|eñ|as,|Sudáfrica|mejor|ó|a|med|ida|que|avan|zó|el|t|orneo.","{""42"": ""Au|n|qu|e|se|most|raron|apag|adas|cont|ra|sus|her|manas|sur|eñ|as,|Sudáfrica|mejor|ó|a|med|ida|que|avan|zó|el|t|orneo."", ""43"": ""Au|nqu|e|se|most|raron|apagadas|cont|ra|sus|her|man|as|sur|eñ|as,|Sudáfrica|mejor|ó|a|med|ida|que|avanzó|el|t|orneo."", ""44"": ""Au|n|que|se|most|raron|apag|adas|cont|ra|sus|her|man|as|sur|eñ|as,|Sudáfr|ica|mejor|ó|a|med|ida|que|avanzó|el|t|orneo."", ""45"": ""Au|n|qu|e|se|most|raron||apag|adas|cont|ra|sus|her|man|as|sur|eñ|as,|Sudáfr|ica|mejor|ó|a|med|ida|que|avanz|ó|el|t|orneo."", ""46"": ""Au|n|qu|e|se|most|raron|apag|adas|cont|ra|sus|her|manas|sur|eñ|as,|Sudáfr|ica|mejor|ó|a|med|ida|que|avanzó|el|t|orneo.""}"
es,"Aunque su estado físico puede variar, el químico se mantiene.",1,1,5,5,True,"Aunque|Ġsu|Ġestado|ĠfÃŃsico|Ġpuede|Ġvar|iar|,|Ġel|ĠquÃŃm|ico|Ġse|Ġmantiene|.","Au|n|qu|e|su|es t|ado|físico|puede|variar,|el|quím|ico|se|man|t|i en e.","{""42"": ""Au|n|qu|e|su|es t|ado|físico|puede|variar,|el|quím|ico|se|man|t|i en e."", ""43"": ""Aun|qu|e|su|es t|ado|físico|puede|variar,|el|quím|ic|o|se|man|t|i en e."", ""44"": ""Au|n|qu|e|su|es t|ado|físico|pued|e|variar,|el|quím|ico|se|man|t|i en e."", ""45"": ""Au|n|qu|e|su|es t|ado|físico|pued|e|var|iar,|el|quím|ico|se|man|t|i en e."", ""46"": ""Aun|qu|e|su|es t|ado|físico|pued|e|variar,|el|quím|ico|se|man|t|i en e.""}"
es,"Aunque suele no haber control de inmigración, es solo una formalidad, al llegar a su país de origen, el control aduanero puede ser un estorbo.",1,1,5,5,True,"Aunque|Ġsuele|Ġno|Ġhaber|Ġcontrol|Ġde|Ġinm|igraciÃ³n|,|Ġes|Ġsolo|Ġuna|Ġform|alidad|,|Ġal|Ġllegar|Ġa|Ġsu|ĠpaÃŃs|Ġde|Ġorigen|,|Ġel|Ġcontrol|Ġa|du|an|ero|Ġpuede|Ġser|Ġun|Ġest|or|bo|.","Au|n|qu|e|suele|no|haber||cont|rol|de|inmigración,|es  sol|o|una|for|malidad,|al|llegar|a|su|país|de|orig en,|el|cont|rol|aduan|er|o|pued|e|ser||un|es t|orbo.","{""42"": ""Au|n|qu|e|suele|no|haber||cont|rol|de|inmigración,|es  sol|o|una|for|malidad,|al|llegar|a|su|país|de|orig en,|el|cont|rol|aduan|er|o|pued|e|ser||un|es t|orbo."", ""43"": ""Au|n|qu|e|suele|no|haber||cont|rol|de|inmigración|,|es  sol|o|una|for|malidad,|al|llegar|a|su|país|de|orig en,|el|cont|rol||aduan|er|o|pued|e|ser||un|es t|orbo."", ""44"": ""Au|n|qu|e|suele|no|haber||cont|rol|de|inmigración,|es  sol|o|una|for|malidad,|al|llegar||a|su|país|de|orig en,|el|cont|rol|aduan|er|o|pued|e|ser||un|es t|orbo."", ""45"": ""Au|n|qu|e|suele|no|haber||cont|rol|de|inmigración|,|es  sol|o|una|for|malidad,|al|llegar|a|su|país|de|orig en,|el|cont|rol|aduaner|o|pued|e|ser||un|es t|orbo."", ""46"": ""Aun|qu|e|suele|no|haber||cont|rol|de|inmigración,|es  sol|o|una|for|malidad,|al|llegar|a|su|país|de|orig en,|el|cont|rol|aduan|er|o|puede|ser||un|es t|orbo.""}"
es,"Aunque suele ser solo un estereotipo inexacto, la mejor forma de pasarla bien en París es comportarse lo mejor posible, como una persona bien élevé (bien educada). Ello hará que moverse allí sea mucho más fácil.",1,1,5,5,True,"Aunque|Ġsuele|Ġser|Ġsolo|Ġun|Ġest|ere|otipo|Ġinex|acto|,|Ġla|Ġmejor|Ġforma|Ġde|Ġpasar|la|Ġbien|Ġen|ĠParÃŃs|Ġes|Ġcomport|arse|Ġlo|Ġmejor|Ġposible|,|Ġcomo|Ġuna|Ġpersona|Ġbien|ĠÃ©|lev|Ã©|Ġ(|b|ien|Ġeduc|ada|).|ĠEl|lo|ĠharÃ¡|Ġque|Ġmov|erse|ĠallÃŃ|Ġsea|Ġmucho|ĠmÃ¡s|ĠfÃ¡cil|.","Au|n|qu|e|suele|ser||sol|o|un|es te r|eot|ipo|inexact|o,|la|mejor||for|ma|de|pasarl|a|bi en|en|París|es  comp|ort|arse|lo mejor||posib|le,|como|una|person|a|bi en|élevé|(bi en|educada)|.|Ell|o|hará|que|mover|se|all|í|sea|much|o|más|fácil|.","{""42"": ""Au|n|qu|e|suele|ser||sol|o|un|es te r|eot|ipo|inexact|o,|la|mejor||for|ma|de|pasarl|a|bi en|en|París|es  comp|ort|arse|lo mejor||posib|le,|como|una|person|a|bi en|élevé|(bi en|educada)|.|Ell|o|hará|que|mover|se|all|í|sea|much|o|más|fácil|."", ""43"": ""Aun|qu|e|suele|ser||sol|o|un|es te reot|ipo|inexact|o,|la|mejor||for|ma|de|pasarl|a|bi en|en|París|es  comp|ort|arse|lo mejor||posib|le,|como|una|person|a|bi en|élevé|(bi en|educada)|.|Ell|o|hará|que|mover|se|all|í|sea|much|o|más|fácil|."", ""44"": ""Au|n|qu|e|suele|ser||sol|o|un|es te reot|ipo|inexact|o,|la|mejor||for|ma|de|pasarl|a|bi en|en|París|es  comp|ort|arse|lo mejor||posib|le,|como|una|person|a|bi en|élevé|(bi en|educada).|Ell|o|hará|que|moverse|all|í|sea|much|o|más|fácil|."", ""45"": ""Au|n|qu|e|suele|ser||sol|o|un|es te r|eot|ipo|inexact|o,|la|mejor||for|ma|de|pasarl|a|bi en|en|París|es  comp|ort|arse|lo mejor||posib|le,|como|una|person|a|bi en|élevé|(bi en|educada)|.|Ell|o|har|á|que|mover|se|all|í|sea|much|o|más|fácil."", ""46"": ""Au|n|que|suele|ser||sol|o|un|es te reot|ipo|inexact|o,|la|mejor||for|ma|de|pasarl|a|bi en|en|París|es  comp|ort|arse|lo mejor||posible,|como|una|person|a|bi en|élevé|(bi en|educada)|.|Ell|o|hará|que|mover|se|all|í|sea|much|o|más|fácil|.""}"
es,"Ayer, el Twin Otter había realizado intentos de aterrizaje en Kokoda, como vuelo CG4684 de la aerolínea PNG, pero ya había abortado una vez.",1,1,5,5,True,"A|yer|,|Ġel|ĠT|win|ĠOt|ter|ĠhabÃŃa|Ġrealizado|Ġint|entos|Ġde|Ġater|r|izaje|Ġen|ĠK|ok|oda|,|Ġcomo|Ġvuelo|ĠC|G|46|8|4|Ġde|Ġla|Ġaer|ol|ÃŃnea|ĠPN|G|,|Ġpero|Ġya|ĠhabÃŃa|Ġabort|ado|Ġuna|Ġvez|.","Ay|er|,|el|T|win|Ot|te r|había|realizado|in te nt|os|de|a te rr|izaj|e|en|Kokoda,|como|vuelo|CG468|4||de|la|aerolínea|PNG,|pero|ya|había|abor|t|ado|una|vez.","{""42"": ""Ay|er|,|el|T|win|Ot|te r|había|realizado|in te nt|os|de|a te rr|izaj|e|en|Kokoda,|como|vuelo|CG468|4||de|la|aerolínea|PNG,|pero|ya|había|abor|t|ado|una|vez."", ""43"": ""Aye|r|,|el|Twin|Ot|te r|había|real|izad|o|in te nt|os|de|a te rr|izaje|en|Kokoda,|como|vuelo|CG4684|de|la|aerolínea|PNG,|pero|ya|había|abor|t|ado|una|vez."", ""44"": ""Ayer|,|el|T|win|Ot|te r|había|realizado|in te nt|os|de|a te rr|izaje|en|Kokoda,|como|vuelo|CG468|4|de|la|aerolínea|PNG,|pero|ya|había|abort|ado|una|vez."", ""45"": ""Ayer|,|el|T|win|Ot|te r|había|real|izado|in te nt|os|de|a te rr|izaj|e|en|Kokod|a,|como|vuelo|CG4684||de|la|aerolínea|PNG,|pero|ya|había|abor|t|ado|una|vez."", ""46"": ""Aye|r|,|el|T|win|Ot|te r|había|realizado|in te nt|os|de|a te rr|izaje|en|Kokoda,|como|vuelo|CG4684||de|la|aerolínea|PNG,|pero|ya|había|abor|t|ado|una|vez.""}"
es,Aún no se han corroborado los casos sospechosos de H5N5 en Croacia y Dinamarca.,1,1,5,5,True,A|Ãºn|Ġno|Ġse|Ġhan|Ġcor|ro|bor|ado|Ġlos|Ġcasos|Ġsospe|chos|os|Ġde|ĠH|5|N|5|Ġen|ĠCro|acia|Ġy|ĠDin|amar|ca|.,Aú|n|no|se|han|cor|rob|or|ado|los|casos|sosp|echosos|de|H5N5|en|Croacia|y|Din|amarca.,"{""42"": ""Aú|n|no|se|han|cor|rob|or|ado|los|casos|sosp|echosos|de|H5N5|en|Croacia|y|Din|amarca."", ""43"": ""Aú|n|no|se|han|cor|robor|ado|los|casos|sosp|echosos||de|H5N5|en|Croacia|y|Din|amarca."", ""44"": ""Aú|n|no|se|han|cor|rob|or|ado|los|casos|sosp|echosos||de|H5N|5|en|Croacia|y|Din|amarca."", ""45"": ""A||n|no|se|han|cor|rob|or|ado|los|casos|sospechosos|de|H5N|5|en|Croacia|y|Din|amarca."", ""46"": ""Aú|n|no|se|han|cor|robor|ado|los|casos|sosp|ech|osos|de|H5N|5|en|Croacia|y|Din|amarca.""}"
es,"Aún quedan muchos hombres y mujeres con vida que sobrevivieron a su estadía en este lugar y muchos más que tuvieron seres queridos a los que asesinaron o trabajaron allí hasta su muerte, tanto judíos como no judíos.",1,1,5,5,True,"A|Ãºn|Ġquedan|Ġmuchos|Ġhombres|Ġy|Ġmujeres|Ġcon|Ġvida|Ġque|Ġsobreviv|ieron|Ġa|Ġsu|Ġestad|ÃŃa|Ġen|Ġeste|Ġlugar|Ġy|Ġmuchos|ĠmÃ¡s|Ġque|Ġtuvieron|Ġseres|Ġquer|idos|Ġa|Ġlos|Ġque|Ġasesin|aron|Ġo|Ġtrabaj|aron|ĠallÃŃ|Ġhasta|Ġsu|Ġmuerte|,|Ġtanto|Ġjud|ÃŃos|Ġcomo|Ġno|Ġjud|ÃŃos|.","A||n|qued|an|much|os|hom|br es|y|mujer es|con|vida|que|sob|rev|iv|ier|on|a|su|es t|adía|en|es te|lugar|y|much|os|más|que|t|uvieron|ser|es|quer|idos|a|los|que|as es inaron|o t|rabajaron|all|í|hast|a|su|muer te,|t|anto|judíos|como|no|judíos.","{""42"": ""A||n|qued|an|much|os|hom|br es|y|mujer es|con|vida|que|sob|rev|iv|ier|on|a|su|es t|adía|en|es te|lugar|y|much|os|más|que|t|uvieron|ser|es|quer|idos|a|los|que|as es inaron|o t|rabajaron|all|í|hast|a|su|muer te,|t|anto|judíos|como|no|judíos."", ""43"": ""A||n|qued|an|much|os|hom|br es|y|mujer es|con|vida|que|sob|rev|ivier|on|a|su|es t|adía|en|es te|lugar|y|much|os|más|que|t|uvieron|ser|es|quer|idos|a|los|que|as es inaron|o t|rabajaron|all|í|hast|a|su|muer te,|t|anto|judíos|como|no|judíos."", ""44"": ""Aú|n|qued|an|much|os|hom|br es|y|mujer es|con|vida|que|sob|rev|iv|ier|on|a|su|es t|adía|en|es te|lugar|y|much|os|más|que|t|uvieron|ser|es|quer|idos|a|los|que|as es inaron|o t|rabajaron|all|í|hast|a|su|muer te,|t|anto|judíos|como|no|judíos."", ""45"": ""Aú|n|qued|an|much|os|hom|br|es|y|mujer es|con|vida|que|sob|rev|ivier|on||a|su|es t|adía|en|es te|lugar|y|much|os|más|que|t|uvieron|ser|es|quer|idos|a|los|que|as es inaron|o t|rabajaron|all|í|hast|a|su|muer te,|t|anto|judíos|como|no|judíos."", ""46"": ""Aú|n|qued|an|much|os|hom|br es|y|mujer es|con|vida|que|sob|rev|ivi|er|on|a|su|es t|adía|en|es te|lugar|y|much|os|más|que|t|uvieron|ser|es|quer|idos|a|los|que|as es inaron|o t|rabajaron|all|í|hast|a|su|muer te,|t|anto|judíos|como|no|judíos.""}"
es,"Bachmann, quien resultó triunfante en la Straw Poll de Ames en agosto, decidió dar fin a su campaña.",1,1,5,5,True,"B|ach|mann|,|Ġquien|ĠresultÃ³|Ġtriun|f|ante|Ġen|Ġla|ĠSt|raw|ĠPol|l|Ġde|ĠAm|es|Ġen|Ġagosto|,|ĠdecidiÃ³|Ġdar|Ġfin|Ġa|Ġsu|ĠcampaÃ±a|.","B|achm|ann|,|qui en|r es ult|ó|t|riunf|an|te|en|la|St|raw|Pol|l||de|Am es|en|agost|o,|dec|idió|dar|fin||a|su|camp|aña.","{""42"": ""B|achm|ann|,|qui en|r es ult|ó|t|riunf|an|te|en|la|St|raw|Pol|l||de|Am es|en|agost|o,|dec|idió|dar|fin||a|su|camp|aña."", ""43"": ""B|achman|n|,|qui en||r es ult|ó|t|riunfan te|en|la|St|raw|Poll||de|Am es|en|agost|o,|dec|idió|dar|fin||a|su|camp|aña."", ""44"": ""B|achman|n|,|qui en||r es ult|ó|t|riunfan te|en|la|St|raw|Pol|l||de|Am es|en|agost|o,|decidió|dar|fin||a|su|camp|añ|a."", ""45"": ""B|achm|an|n|,|qui en||r es ult|ó|t|riunfan te|en|la|St|raw|Pol|l||de|Am es|en|agost|o,|dec|idió|dar|fin||a|su|camp|aña."", ""46"": ""B|achm|an|n,|qui en|r es ult|ó|t|riunfan|te|en|la|St|raw|Pol|l||de|Am es|en|agost|o,|dec|idió|dar|fin||a|su|camp|añ|a.""}"
es,Bajo el mando de Deng Xiaoping se introdujeron las primeras reformas económicas.,1,1,5,5,True,B|ajo|Ġel|Ġmando|Ġde|ĠD|eng|ĠX|ia|op|ing|Ġse|Ġintrodu|jeron|Ġlas|Ġprimeras|Ġreformas|ĠeconÃ³micas|.,B|ajo|el|man|d|o|de|D en g|Xiaopin|g|se|int|rodujeron|las|primer|as|refor|mas|económ|icas.,"{""42"": ""B|ajo|el|man|d|o|de|D en g|Xiaopin|g|se|int|rodujeron|las|primer|as|refor|mas|económ|icas."", ""43"": ""B|ajo|el|man|d|o|de|D en g|Xiaop|in|g|se|int|rodujeron|las|primer|as|refor|mas|económ|icas."", ""44"": ""B|ajo|el|man|do|de|D en g|Xiaoping|se|int|rodujeron|las|primer|as|refor|mas|económ|icas."", ""45"": ""B|aj|o|el|man|do|de|D en g|Xiaop|in|g|se|int|rodujer|on|las|primer|as|refor|mas|económ|icas."", ""46"": ""B|ajo|el|man|d|o|de|D en g|Xiaop|ing|se|int|rodujeron|las|primer|as|refor|mas|económ|icas.""}"
es,"Basándose en este fósil, puede concluirse que la división ocurrió mucho antes de lo que indica la evidencia molecular.",1,1,5,5,True,"B|as|Ã¡ndose|Ġen|Ġeste|Ġf|Ã³s|il|,|Ġpuede|Ġconcl|u|irse|Ġque|Ġla|ĠdivisiÃ³n|ĠocurriÃ³|Ġmucho|Ġantes|Ġde|Ġlo|Ġque|Ġindica|Ġla|Ġevidencia|Ġmole|cular|.","B|asándose||en|es te|fósil,|pued|e|conc|luir|s|e|que|la|división||ocur|rió|much|o|an te s|de|lo que|indica|la|evid en cia|mol|ecular.","{""42"": ""B|asándose||en|es te|fósil,|pued|e|conc|luir|s|e|que|la|división||ocur|rió|much|o|an te s|de|lo que|indica|la|evid en cia|mol|ecular."", ""43"": ""B|asándose||en|es te|fósil|,|pued|e|conc|l|uirs|e|que|la|división||ocurr|ió|much|o|an te s|de|lo que|indica|la|evid en cia|mol|ecular."", ""44"": ""B|as|ándose||en|es te|fósil|,|pued|e|conc|l|uir|s|e|que|la|división|ocur|r|ió|much|o|an te s|de|lo que|indica|la|evid en cia|mol|ecular."", ""45"": ""B|asándose||en|es te|fósil|,|pued|e|conc|luir|s|e|que|la|división|ocur|rió|much|o|an te s|de|lo que|indica|la|evid en cia|mol|ecular."", ""46"": ""B|as|ndose||en|es te|fósil,|pued|e|conc|l|uir|se|que|la|división||ocurrió|much|o|an te s|de|lo que|indica|la|evid en cia|mol|ecu|lar|.""}"
es,"Batten alcanzó la posición 190 dentro del listado de los 400 norteamericanos más acaudalados de 2008, con una fortuna que se estima en $2300 millones de dólares.",1,1,5,5,True,"B|at|ten|Ġalcan|zÃ³|Ġla|ĠposiciÃ³n|Ġ|190|Ġdentro|Ġdel|Ġlist|ado|Ġde|Ġlos|Ġ|400|Ġnorte|americanos|ĠmÃ¡s|Ġac|aud|al|ados|Ġde|Ġ|200|8|,|Ġcon|Ġuna|Ġfort|una|Ġque|Ġse|Ġestima|Ġen|Ġ$|230|0|Ġmillones|Ġde|ĠdÃ³lares|.","B|at|te n|alcanzó|la|posición|190|d en t|ro|del|list|ado|de|los|400|nor|te amer|ican|os|más|acaudal|ados|de|200|8,|con|una|for|t|una|que|se|es t|ima|en|$230|0|mil|lon es|de|dól|ar es.","{""42"": ""B|at|te n|alcanzó|la|posición|190|d en t|ro|del|list|ado|de|los|400|nor|te amer|ican|os|más|acaudal|ados|de|200|8,|con|una|for|t|una|que|se|es t|ima|en|$230|0|mil|lon es|de|dól|ar es."", ""43"": ""B|at|te n|alcan|zó|la|posición|190|d en t|ro|del|list|ado|de|los|400|nor|te amer|ican|os|más|acaudal|ados|de|2008,|con|una|for|t|una|que|se|es t|ima|en|$23|0|0|mil|lon es|de|dólar es."", ""44"": ""B|at|te n|alcan|zó|la|posición|190|d en t|ro|del|list|ado|de|los|400|nor|te amer|ican|os|más|acaudal|ados|de|200|8,|con|una|for|t|una|que|se|es t|ima|en|$230|0|mil|lon es|de|dólar es."", ""45"": ""B|at|te n|alcan|zó|la|posición|190|d en t|ro|del|list|ado|de|los|400|nor|te amer|ican|os|más|acaudalados|de|2008,|con|una|for|t|una|que|se|es t|ima|en|$2300||mil|l|on es|de|dólar es."", ""46"": ""B|at|te n|alcan|zó|la|posición|190|d en t|ro|del|list|ado|de|los|400|nor|te amer|ican|os|más|acaudal|ados|de|2008,|con|una|for|t|una|que|se|es t|ima|en|$230|0|mil|l|on es|de|dólar es.""}"
