text,count,langs,bpe_unique_signatures,fxt_unique_signatures,most_common_bpe,most_common_fxt,fxt_seed_signature_count
"With only eighteen medals available a day, a number of countries have failed to make the medal podium.",1,{'en': 1},1,1,"With|Ġonly|Ġe|igh|teen|Ġmed|als|Ġavailable|Ġa|Ġday|,|Ġa|Ġnumber|Ġof|Ġcountries|Ġhave|Ġfailed|Ġto|Ġmake|Ġthe|Ġmed|al|Ġpod|ium|.",<ERROR>,1
"According to police, the driver of the vehicle that hit the photographer is unlikely to face criminal charges.",1,{'en': 1},1,1,"According|Ġto|Ġpolice|,|Ġthe|Ġdriver|Ġof|Ġthe|Ġvehicle|Ġthat|Ġhit|Ġthe|Ġphotogra|pher|Ġis|Ġunlikely|Ġto|Ġface|Ġcriminal|Ġcharges|.",<ERROR>,1
They have cancelled the tour after lead singer Steven Tyler was injured after he fell off stage while performing on August 5.,1,{'en': 1},1,1,They|Ġhave|Ġcan|cell|ed|Ġthe|Ġtour|Ġafter|Ġlead|Ġsinger|ĠSteven|ĠTy|ler|Ġwas|Ġinjured|Ġafter|Ġhe|Ġfell|Ġoff|Ġstage|Ġwhile|Ġperforming|Ġon|ĠAugust|Ġ|5|.,<ERROR>,1
Murray lost the first set in a tie break after both men held each and every serve in the set.,1,{'en': 1},1,1,M|ur|ray|Ġlost|Ġthe|Ġfirst|Ġset|Ġin|Ġa|Ġtie|Ġbreak|Ġafter|Ġboth|Ġmen|Ġheld|Ġeach|Ġand|Ġevery|Ġserve|Ġin|Ġthe|Ġset|.,<ERROR>,1
"Del Potro had the early advantage in the second set, but this too required a tie break after reaching 6-6.",1,{'en': 1},1,1,"Del|ĠPot|ro|Ġhad|Ġthe|Ġearly|Ġadvantage|Ġin|Ġthe|Ġsecond|Ġset|,|Ġbut|Ġthis|Ġtoo|Ġrequired|Ġa|Ġtie|Ġbreak|Ġafter|Ġreaching|Ġ|6|-|6|.",<ERROR>,1
Potro received treatment to his shoulder at this point but managed to return to the game.,1,{'en': 1},1,1,P|ot|ro|Ġreceived|Ġtreatment|Ġto|Ġhis|Ġshoulder|Ġat|Ġthis|Ġpoint|Ġbut|Ġmanaged|Ġto|Ġreturn|Ġto|Ġthe|Ġgame|.,<ERROR>,1
Both cyanuric acid and melamine were found in urine samples from pets that died after consuming contaminated pet food.,1,{'en': 1},1,1,Both|Ġc|yan|ur|ic|Ġacid|Ġand|Ġmel|am|ine|Ġwere|Ġfound|Ġin|Ġur|ine|Ġsamples|Ġfrom|Ġp|ets|Ġthat|Ġdied|Ġafter|Ġconsum|ing|Ġcontamin|ated|Ġpet|Ġfood|.,<ERROR>,1
"Some reports put the official death toll at eight, and official reports confirm that up to 30 were injured; but final numbers are not yet known.",1,{'en': 1},1,1,"Some|Ġreports|Ġput|Ġthe|Ġofficial|Ġdeath|Ġto|ll|Ġat|Ġeight|,|Ġand|Ġofficial|Ġreports|Ġconfirm|Ġthat|Ġup|Ġto|Ġ|30|Ġwere|Ġinjured|;|Ġbut|Ġfinal|Ġnumbers|Ġare|Ġnot|Ġyet|Ġknown|.",<ERROR>,1
Three more bombs exploded near government buildings in a period of two hours.,1,{'en': 1},1,1,Th|ree|Ġmore|Ġbomb|s|Ġexpl|od|ed|Ġnear|Ġgovernment|Ġbuildings|Ġin|Ġa|Ġperiod|Ġof|Ġtwo|Ġhours|.,<ERROR>,1
One bomb exploded outside the governor general's office.,1,{'en': 1},1,1,One|Ġbomb|Ġexpl|od|ed|Ġoutside|Ġthe|Ġgovernor|Ġgeneral|'s|Ġoffice|.,<ERROR>,1
"Some roads have been damaged, railway service interrupted in the affected areas, and the Noto Airport in Ishikawa prefecture remains closed.",1,{'en': 1},1,1,"Some|Ġroads|Ġhave|Ġbeen|Ġdam|aged|,|Ġrail|way|Ġservice|Ġinterrup|ted|Ġin|Ġthe|Ġaffected|Ġareas|,|Ġand|Ġthe|ĠN|oto|ĠAirport|Ġin|ĠIs|h|ik|aw|a|Ġpre|fect|ure|Ġremains|Ġclosed|.",<ERROR>,1
It is reported that some 9400 homes in the region are without water and approximately 100 without electricity.,1,{'en': 1},1,1,It|Ġis|Ġreported|Ġthat|Ġsome|Ġ|9|40|0|Ġhomes|Ġin|Ġthe|Ġregion|Ġare|Ġwithout|Ġwater|Ġand|Ġapproximately|Ġ|100|Ġwithout|Ġelectricity|.,<ERROR>,1
Hokuriku Electric Power Co. reported no effects from the earthquake and that the Number 1 and 2 reactors at its Shika nuclear power plant were shut down.,1,{'en': 1},1,1,H|ok|ur|ik|u|ĠElectric|ĠPower|ĠCo|.|Ġreported|Ġno|Ġeffects|Ġfrom|Ġthe|Ġearth|qu|ake|Ġand|Ġthat|Ġthe|ĠNumber|Ġ|1|Ġand|Ġ|2|Ġreact|ors|Ġat|Ġits|ĠSh|ika|Ġnuclear|Ġpower|Ġplant|Ġwere|Ġshut|Ġdown|.,<ERROR>,1
NHK also reported that the Kashiwazaki Kariwa nuclear power plant in Niigata prefecture was operating normally.,1,{'en': 1},1,1,N|H|K|Ġalso|Ġreported|Ġthat|Ġthe|ĠK|ashi|w|az|aki|ĠK|ari|wa|Ġnuclear|Ġpower|Ġplant|Ġin|ĠNi|ig|ata|Ġpre|fect|ure|Ġwas|Ġoperating|Ġnormally|.,<ERROR>,1
"I lost my sister and her friend, and on my way there were two disabled people in wheelchairs, people just jumping over and pushing them,"" Armand Versace said.",1,{'en': 1},1,1,"I|Ġlost|Ġmy|Ġsister|Ġand|Ġher|Ġfriend|,|Ġand|Ġon|Ġmy|Ġway|Ġthere|Ġwere|Ġtwo|Ġdis|abled|Ġpeople|Ġin|Ġwheel|cha|irs|,|Ġpeople|Ġjust|Ġjum|ping|Ġover|Ġand|Ġpushing|Ġthem|,""|ĠArm|and|ĠVers|ace|Ġsaid|.",<ERROR>,1
"Five minutes into the display a wind starts rolling in, about a minute later, the wind is reaching 70km/h... then the rain comes, but so hard and so large that it slaps your skin like a needle, then hail fell from the sky, people panicking and screaming and running over each other.",1,{'en': 1},1,1,"F|ive|Ġminutes|Ġinto|Ġthe|Ġdisplay|Ġa|Ġwind|Ġstarts|Ġrolling|Ġin|,|Ġabout|Ġa|Ġminute|Ġlater|,|Ġthe|Ġwind|Ġis|Ġreaching|Ġ|70|km|/h|...|Ġthen|Ġthe|Ġrain|Ġcomes|,|Ġbut|Ġso|Ġhard|Ġand|Ġso|Ġlarge|Ġthat|Ġit|Ġsl|aps|Ġyour|Ġskin|Ġlike|Ġa|Ġneed|le|,|Ġthen|Ġha|il|Ġfell|Ġfrom|Ġthe|Ġsky|,|Ġpeople|Ġpan|icking|Ġand|Ġscre|aming|Ġand|Ġrunning|Ġover|Ġeach|Ġother|.",<ERROR>,1
"NASA's shuttle program chief N. Wayne Hale Jr. said the foam had fallen ""after the time we are concerned about.""",1,{'en': 1},1,1,"N|AS|A|'s|Ġshut|tle|Ġprogram|Ġchief|ĠN|.|ĠWayne|ĠH|ale|ĠJr|.|Ġsaid|Ġthe|Ġfo|am|Ġhad|Ġfall|en|Ġ""|after|Ġthe|Ġtime|Ġwe|Ġare|Ġconcerned|Ġabout|.""",<ERROR>,1
"However, they are not thought to have caused any damage to the shuttle.",1,{'en': 1},1,1,"However|,|Ġthey|Ġare|Ġnot|Ġthought|Ġto|Ġhave|Ġcaused|Ġany|Ġdamage|Ġto|Ġthe|Ġshut|tle|.",<ERROR>,1
"Around 3 minutes into the launch, an on-board camera showed numerous pieces of insulation foam break away from the fuel tank.",1,{'en': 1},1,1,"A|round|Ġ|3|Ġminutes|Ġinto|Ġthe|Ġlaunch|,|Ġan|Ġon|-|board|Ġcamera|Ġshowed|Ġnumerous|Ġpieces|Ġof|Ġins|ulation|Ġfo|am|Ġbreak|Ġaway|Ġfrom|Ġthe|Ġfuel|Ġtank|.",<ERROR>,1
"""I was moved every time we did a rehearsal on this, from the bottom of my heart.""",1,{'en': 1},1,1,"""I|Ġwas|Ġmoved|Ġevery|Ġtime|Ġwe|Ġdid|Ġa|Ġre|he|ars|al|Ġon|Ġthis|,|Ġfrom|Ġthe|Ġbottom|Ġof|Ġmy|Ġheart|.""",<ERROR>,1
"""She’s very cute and sings quite well, too,"" he said according to a transcript of the news conference.",1,{'en': 1},1,1,"""|She|âĢĻs|Ġvery|Ġcute|Ġand|Ġs|ings|Ġquite|Ġwell|,|Ġtoo|,""|Ġhe|Ġsaid|Ġaccording|Ġto|Ġa|Ġtrans|cript|Ġof|Ġthe|Ġnews|Ġconference|.",<ERROR>,1
"Michael Schumacher ended his race not long after Alonso, because of the suspension damage in the numerous battles during the race.",1,{'en': 1},1,1,"Mich|ael|ĠSch|um|acher|Ġended|Ġhis|Ġrace|Ġnot|Ġlong|Ġafter|ĠAlonso|,|Ġbecause|Ġof|Ġthe|Ġsusp|ension|Ġdamage|Ġin|Ġthe|Ġnumerous|Ġbatt|les|Ġduring|Ġthe|Ġrace|.",<ERROR>,1
"His teammate Fernando Alonso was in the lead for most of the race, but ended it right after his pit-stop, probably because a badly tucked right front wheel.",1,{'en': 1},1,1,"His|Ġteam|mate|ĠFernando|ĠAlonso|Ġwas|Ġin|Ġthe|Ġlead|Ġfor|Ġmost|Ġof|Ġthe|Ġrace|,|Ġbut|Ġended|Ġit|Ġright|Ġafter|Ġhis|Ġpit|-st|op|,|Ġprobably|Ġbecause|Ġa|Ġbad|ly|Ġtu|cked|Ġright|Ġfront|Ġwheel|.",<ERROR>,1
Giancarlo Fisichella lost control of his car and ended the race very soon after the start.,1,{'en': 1},1,1,G|ian|car|lo|ĠFis|ich|ella|Ġlost|Ġcontrol|Ġof|Ġhis|Ġcar|Ġand|Ġended|Ġthe|Ġrace|Ġvery|Ġsoon|Ġafter|Ġthe|Ġstart|.,<ERROR>,1
This will allow players to control actions and movements in video games by moving the device through the air.,1,{'en': 1},1,1,This|Ġwill|Ġallow|Ġplayers|Ġto|Ġcontrol|Ġactions|Ġand|Ġmov|ements|Ġin|Ġvideo|Ġgames|Ġby|Ġmoving|Ġthe|Ġdevice|Ġthrough|Ġthe|Ġair|.,<ERROR>,1
"Resembling a television remote, the controller uses two sensors placed near the user's television to triangulate its position in three-dimensional space.",1,{'en': 1},1,1,"Res|emb|ling|Ġa|Ġtelevision|Ġremote|,|Ġthe|Ġcontroll|er|Ġuses|Ġtwo|Ġsens|ors|Ġplaced|Ġnear|Ġthe|Ġuser|'s|Ġtelevision|Ġto|Ġtr|iang|ulate|Ġits|Ġposition|Ġin|Ġthree|-d|imens|ional|Ġspace|.",<ERROR>,1
"At Thursday's keynote presentation of the Tokyo Game Show, Nintendo president Satoru Iwata unveiled the controller design for the company's new Nintendo Revolution console.",1,{'en': 1},1,1,"At|ĠThursday|'s|Ġke|yn|ote|Ġpresentation|Ġof|Ġthe|ĠTok|yo|ĠGame|ĠShow|,|ĠNintendo|Ġpresident|ĠS|ator|u|ĠI|w|ata|Ġun|ve|iled|Ġthe|Ġcontroll|er|Ġdesign|Ġfor|Ġthe|Ġcompany|'s|Ġnew|ĠNintendo|ĠRevolution|Ġcon|sole|.",<ERROR>,1
"Lakkha Singh presented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",1,{'en': 1},1,1,"L|ak|k|ha|ĠSingh|Ġpresented|Ġthe|Ġch|h|app|an|Ġb|h|og|Ġb|h|aj|an|Ġas|Ġwell|.|ĠS|inger|,|ĠRaj|u|ĠKh|and|el|wal|Ġwas|Ġaccom|pany|ing|Ġhim|.",<ERROR>,1
"108 plates of Chhappan Bhog (in Hinduism, 56 different edible items, like, sweets, fruits, nuts, dishes etc. which are offered to deity) were served to Baba Shyam.",1,{'en': 1},1,1,"108|Ġpl|ates|Ġof|ĠCh|h|app|an|ĠBh|og|Ġ(|in|ĠH|in|du|ism|,|Ġ|56|Ġdifferent|Ġed|ible|Ġitems|,|Ġlike|,|Ġswe|ets|,|Ġf|ruits|,|Ġnut|s|,|Ġdishes|Ġetc|.|Ġwhich|Ġare|Ġoffered|Ġto|Ġde|ity|)|Ġwere|Ġserved|Ġto|ĠB|aba|ĠSh|y|am|.",<ERROR>,1
"Then, Lakkha Singh took the lead in singing the bhajans.",1,{'en': 1},1,1,"Then|,|ĠL|ak|k|ha|ĠSingh|Ġtook|Ġthe|Ġlead|Ġin|Ġsinging|Ġthe|Ġb|h|aj|ans|.",<ERROR>,1
"Singer Sanju Sharma started the evening, followed by Jai Shankar Choudhary. esented the chhappan bhog bhajan as well. Singer, Raju Khandelwal was accompanying him.",1,{'en': 1},1,1,"S|inger|ĠSan|ju|ĠSh|arma|Ġstarted|Ġthe|Ġevening|,|Ġfollowed|Ġby|ĠJ|ai|ĠSh|ank|ar|ĠCh|oud|h|ary|.|Ġes|ented|Ġthe|Ġch|h|app|an|Ġb|h|og|Ġb|h|aj|an|Ġas|Ġwell|.|ĠS|inger|,|ĠRaj|u|ĠKh|and|el|wal|Ġwas|Ġaccom|pany|ing|Ġhim|.",<ERROR>,1
"Famous singers across the country presented bhajans, or devotional songs, to Shri Shyam's feet.",1,{'en': 1},1,1,"F|amous|Ġsing|ers|Ġacross|Ġthe|Ġcountry|Ġpresented|Ġb|h|aj|ans|,|Ġor|Ġdev|ot|ional|Ġsongs|,|Ġto|ĠSh|ri|ĠSh|y|am|'s|Ġfeet|.",<ERROR>,1
The program started at 8:30 p.m. local time (15.00 UTC).,1,{'en': 1},1,1,The|Ġprogram|Ġstarted|Ġat|Ġ|8|:|30|Ġp|.m|.|Ġlocal|Ġtime|Ġ(|15|.|00|ĠU|TC|).,<ERROR>,1
"Entertainment news website TMZ understands the photographer stopped his vehicle on the other side of Sepulveda Boulevard and attempted to take pictures of the police stop before crossing the road and continuing, prompting the California Highway Patrol police officer conducting the traffic stop to order him back across, twice.",1,{'en': 1},1,1,"Enter|tainment|Ġnews|Ġwebsite|ĠT|M|Z|Ġunders|t|ands|Ġthe|Ġphotogra|pher|Ġstopped|Ġhis|Ġvehicle|Ġon|Ġthe|Ġother|Ġside|Ġof|ĠSep|ul|ved|a|ĠBou|le|vard|Ġand|Ġattempted|Ġto|Ġtake|Ġpictures|Ġof|Ġthe|Ġpolice|Ġstop|Ġbefore|Ġcross|ing|Ġthe|Ġroad|Ġand|Ġcontinuing|,|Ġprompt|ing|Ġthe|ĠCalifornia|ĠHigh|way|ĠPat|rol|Ġpolice|Ġofficer|Ġconduct|ing|Ġthe|Ġtraffic|Ġstop|Ġto|Ġorder|Ġhim|Ġback|Ġacross|,|Ġtwice|.",<ERROR>,1
"He was reportedly aged in his 20s. In a statement, Bieber said ""[w]hile I was not present nor directly involved with this tragic accident, my thoughts and prayers are with the family of the victim.""",1,{'en': 1},1,1,"He|Ġwas|Ġreported|ly|Ġag|ed|Ġin|Ġhis|Ġ|20|s|.|ĠIn|Ġa|Ġstatement|,|ĠB|ie|ber|Ġsaid|Ġ""|[|w|]|h|ile|ĠI|Ġwas|Ġnot|Ġpresent|Ġnor|Ġdirectly|Ġinvolved|Ġwith|Ġthis|Ġtrag|ic|Ġaccident|,|Ġmy|Ġthoughts|Ġand|Ġpray|ers|Ġare|Ġwith|Ġthe|Ġfamily|Ġof|Ġthe|Ġvictim|.""",<ERROR>,1
"The photographer was transported to Ronald Reagan UCLA Medical Center, where he subsequently died.",1,{'en': 1},1,1,"The|Ġphotogra|pher|Ġwas|Ġtransport|ed|Ġto|ĠR|onald|ĠRe|agan|ĠUC|LA|ĠMedical|ĠCenter|,|Ġwhere|Ġhe|Ġsubsequ|ently|Ġdied|.",<ERROR>,1
French electoral law rather strictly codifies the proceedings.,1,{'en': 1},1,1,F|rench|Ġelectoral|Ġlaw|Ġrather|Ġstrict|ly|Ġcod|ifies|Ġthe|Ġproceed|ings|.,<ERROR>,1
"In France, voting has traditionally been a low-tech experience: voters isolate themselves in a booth, put a pre-printed sheet of paper indicating their candidate of choice into an envelope.",1,{'en': 1},1,1,"In|ĠFrance|,|Ġvoting|Ġhas|Ġtraditional|ly|Ġbeen|Ġa|Ġlow|-te|ch|Ġexperience|:|Ġvoters|Ġisol|ate|Ġthemselves|Ġin|Ġa|Ġbo|oth|,|Ġput|Ġa|Ġpre|-|print|ed|Ġsheet|Ġof|Ġpaper|Ġindic|ating|Ġtheir|Ġcandidate|Ġof|Ġchoice|Ġinto|Ġan|Ġen|vel|o|pe|.",<ERROR>,1
"Their thermal behavior is not as steady as large caves on Earth that often maintain a fairly constant temperature, but it is consistent with these being deep holes in the ground,"" said Glen Cushing of the United States Geological Survey (USGS) Astrogeology Team and of Northern Arizona University located in Flagstaff, Arizona.",1,{'en': 1},1,1,"The|ir|Ġtherm|al|Ġbehavior|Ġis|Ġnot|Ġas|Ġstead|y|Ġas|Ġlarge|Ġc|aves|Ġon|ĠEarth|Ġthat|Ġoften|Ġmaintain|Ġa|Ġfairly|Ġconstant|Ġtemperature|,|Ġbut|Ġit|Ġis|Ġconsistent|Ġwith|Ġthese|Ġbeing|Ġdeep|Ġholes|Ġin|Ġthe|Ġground|,""|Ġsaid|ĠGl|en|ĠC|us|hing|Ġof|Ġthe|ĠUnited|ĠStates|ĠGe|ological|ĠSur|vey|Ġ(|US|GS|)|ĠAst|ro|ge|ology|ĠTeam|Ġand|Ġof|ĠNorthern|ĠArizona|ĠUniversity|Ġlocated|Ġin|ĠFl|ag|st|aff|,|ĠArizona|.",<ERROR>,1
"""They are cooler than the surrounding surface in the day and warmer at night.",1,{'en': 1},1,1,"""|They|Ġare|Ġcool|er|Ġthan|Ġthe|Ġsurrounding|Ġsurface|Ġin|Ġthe|Ġday|Ġand|Ġwar|mer|Ġat|Ġnight|.",<ERROR>,1
Infrared images show that the temperature variations from night and day show that they are likely caves.,1,{'en': 1},1,1,In|fr|ared|Ġimages|Ġshow|Ġthat|Ġthe|Ġtemperature|Ġvari|ations|Ġfrom|Ġnight|Ġand|Ġday|Ġshow|Ġthat|Ġthey|Ġare|Ġlikely|Ġc|aves|.,<ERROR>,1
"All of the cave entrances, which were named ""The Seven Sisters"", are at least 100 to 250 meters (328 to 820 feet) in diameter.",1,{'en': 1},1,1,"All|Ġof|Ġthe|Ġca|ve|Ġentran|ces|,|Ġwhich|Ġwere|Ġnamed|Ġ""|The|ĠSe|ven|ĠS|isters|"",|Ġare|Ġat|Ġleast|Ġ|100|Ġto|Ġ|250|Ġmet|ers|Ġ(|3|28|Ġto|Ġ|8|20|Ġfeet|)|Ġin|Ġdiam|eter|.",<ERROR>,1
"It had been scheduled to be cut down on Tuesday, but was saved after an emergency court ruling.",1,{'en': 1},1,1,"It|Ġhad|Ġbeen|Ġscheduled|Ġto|Ġbe|Ġcut|Ġdown|Ġon|ĠTuesday|,|Ġbut|Ġwas|Ġsaved|Ġafter|Ġan|Ġemergency|Ġcourt|Ġruling|.",<ERROR>,1
Officials for the city of Amsterdam and the Anne Frank Museum state that the tree is infected with a fungus and poses a public health hazard as they argue that it was in imminent danger of falling over.,1,{'en': 1},1,1,Off|icials|Ġfor|Ġthe|Ġcity|Ġof|ĠAm|ster|dam|Ġand|Ġthe|ĠAnne|ĠFrank|ĠMuseum|Ġstate|Ġthat|Ġthe|Ġtree|Ġis|Ġinfect|ed|Ġwith|Ġa|Ġfun|g|us|Ġand|Ġpos|es|Ġa|Ġpublic|Ġhealth|Ġhaz|ard|Ġas|Ġthey|Ġargue|Ġthat|Ġit|Ġwas|Ġin|Ġim|min|ent|Ġdanger|Ġof|Ġfalling|Ġover|.,<ERROR>,1
"Their disciplined defence, ball handling skills and excellent team work made them stand out and it was clear that this was the team to beat.",1,{'en': 1},1,1,"The|ir|Ġdiscipl|ined|Ġdef|ence|,|Ġball|Ġhandling|Ġskills|Ġand|Ġexcellent|Ġteam|Ġwork|Ġmade|Ġthem|Ġstand|Ġout|Ġand|Ġit|Ġwas|Ġclear|Ġthat|Ġthis|Ġwas|Ġthe|Ġteam|Ġto|Ġbeat|.",<ERROR>,1
"Looking decidedly rusty in the game against their southern sisters, South Africa however steadily improved as the tournament progressed.",1,{'en': 1},1,1,"Look|ing|Ġdecided|ly|Ġr|ust|y|Ġin|Ġthe|Ġgame|Ġagainst|Ġtheir|Ġsouthern|Ġsist|ers|,|ĠSouth|ĠAfrica|Ġhowever|Ġstead|ily|Ġimproved|Ġas|Ġthe|Ġtournament|Ġprogress|ed|.",<ERROR>,1
Tournament top seeds South Africa started on the right note when they had a comfortable 26 - 00 win against 5th seeded Zambia.,1,{'en': 1},1,1,T|ourn|ament|Ġtop|Ġseeds|ĠSouth|ĠAfrica|Ġstarted|Ġon|Ġthe|Ġright|Ġnote|Ġwhen|Ġthey|Ġhad|Ġa|Ġcomfortable|Ġ|26|Ġ-|Ġ|00|Ġwin|Ġagainst|Ġ|5|th|Ġseed|ed|ĠZ|amb|ia|.,<ERROR>,1
"The games kicked off at 10:00am with great weather and apart from mid morning drizzle which quickly cleared up, it was a perfect day for 7's rugby.",1,{'en': 1},1,1,"The|Ġgames|Ġkick|ed|Ġoff|Ġat|Ġ|10|:|00|am|Ġwith|Ġgreat|Ġweather|Ġand|Ġapart|Ġfrom|Ġmid|Ġmorning|Ġdr|izz|le|Ġwhich|Ġquickly|Ġcle|ared|Ġup|,|Ġit|Ġwas|Ġa|Ġperfect|Ġday|Ġfor|Ġ|7|'s|Ġrug|by|.",<ERROR>,1
"Spokesman for Medecines Sans Frontiere Richard Veerman said: ""Angola is heading for its worst ever outbreak and the situation remains very bad in Angola,"" he said.",1,{'en': 1},1,1,"Sp|okes|man|Ġfor|ĠMed|ec|ines|ĠS|ans|ĠFront|iere|ĠRichard|ĠVe|er|man|Ġsaid|:|Ġ""|An|g|ola|Ġis|Ġheading|Ġfor|Ġits|Ġworst|Ġever|Ġout|break|Ġand|Ġthe|Ġsituation|Ġremains|Ġvery|Ġbad|Ġin|ĠAng|ola|,""|Ġhe|Ġsaid|.",<ERROR>,1
"The medical charity Mangola, Medecines Sans Frontieres and the World Health Organisation say it is the worst outbreak recorded in the country.",1,{'en': 1},1,1,"The|Ġmedical|Ġcharity|ĠM|ang|ola|,|ĠMed|ec|ines|ĠS|ans|ĠFront|ieres|Ġand|Ġthe|ĠWorld|ĠHealth|ĠOrgan|isation|Ġsay|Ġit|Ġis|Ġthe|Ġworst|Ġout|break|Ġrecorded|Ġin|Ġthe|Ġcountry|.",<ERROR>,1
Efforts to search for the crash site are being met by bad weather and harsh terrain.,1,{'en': 1},1,1,E|ff|orts|Ġto|Ġsearch|Ġfor|Ġthe|Ġcrash|Ġsite|Ġare|Ġbeing|Ġmet|Ġby|Ġbad|Ġweather|Ġand|Ġh|arsh|Ġterra|in|.,<ERROR>,1
"The crash occurred high up in mountainous terrain, and is believed to have been the result of hostile fire.",1,{'en': 1},1,1,"The|Ġcrash|Ġoccurred|Ġhigh|Ġup|Ġin|Ġmo|unta|ino|us|Ġterra|in|,|Ġand|Ġis|Ġbelieved|Ġto|Ġhave|Ġbeen|Ġthe|Ġresult|Ġof|Ġhost|ile|Ġfire|.",<ERROR>,1
Coalition and Afghan troops moved into the area to secure the site and other coalition aircraft have been sent to assist.,1,{'en': 1},1,1,Co|al|ition|Ġand|ĠAfghan|Ġtroops|Ġmoved|Ġinto|Ġthe|Ġarea|Ġto|Ġsecure|Ġthe|Ġsite|Ġand|Ġother|Ġcoal|ition|Ġaircraft|Ġhave|Ġbeen|Ġsent|Ġto|Ġassist|.,<ERROR>,1
"The ruling party, South West Africa People's Organisation (SWAPO), also retained a majority in the parliamentary elections.",1,{'en': 1},1,1,"The|Ġruling|Ġparty|,|ĠSouth|ĠWest|ĠAfrica|ĠPeople|'s|ĠOrgan|isation|Ġ(|S|W|AP|O|),|Ġalso|Ġre|tained|Ġa|Ġmajority|Ġin|Ġthe|Ġpar|liament|ary|Ġelections|.",<ERROR>,1
"Final results from Namibian presidential and parliamentary elections have indicated that the incumbent president, Hifikepunye Pohamba, has been reelected by a large margin.",1,{'en': 1},1,1,"Final|Ġresults|Ġfrom|ĠN|am|ib|ian|Ġpresidential|Ġand|Ġpar|liament|ary|Ġelections|Ġhave|Ġindicated|Ġthat|Ġthe|Ġinc|umb|ent|Ġpresident|,|ĠH|if|ike|p|un|ye|ĠP|oh|amb|a|,|Ġhas|Ġbeen|Ġre|e|lect|ed|Ġby|Ġa|Ġlarge|Ġmargin|.",<ERROR>,1
"""This is not going to be goodbye. This is the closing of one chapter and the opening of a new one.""",1,{'en': 1},1,1,"""|This|Ġis|Ġnot|Ġgoing|Ġto|Ġbe|Ġgood|b|ye|.|ĠThis|Ġis|Ġthe|Ġclosing|Ġof|Ġone|Ġchapter|Ġand|Ġthe|Ġopening|Ġof|Ġa|Ġnew|Ġone|.""",<ERROR>,1
"Although Winfrey was tearful in her farewell, she made it clear to her fans she will be back.",1,{'en': 1},1,1,"Although|ĠWin|f|rey|Ġwas|Ġte|ar|ful|Ġin|Ġher|Ġfar|ew|ell|,|Ġshe|Ġmade|Ġit|Ġclear|Ġto|Ġher|Ġfans|Ġshe|Ġwill|Ġbe|Ġback|.",<ERROR>,1
"Despite there being no tsunami threat, residents started to panic and began to leave their businesses and homes.",1,{'en': 1},1,1,"Despite|Ġthere|Ġbeing|Ġno|Ġt|s|un|ami|Ġthreat|,|Ġresidents|Ġstarted|Ġto|Ġpan|ic|Ġand|Ġbegan|Ġto|Ġleave|Ġtheir|Ġbusinesses|Ġand|Ġhomes|.",<ERROR>,1
"No tsunami warning has been issued, and according to the Jakarta geophysics agency, no tsunami warning will be issued because the quake did not meet the magnitude 6.5 requirement.",1,{'en': 1},1,1,"No|Ġt|s|un|ami|Ġwarning|Ġhas|Ġbeen|Ġissued|,|Ġand|Ġaccording|Ġto|Ġthe|ĠJ|ak|ar|ta|Ġge|oph|ys|ics|Ġagency|,|Ġno|Ġt|s|un|ami|Ġwarning|Ġwill|Ġbe|Ġissued|Ġbecause|Ġthe|Ġqu|ake|Ġdid|Ġnot|Ġmeet|Ġthe|Ġmagn|itude|Ġ|6|.|5|Ġrequirement|.",<ERROR>,1
"Although the water level will only rise a few feet after the flood, officials are hoping it will be enough to restore eroded sandbars downstream.",1,{'en': 1},1,1,"Although|Ġthe|Ġwater|Ġlevel|Ġwill|Ġonly|Ġrise|Ġa|Ġfew|Ġfeet|Ġafter|Ġthe|Ġflood|,|Ġofficials|Ġare|Ġhoping|Ġit|Ġwill|Ġbe|Ġenough|Ġto|Ġrest|ore|Ġer|od|ed|Ġsand|bar|s|Ġdown|stream|.",<ERROR>,1
"As a result, two fish species have become extinct, and two others have become endangered, including the humpback chub.",1,{'en': 1},1,1,"As|Ġa|Ġresult|,|Ġtwo|Ġfish|Ġspecies|Ġhave|Ġbecome|Ġextin|ct|,|Ġand|Ġtwo|Ġothers|Ġhave|Ġbecome|Ġend|ang|ered|,|Ġincluding|Ġthe|Ġhum|p|back|Ġch|ub|.",<ERROR>,1
"This sediment was necessary for creating sandbars and beaches, which served as wildlife habitats.",1,{'en': 1},1,1,"This|Ġsed|iment|Ġwas|Ġnecessary|Ġfor|Ġcreating|Ġsand|bar|s|Ġand|Ġbeach|es|,|Ġwhich|Ġserved|Ġas|Ġwild|life|Ġhabit|ats|.",<ERROR>,1
"After the dam was built in 1963, the seasonal floods that would spread sediment throughout the river were halted.",1,{'en': 1},1,1,"After|Ġthe|Ġdam|Ġwas|Ġbuilt|Ġin|Ġ|196|3|,|Ġthe|Ġseas|onal|Ġflood|s|Ġthat|Ġwould|Ġspread|Ġsed|iment|Ġthroughout|Ġthe|Ġriver|Ġwere|Ġhal|ted|.",<ERROR>,1
Fire rescue crews eventually doused the fire by 11:35 pm.,1,{'en': 1},1,1,F|ire|Ġresc|ue|Ġcre|ws|Ġeventually|Ġdo|used|Ġthe|Ġfire|Ġby|Ġ|11|:|35|Ġpm|.,<ERROR>,1
