segment,segment_display,count,example_occurrences
te ndr,'te ndr',16,"[{""sentence_id"": 108, ""text"": ""La cápsula tendrá un gran parecido a una estrella fugaz que atraviesa el firmamento.""}, {""sentence_id"": 109, ""text"": ""La cápsula tendrá una velocidad de 12,8 km (8 mi) por segundo, suficiente para llegar a los Ángeles desde San Francisco en un minuto.""}, {""sentence_id"": 326, ""text"": ""Debido a que la tormenta está lejos de llegar al suelo, aún se dificulta analizar el potencial impacto que tendrá en los Estados Unidos o en el Caribe.""}]"
es pecífic,'es pecífic',16,"[{""sentence_id"": 123, ""text"": ""Estados Unidos afirma haber recibido información de una fuente, que no ha desvelado, que señala de forma específica el uso de terroristas suicidas para bombardear «importantes puntos de referencia» en Etiopía y Kenia.""}, {""sentence_id"": 569, ""text"": ""Una población es la reunión de organismos de una misma especie en particular dentro una zona geográfica específica.""}, {""sentence_id"": 779, ""text"": ""Existen cámaras de películas con formato medio que usan uno de 6 por 6 cm, más específicamente, un negativo de 56 por 56 mm.""}]"
permi te  ,'permi te  ',16,"[{""sentence_id"": 135, ""text"": ""Los factores naturales pueden combinarse y generar condiciones óptimas, lo que permite que el alga crezca enormemente en cantidad.""}, {""sentence_id"": 353, ""text"": ""Las moléculas de agua forman una película invisible sobre su superficie que permite que objetos como las agujas floten encima de ella.""}, {""sentence_id"": 354, ""text"": ""La hoja de los patines para hielo modernos cuenta con un filo de dos bordes separados por un espacio cóncavo entre ellos, lo que permite una mejor adherencia al hielo, incluso al estar inclinada.""}]"
Nacion,'Nacion',16,"[{""sentence_id"": 141, ""text"": ""El miércoles, la Asociación Nacional de Baloncesto de los EE. UU. (NBA) interrumpió su temporada profesional a causa de las preocupaciones en relación al coronavirus.""}, {""sentence_id"": 176, ""text"": ""Fue nombrado Superintendente Nacional del Año en 2009.""}, {""sentence_id"": 325, ""text"": ""Los expertos del Centro Nacional de Huracanes prevén que Danielle se intensificará y desencadenará un en huracán el día miércoles.""}]"
embar,'embar',16,"[{""sentence_id"": 165, ""text"": ""Los terroristas de Mumbai arribaron en una embarcación el 26 de noviembre de 2008, munidos con granadas y armas automáticas, y atacaron numerosos objetivos, como la concurrida estación ferroviaria Chhatrapati Schivaji y el popular Hotel Taj Mahal.""}, {""sentence_id"": 276, ""text"": ""En su rol de director del Subcomité de Supervisión e Investigación, que se encuentra bajo el paraguas del Comité de Energía y Comercio, Stearns conduce una investigación para determinar si los impuestos se usan para financiar interrupciones de embarazos a través de Paternidad Planificada.""}, {""sentence_id"": 585, ""text"": ""Sin embargo, los primeros verdaderos telescopios se desarrollaron en Europa, a fines del siglo XVI.""}]"
lugar es  ,'lugar es  ',16,"[{""sentence_id"": 169, ""text"": ""Específicamente, Perry manifestó: «Existen pocos lugares en el planeta que cuenten con equipamiento más idóneo para afrontar un desafío como el que aquí se plantea».""}, {""sentence_id"": 536, ""text"": ""Las playas, los parques temáticos y los sitios de acampe son, a menudo, los lugares que más frecuentan los turistas que viajan por placer.""}, {""sentence_id"": 674, ""text"": ""Una fantástica forma de contemplar todo el encanto de la región del sur África es ingresar en automóvil, lo que, a su vez, le permitirá acceder a lugares fuera de las rutas turísticas habituales.""}]"
nu es t,'nu es t',16,"[{""sentence_id"": 171, ""text"": ""Seguidamente comentó: «Es una situación de gravedad. Den por seguro que nuestro sistema funciona tan bien como debería».""}, {""sentence_id"": 466, ""text"": ""Pero, ¿nuestra imaginación tiene anclaje en la realidad? ¿Cuál fue el motivo, para comenzar, por el que se construyeron castillos? ¿Qué método se empleó para diseñarlos y construirlos?""}, {""sentence_id"": 605, ""text"": ""El tiempo es algo presente en todo lugar y que tiene efectos en todas nuestras acciones; sin embargo, es difícil comprenderlo.""}]"
qu,'qu',16,"[{""sentence_id"": 184, ""text"": ""Jarque participaba en un entrenamiento de pretemporada en Coverciano, Italia, temprano en la mañana. Se hospedaba en el hotel del equipo, antes de un encuentro programado para el domingo contra Bolonia.""}, {""sentence_id"": 258, ""text"": ""Aunque las autoridades no están seguras de que la amenaza sea real, la Autoridad de Transporte de Maryland procedió al cierre, a requerimiento del FBI.""}, {""sentence_id"": 332, ""text"": ""Se dio inicio a las celebraciones con un espectáculo especial en manos del globalmente famoso Cirque du Soleil.""}]"
bast,'bast',16,"[{""sentence_id"": 228, ""text"": ""Estos declives ásperos fueron hallados por toda la superficie lunar y lucen mínimamente erosionados, lo que supone que los fenómenos geológicos que le dieron origen fueron bastante recientes.""}, {""sentence_id"": 393, ""text"": ""Alemania asignó al ataque el nombre en clave de «Operación Lobo Marino». El ejército británico estaba bastante débil, debido a que había perdido la mayoría de las armas pesadas y los suministros durante su evacuación de Dunkerque.""}, {""sentence_id"": 469, ""text"": ""En la década de 1480, cuando Lord Hastings inició su edificación, el país era bastante pacífico y solo se necesitaba defensa contra grupos de delincuentes errantes de poca monta.""}]"
ual ,'ual ',16,"[{""sentence_id"": 296, ""text"": ""El barco de 100 metros se dirigía a recoger su carga habitual de fertilizantes y, en un comienzo, había preocupación entre los funcionarios de que alguna carga pudiera derramarse.""}, {""sentence_id"": 505, ""text"": ""Existen aspectos positivos en estos sitios web, como la posibilidad de configurar de forma sencilla un salón de clases virtual que puede contener blogs, videos y fotos, entre otros.""}, {""sentence_id"": 534, ""text"": ""Tal vez, el estilo de turismo más habitual es que la mayor parte de las personas relaciona con los viajes: el recreativo.""}]"
anc,'anc',16,"[{""sentence_id"": 371, ""text"": ""El Triceráptors podría haber arrancado las hojas con su robusto cuerno en lugar de comerse el tronco.""}, {""sentence_id"": 428, ""text"": ""El territorio de Turquía tiene más de 1600 kilómetros de largo (1000 mi), 800 km de ancho (500 mi) y tiene una forma más o menos rectangular.""}, {""sentence_id"": 466, ""text"": ""Pero, ¿nuestra imaginación tiene anclaje en la realidad? ¿Cuál fue el motivo, para comenzar, por el que se construyeron castillos? ¿Qué método se empleó para diseñarlos y construirlos?""}]"
ar es  ,'ar es  ',16,"[{""sentence_id"": 384, ""text"": ""Luego de enfrentar contratiempos militares iniciales, Etelredo logró arribar a un acuerdo con Olaf, quien volvió a Noruega para intentar ganar su reino, con resultados dispares.""}, {""sentence_id"": 419, ""text"": ""Si bien son similares en cuanto al vocabulario, el hindi y el urdu difieren en la forma de escribirse. En las conversaciones de todos los días, los hablantes de los dos idiomas pueden, por lo general, entenderse unos a otros.""}, {""sentence_id"": 503, ""text"": ""MySpace ocupa el tercer lugar entre los sitios web más populares usados en Estados Unidos y, en la actualidad, cuenta con 54 millones de perfiles.""}]"
diseñ,'diseñ',16,"[{""sentence_id"": 385, ""text"": ""El alfabeto coreano es el único diseñado en forma deliberada que aún se utiliza a diario popularmente. Se inventó en 1444, durante el reinado de Sejong (1418 a 1450).""}, {""sentence_id"": 401, ""text"": ""Los submarinos son naves diseñadas para desplazarse y permanecer por bajo del agua durante un largo período de tiempo.""}, {""sentence_id"": 452, ""text"": ""El diseño interactivo requiere que usted reconsidere sus conjeturas acerca de la producción de medios y que desarrolle un pensamiento no lineal.""}]"
ros.,'ros.',16,"[{""sentence_id"": 410, ""text"": ""La invención de la rueda de radios convirtió a los carros asirios en vehículos más livianos, veloces y mejor preparados para dejar atrás a los soldados y otros carros.""}, {""sentence_id"": 419, ""text"": ""Si bien son similares en cuanto al vocabulario, el hindi y el urdu difieren en la forma de escribirse. En las conversaciones de todos los días, los hablantes de los dos idiomas pueden, por lo general, entenderse unos a otros.""}, {""sentence_id"": 505, ""text"": ""Existen aspectos positivos en estos sitios web, como la posibilidad de configurar de forma sencilla un salón de clases virtual que puede contener blogs, videos y fotos, entre otros.""}]"
varied,'varied',16,"[{""sentence_id"": 662, ""text"": ""Con una gran variedad de hoteles, restaurantes e instalaciones para convenciones de primer nivel, San Francisco ha ido desarrollando una gran infraestructura turística.""}, {""sentence_id"": 714, ""text"": ""Procure asegurarse de que el agente con el que haga su reserva cuente con conocimiento especializado sobre Galápagos y sobre una amplia variedad de barcos en ese destino.""}, {""sentence_id"": 792, ""text"": ""Los supermercados reciben cada vez una mayor variedad de alimentos preparados. Algunos, hasta ofrecen un microondas u otros medios para calentar la comida.""}]"
viaj es  ,'viaj es  ',16,"[{""sentence_id"": 821, ""text"": ""Las agencias de viajes han existido desde el siglo XIX. Por lo general, un agente de viajes es una buena opción para casos en que el viajero no cuenta con experiencia previa en cuestiones como la naturaleza, la cultura, el idioma o los países de bajos ingresos.""}, {""sentence_id"": 823, ""text"": ""Puede ser mejor contactar a un agente que haga reservas frecuentes de viajes similares al suyo.""}, {""sentence_id"": 824, ""text"": ""Consulte los viajes promocionados por el agente. Puede hacerlo en una página web tanto como en el escaparate de un negocio.""}]"
fr,'fr',15,"[{""sentence_id"": 7, ""text"": ""La manifestación inició cerca de las 11:00 hora local (UTC +1) en Whitehall, frente a la puerta de acceso a Downing Street, residencia oficial del primer ministro, la cual contaba con vigilancia policial.""}, {""sentence_id"": 302, ""text"": ""La ley francesa fue modificada. Se inició como activista a la edad de 15 años, al integrarse a la Resistencia francesa durante la Segunda Guerra Mundial.""}, {""sentence_id"": 522, ""text"": ""Al producirse menos REM por la noche, se reduce la frecuencia de este estado en el que se transita el descanso real y el cuerpo recupera su energía, volviéndose lo suficientemente escaso como para convertirse en un problema.""}]"
nec es ar,'nec es ar',15,"[{""sentence_id"": 9, ""text"": ""A las 11:20, la policía solicitó a los manifestantes que retrocedieran a la acera, señalando que era necesario equilibrar el derecho a manifestarse con la acumulación de tránsito.""}, {""sentence_id"": 92, ""text"": ""Los diplomáticos manifestaron haber hallado suficiente ambigüedad en el texto constitucional afgano para decidir que la segunda vuelta no era necesaria.""}, {""sentence_id"": 149, ""text"": ""Como consecuencia de su exposición durante la crisis de las hipotecas de alto riesgo en 2007, había sido necesario para Northern Rock obtener respaldo económico.""}]"
el,'el',15,"[{""sentence_id"": 16, ""text"": ""La documentación reveló que catorce entidades bancarias ayudaron a clientes acaudalados a ocultar riquezas que ascendían a miles de millones de dólares estadounidenses con el fin de evadir obligaciones impositivas y otras regulaciones.""}, {""sentence_id"": 69, ""text"": ""El grupo canceló la función en el War Memorial Stadium de Maui, al que asistirían 9000 personas, y ofreció una disculpa a sus seguidores.""}, {""sentence_id"": 74, ""text"": ""Por otra parte, el alto magistrado, Evangelos Kalousis, se encuentra en prisión por haber sido encontrado culpable de corrupción y comportamiento degenerado.""}]"
misma ,'misma ',15,"[{""sentence_id"": 26, ""text"": ""Su segunda anotación de la noche fue su número 60 en la temporada, convirtiéndose en el primer jugador en hacer esa cantidad o más en una misma temporada desde 1995- 96, cuando tanto Jaromir Jagr como Mario Lemieux lograron ese récord.""}, {""sentence_id"": 264, ""text"": ""A pesar de haber perdido un giroscopio previamente en la misión de la estación espacial, la misma mantuvo su altitud hasta que se completó la caminata espacial.""}, {""sentence_id"": 349, ""text"": ""Los científicos concentran su trabajo en desarrollar un reactor capaz de generar energía de la misma forma.""}]"
det,'det',15,"[{""sentence_id"": 32, ""text"": ""Cuando los automóviles delante de Alonso se detuvieron para recargar combustible durante la pasada del coche de seguridad, él aumentó los cambios para obtener la victoria.""}, {""sentence_id"": 75, ""text"": ""Fue categórica la negativa de Roberts a dar su opinión respecto de cuándo considera que inicia la vida humana, punto de gran importancia al abordar la ética del aborto, y dijo que no sería moralmente correcto comentar sobre detalles de casos probables.""}, {""sentence_id"": 231, ""text"": ""Se detuvo al sospechoso de detonar la bomba luego de que sufriera heridas debido a la explosión.""}]"
adem,'adem',15,"[{""sentence_id"": 39, ""text"": ""En cada episodio, además, se brindaba información sobre libros que recomendaban que los niños leyeran cuando visitaran una biblioteca.""}, {""sentence_id"": 77, ""text"": ""Confirmó, además, que apoyaba al derecho implícito a la privacidad que sirvió de sustento a la sentencia del caso Roe.""}, {""sentence_id"": 203, ""text"": ""Parte de las precipitaciones contaron, además, con tormentas eléctricas y numerosos relámpagos.""}]"
John,'John',15,"[{""sentence_id"": 40, ""text"": ""John Grant, de WNED Buffalo (la estación más importante de Reading Rainbow) señaló que el programa «les enseñó a los más pequeños la razón de leer, […] el amor por la lectura; los incentivó a tomar un libro y leer».""}, {""sentence_id"": 41, ""text"": ""Hay quienes piensan, incluido John Grant, que tanto la crisis financiera como una modificación en la filosofía de la programación televisiva con fines educativos ayudaron a la cancelación de la serie.""}, {""sentence_id"": 54, ""text"": ""El tesorero australiano, Peter Costello, que es el sucesor más factible del primer ministro John Howard al frente del partido Liberal, ha respaldado a la industria de energía nuclear en Australia.""}]"
es en t,'es en t',15,"[{""sentence_id"": 42, ""text"": ""Según los meteorólogos, hay altas probabilidades de que la tormenta, que se localiza a unas 645 mi (1040 km) al oeste del archipiélago de Cabo Verde, se disperse antes de representar una amenaza para cualquier zona terrestre.""}, {""sentence_id"": 72, ""text"": ""Como resultado, se ha desatado un gran escándalo en la comunidad jurídica griega, derivado de la exposición de conductas ilegales que jueces, abogados, procuradores y representantes legales han llevado a cabo durante los últimos años.""}, {""sentence_id"": 104, ""text"": ""Incluyen limitaciones financieras y una prohibición de la Unión Europea para exportar petróleo crudo, industria que representa para la economía iraní el 80 % de su ingreso de divisas.""}]"
hoy ,'hoy ',15,"[{""sentence_id"": 47, ""text"": ""Jonny Reid, copiloto del equipo de Nueva Zelanda de A1GP, hizo historia hoy al consagrarse lícitamente como el conductor más veloz sobre el puente de Auckland Harbour, de 48 años de antigüedad, en Nueva Zelanda.""}, {""sentence_id"": 118, ""text"": ""La distribuidora de videojuegos Konami manifestó hoy en un periódico de Japón que Six days en Fallujah no será sacado al mercado.""}, {""sentence_id"": 130, ""text"": ""Además, el anuncio de hoy amplió el compromiso asumido en marzo de este año por el gobierno respecto al financiamiento de vagones adicionales.""}]"
ral ,'ral ',15,"[{""sentence_id"": 50, ""text"": ""En los últimos tres meses, se liberaron más de 80 detenidos de la Reserva Central sin una acusación formal.""}, {""sentence_id"": 557, ""text"": ""Es una estructura muy compleja que está formada, conforme el modelo simplificado de Bohr, por un núcleo central en torno al que orbitan electrones; algo similar a los planetas que giran alrededor del Sol. Ver Figura 1.1.""}, {""sentence_id"": 625, ""text"": ""El aspecto central de esta forma de pensar es la rapidez, la lógica y la precisión, así como la identificación de cuestiones fácticas a través de la reutilización de técnicas existentes y de la recolección de datos.""}]"
pro te,'pro te',15,"[{""sentence_id"": 51, ""text"": ""En abril de este año, el juez Glynn firmó una orden de protección contra la prisión para obligarla efectivizar la liberación de quienes fueran detenidos por más de 24 horas desde su ingreso sin que un comisionado de la corte los oyera en una audiencia.""}, {""sentence_id"": 168, ""text"": ""En compañía de tales funcionarios, garantizó a los ciudadanos de Texas que se estaban adoptando medidas de protección en pos de la seguridad pública.""}, {""sentence_id"": 222, ""text"": ""El presentador, a quien se arrestó en el lugar, negó la agresión y sostuvo que empleó el palo como protección contra las botellas que hasta unas treinta personas le lanzaban.""}]"
Los ,'Los ',15,"[{""sentence_id"": 52, ""text"": ""El comisionado fija el monto de la fianza, si se la aprueba, y formaliza los cargos presentados por el oficial que procedió a su detención. Los mismos se ingresan, a continuación, en el sistema informático del estado, a través del cual se hace el seguimiento del caso.""}, {""sentence_id"": 132, ""text"": ""Christopher García, el portavoz del Departamento de Policía de Los Ángeles, dijo que están investigando al hombre sospechoso por invasión a la propiedad privada y no por vandalismo.""}, {""sentence_id"": 367, ""text"": ""La sangre fluye desde el corazón a través de unas vías llamadas arterias y regresa a éste por otras denominadas venas. Los conductos más pequeños de todos reciben el nombre de capilares.""}]"
te rmin,'te rmin',15,"[{""sentence_id"": 59, ""text"": ""Provenzano ya había controlado a estos jefes para cuando terminó con la guerra promovida por Riina contra el estado, la que tuvo como saldo la muerte, en 1922, de Giovanni Falcone y Paolo Borsellino, dos luchadores en contra la mafia».""}, {""sentence_id"": 146, ""text"": ""Cuando esto se haya establecido, podría terminar la libertad.""}, {""sentence_id"": 336, ""text"": ""Para terminar, el grupo de danza turco Anatolia interpretó «Troya».""}]"
podrían ,'podrían ',15,"[{""sentence_id"": 68, ""text"": ""Los inquilinos de Lockwood Gardens estiman que podría haber otras 40 familias, o quizás más, que enfrentan el desalojo, dado que tomaron conocimiento de que la fuerza policial de la OHA conduce también una investigación en otras propiedades de vivienda pública en Oakland, que podrían estar afectadas por estafas habitacionales.""}, {""sentence_id"": 468, ""text"": ""Sus grandes ventanas de cristal y sus delgados muros no podrían haber resistido un ataque decidido por demasiado tiempo.""}, {""sentence_id"": 473, ""text"": ""Esto delimitó un cambio de gran importancia, dado que las potencias europeas no podrían recurrir a la excusa de que se trataba de enfrentamientos de índole religioso. Por ello, la guerra de los Treinta años sería la última en catalogarse como guerra religiosa.""}]"
ial,'ial',15,"[{""sentence_id"": 69, ""text"": ""El grupo canceló la función en el War Memorial Stadium de Maui, al que asistirían 9000 personas, y ofreció una disculpa a sus seguidores.""}, {""sentence_id"": 70, ""text"": ""El día de la cancelación; esto es, el 20 de septiembre, la empresa que administra la banda, HK Management Inc., no indicó los motivos iniciales que la provocaron, mas, al día siguiente, atribuyó lo sucedido a cuestiones de tipo logísticas.""}, {""sentence_id"": 384, ""text"": ""Luego de enfrentar contratiempos militares iniciales, Etelredo logró arribar a un acuerdo con Olaf, quien volvió a Noruega para intentar ganar su reino, con resultados dispares.""}]"
amb,'amb',15,"[{""sentence_id"": 92, ""text"": ""Los diplomáticos manifestaron haber hallado suficiente ambigüedad en el texto constitucional afgano para decidir que la segunda vuelta no era necesaria.""}, {""sentence_id"": 333, ""text"": ""Luego se presentó la Orquesta Sinfónica del Estado de Estambul, un grupo de Janissary y Fatih Erkoç y Müslüm Gürses, ambos cantantes.""}, {""sentence_id"": 434, ""text"": ""Luxemburgo siempre ha intentado mantenerse como un estado neutral; no obstante, Alemania lo invadió en ambas guerras mundiales.""}]"
vicio ,'vicio ',15,"[{""sentence_id"": 99, ""text"": ""Petróleo crudo se desbordó cerca de la estación de bombeo de Fort Greely 9, debido a la apertura de las válvulas de escape que se a causa de una interrupción en el servicio de electricidad, ocurrido tras una prueba de rutina del sistema de comando de incendios.""}, {""sentence_id"": 144, ""text"": ""«Esto quiere decir que todo debe llevarse hacia atrás», indicó Berhance Asfaw, investigador para el Servicio de Investigación del Valle del Rift en Etiopía y coautor del estudio.""}, {""sentence_id"": 240, ""text"": ""Ayer, el servicio postal pidió disculpas públicas a los ciudadanos y a la prensa, después de haber tomado conocimiento de que había sido un niño quien había ocultado más de 600 piezas postales, que incluían 429 saludos de Año Nuevo, que no llegaron a sus destinatarios.""}]"
ea ,'ea ',15,"[{""sentence_id"": 104, ""text"": ""Incluyen limitaciones financieras y una prohibición de la Unión Europea para exportar petróleo crudo, industria que representa para la economía iraní el 80 % de su ingreso de divisas.""}, {""sentence_id"": 366, ""text"": ""El corazón, que bombea la sangre, es el órgano más importante del sistema circulatorio.""}, {""sentence_id"": 427, ""text"": ""La Turquía europea (Tracia Oriental o Rumelia, en la península de los Balcanes) comprende el 3 % del país.""}]"
cuer,'cuer',15,"[{""sentence_id"": 117, ""text"": ""El encélado es el cuerpo más reflectante del sistema solar, ya que refleja cerca del 90 por ciento de la luz proveniente del sol que lo impacta.""}, {""sentence_id"": 164, ""text"": ""Forma parte de la Séptima Flota del cuerpo de Marines de los Estados Unidos y su base es en Sasebo, Nagasaki, Japón.""}, {""sentence_id"": 371, ""text"": ""El Triceráptors podría haber arrancado las hojas con su robusto cuerno en lugar de comerse el tronco.""}]"
Med,'Med',15,"[{""sentence_id"": 120, ""text"": ""La Autoridad Australiana de Comunicaciones y Medios (ACMA) también decidió que, aun cuando el video fue transmitido por internet, Gran hermano no había infringido las leyes de censura de contenidos en línea, ya que no se había almacenado en la página web de Gran hermano.""}, {""sentence_id"": 398, ""text"": ""Italia tenía como objetivo primordial a los países africanos. Para capturarlos, precisaría una plataforma de lanzamiento de tropas para que estas pudieran navegar por el Mar Mediterráneo y, así, invadir África.""}, {""sentence_id"": 431, ""text"": ""Tres de los lados de Turquía están rodados por mares: el oeste, por el Mar Egeo; el norte, por el Mar Negro y el sur, por el Mediterráneo.""}]"
Ad,'Ad',15,"[{""sentence_id"": 128, ""text"": ""Además, la exhibición artística integra una campaña del Ayuntamiento de Bucarest cuyo objetivo es relanzar la imagen de la capital de Rumania como una ciudad cosmopolita creativa y vivaz.""}, {""sentence_id"": 130, ""text"": ""Además, el anuncio de hoy amplió el compromiso asumido en marzo de este año por el gobierno respecto al financiamiento de vagones adicionales.""}, {""sentence_id"": 242, ""text"": ""Además de tres equipos científicos de gran importancia, la sonda lunar también fue protagonizada por la bandera nacional india, visible en todos los lados.""}]"
ol,'ol',15,"[{""sentence_id"": 128, ""text"": ""Además, la exhibición artística integra una campaña del Ayuntamiento de Bucarest cuyo objetivo es relanzar la imagen de la capital de Rumania como una ciudad cosmopolita creativa y vivaz.""}, {""sentence_id"": 216, ""text"": ""El squash, el karate y el patinaje intentaron ingresar al programa de los Juegos Olímpicos, al igual que el béisbol y el softbol, que quedaron fuera en la competencia del 2005.""}, {""sentence_id"": 425, ""text"": ""No obstante, Charles asistió a la universidad en Trinity College, Cambridge. Allí estudió antropología y arqueología y, tiempo después, historia, recibiendo un 2:2 (un título inferior de segunda clase).""}]"
ina ,'ina ',15,"[{""sentence_id"": 161, ""text"": ""La Marina de los Estados Unidos también manifestó que conducía una investigación del incidente.""}, {""sentence_id"": 394, ""text"": ""Pero la Marina Real todavía era mucho más fuerte que la alemana (Kriegsmarine) y hubiese abatido a cualquier flota invasora que pretendiera ingresar por Canal de la Mancha.""}, {""sentence_id"": 395, ""text"": ""Pese a ello, eran muy pocas las bases de los buques de la Marina Real que se ubicaban cerca de las posibles rutas de invasión, ya que los almirantes temían que el ataque aéreo alemán los hundiera.""}]"
mét,'mét',15,"[{""sentence_id"": 162, ""text"": ""También se dijo en un comunicado que: «La tripulación se encuentra actualmente trabajando para decidir cuál es el método más seguro para extraer el barco».""}, {""sentence_id"": 466, ""text"": ""Pero, ¿nuestra imaginación tiene anclaje en la realidad? ¿Cuál fue el motivo, para comenzar, por el que se construyeron castillos? ¿Qué método se empleó para diseñarlos y construirlos?""}, {""sentence_id"": 511, ""text"": ""Estos niños tienden a meterse en montones problemas pues «adoptan comportamientos arriesgados, se involucran en peleas y desafían la autoridad» para estimular su cerebro, ya que este no puede estimularse por métodos normales.""}]"
ud ,'ud ',15,"[{""sentence_id"": 182, ""text"": ""«Ahora, es importante, tanto desde la perspectiva de la salud pública como de la justicia criminal, que la legislación se sancione cuanto antes», afirmó un vocero del gobierno.""}, {""sentence_id"": 183, ""text"": ""El Ministro de Salud manifestó su preocupación por el bienestar de quienes sacan partido de la legalidad temporal de las sustancias implicada y por las condenas por drogas que se han dictado desde la entrada en vigencia de los ahora inconstitucionales cambios.""}, {""sentence_id"": 291, ""text"": ""Los movimientos sísmicos de gran magnitud que causaron el cambio de fase ocurrieron el 10 de marzo, en el sector noreste de la caldera que se encuentra en la cima de este volcán.""}]"
p,'p',15,"[{""sentence_id"": 201, ""text"": ""Sus remanentes provocaron precipitaciones en casi todas las islas, pero hasta ahora no hay registros de daños o inundaciones.""}, {""sentence_id"": 203, ""text"": ""Parte de las precipitaciones contaron, además, con tormentas eléctricas y numerosos relámpagos.""}, {""sentence_id"": 241, ""text"": ""El orbitador lunar sin tripulación, Chandrayaan-1, expulsó su Sonda de Impacto Lunar (MIP), que se precipitó en la superficie de la Luna a 1,5 kilómetros por segundo (3000 millas por hora) y aterrizó estrellándose con éxito cerca del polo sur del satélite natural.""}]"
100 ,'100 ',15,"[{""sentence_id"": 213, ""text"": ""En ese momento, se evacuó a cerca de 100 residentes de la región.""}, {""sentence_id"": 280, ""text"": ""Quienes organizaron la manifestación afirmaron que cerca de 100 000 personas participaron en ciudades de Alemania como Berlín, Colonia, Hamburgo y Hannover.""}, {""sentence_id"": 296, ""text"": ""El barco de 100 metros se dirigía a recoger su carga habitual de fertilizantes y, en un comienzo, había preocupación entre los funcionarios de que alguna carga pudiera derramarse.""}]"
radicion,'radicion',15,"[{""sentence_id"": 239, ""text"": ""El 1 de enero comenzaron los problemas, cuando docenas de lugareños presentaron quejas en la oficina de correo de Obanazawa por no haber recibido sus tarjetas tradicionales y usuales de Año Nuevo.""}, {""sentence_id"": 451, ""text"": ""Aprender a desarrollar medios interactivos implica contar con habilidades convencionales y tradicionales, además del dominio de herramientas en clases interactivas (guion gráfico, edición de audio y video, narrativa, etc.).""}, {""sentence_id"": 486, ""text"": ""Los sijs tienen la convicción de que su credo constituye una religión desligada del hinduismo, pero reconocen sus orígenes y tradiciones hindúes.""}]"
ilidad ,'ilidad ',15,"[{""sentence_id"": 299, ""text"": ""Existe la posibilidad de que la eliminación de la segunda oración, que propone vetar las uniones civiles entre individuos del mismo sexo, les abra el paso en el futuro.""}, {""sentence_id"": 505, ""text"": ""Existen aspectos positivos en estos sitios web, como la posibilidad de configurar de forma sencilla un salón de clases virtual que puede contener blogs, videos y fotos, entre otros.""}, {""sentence_id"": 619, ""text"": ""Mientras escuchábamos a otros contar sus historias personales, de sus familias y de sus formas de organización, recolectamos información de utilidad sobre el pasado y respecto de algunas de las personalidades que tuvieron efectos, sean positivos o negativos, en la cultura de la organización.""}]"
europ,'europ',15,"[{""sentence_id"": 391, ""text"": ""El sánscrito es un idioma complejo y rico que sirvió como semillero de muchas otras lenguas modernas de la India, así como el latín es fuente de las lenguas europeas, tales como el francés y el español.""}, {""sentence_id"": 427, ""text"": ""La Turquía europea (Tracia Oriental o Rumelia, en la península de los Balcanes) comprende el 3 % del país.""}, {""sentence_id"": 470, ""text"": ""El equilibrio de poder era un sistema a través del cual los países europeos procuraban que se mantuviera la soberanía nacional de cada uno de los estados de ese continente.""}]"
lar,'lar',15,"[{""sentence_id"": 401, ""text"": ""Los submarinos son naves diseñadas para desplazarse y permanecer por bajo del agua durante un largo período de tiempo.""}, {""sentence_id"": 428, ""text"": ""El territorio de Turquía tiene más de 1600 kilómetros de largo (1000 mi), 800 km de ancho (500 mi) y tiene una forma más o menos rectangular.""}, {""sentence_id"": 464, ""text"": ""El castillo típico medieval ha servido de inspiración durante largo tiempo a la imaginación y evoca imágenes de justas, banquetes y caballería artúrica.""}]"
"go, ","'go, '",15,"[{""sentence_id"": 433, ""text"": ""En el pasado, las partes actuales de Bélgica pertenecían a Luxemburgo, pero, tras la Revolución belga de la década de 1830, se volvieron belgas.""}, {""sentence_id"": 585, ""text"": ""Sin embargo, los primeros verdaderos telescopios se desarrollaron en Europa, a fines del siglo XVI.""}, {""sentence_id"": 605, ""text"": ""El tiempo es algo presente en todo lugar y que tiene efectos en todas nuestras acciones; sin embargo, es difícil comprenderlo.""}]"
uríst,'uríst',15,"[{""sentence_id"": 659, ""text"": ""A pesar de que la economía de San Francisco está relacionada a su condición de atractivo turístico a nivel global, la misma es diversa.""}, {""sentence_id"": 660, ""text"": ""Las industrias laborales más destacadas son los servicios profesionales, el trabajo estatal, las finanzas, las actividades comerciales y las turísticas.""}, {""sentence_id"": 662, ""text"": ""Con una gran variedad de hoteles, restaurantes e instalaciones para convenciones de primer nivel, San Francisco ha ido desarrollando una gran infraestructura turística.""}]"
mó ,'mó ',14,"[{""sentence_id"": 4, ""text"": ""La prensa local informó que una patrulla de bomberos del aeropuerto volcó mientras prestaba servicio.""}, {""sentence_id"": 19, ""text"": ""Ma, oriunda de Hong Kong, se formó en la Universidad de Nueva York y en la Escuela de Leyes de Harvard y alguna vez contó con una «tarjeta verde» de residente permanente en los Estados Unidos.""}, {""sentence_id"": 182, ""text"": ""«Ahora, es importante, tanto desde la perspectiva de la salud pública como de la justicia criminal, que la legislación se sancione cuanto antes», afirmó un vocero del gobierno.""}]"
