sentence_id,split,row_index,text,segments,segment_count
474,dev,474,"El 21 de julio del año 356 a. C. se destruyó el templo de Artemisa en Éfeso, en un incendio premeditado causado por Herostratus.","[""E"",""l"","" "",""21 "",""de "",""julio "",""del "",""año "",""356 "",""a. "",""C. "",""se "",""d es t"",""ru yó "",""el "",""te mplo "",""de "",""Ar te misa "",""en  "",""Éf es o, "",""en  "",""un "",""inc en dio "",""prem"",""ed"",""it"",""ado "",""causado "",""por "",""Her"",""ost"",""ratus.""]",32
475,dev,475,"Cuentan que su motivación era alcanzar la fama a cualquier precio y que los efesios, indignados por ello, anunciaron que jamás se registraría el nombre de Herostrato.","[""C"",""u"",""en t"",""an "",""que "",""su "",""mot"",""ivación "",""era "",""alcan"",""zar "",""la "",""fama "",""a "",""cualquier"","" "",""preci"",""o "",""y "",""que "",""los "",""ef es ios, "",""indign"",""ados "",""por "",""ell"",""o, "",""anunciar"",""on "",""que "",""jamás "",""se "",""regist"",""raría "",""el "",""nombre "",""de "",""Her"",""ost"",""rato.""]",40
476,dev,476,"El griego Strabo, erudito en historia, apuntó su nombre más tarde, que es el que hoy conocemos. El templo se derribó la misma noche en que nació Alejandro el Grande.","[""E"",""l"","" "",""griego "",""St"",""rabo, "",""e ru dit"",""o "",""en  "",""hi st"",""oria, "",""apunt"",""ó "",""su "",""nombre "",""más "",""t"",""arde, "",""que "",""es  el "",""que "",""hoy "",""conoc"",""emos. "",""El "",""te mplo "",""se "",""der"",""ribó "",""la "",""misma "",""noche "",""en  "",""que "",""nació "",""Alejan"",""dr"",""o "",""el "",""Gran"",""d"",""e.""]",42
477,dev,477,"Alejandro, como rey, ofreció costear la reconstrucción del templo, pero rechazaron su propuesta. Más adelante, después de su muerte, el templo fue reconstruido en 323 a. C.","[""Al"",""ej"",""an"",""dr"",""o, "",""como "",""rey, "",""ofreció "",""cos te"",""ar"","" "",""la "",""reconst"",""ru cción "",""del "",""te mplo, "",""pero "",""rech"",""azar"",""on "",""su "",""prop"",""u es ta. "",""Más "",""adel"",""an te, "",""d es pués "",""de "",""su "",""muer te, "",""el "",""te mplo "",""fue "",""reconst"",""ru ido "",""en  "",""323 "",""a. "",""C.""]",39
478,dev,478,"Asegúrese de que su mano esté tan relajada como sea posible mientras sigue tocando las notas de forma correcta. Además, intente no realizar muchos movimientos raros con sus dedos.","[""As"",""e"",""g"",""ú"",""r"",""es e "",""de "",""que "",""su "",""man"",""o "",""es t"",""é "",""t"",""an "",""rel"",""ajada "",""como "",""sea "",""posib"",""le "",""mi en t"",""ras "",""sigue "",""t"",""ocando "",""las "",""not"",""as "",""de "",""for"",""ma "",""cor"",""rect"",""a. "",""Además, "",""in te n te  "",""no "",""realizar"","" "",""much"",""os "",""movimi en t"",""os "",""raros "",""con "",""sus "",""dedos.""]",48
479,dev,479,"Así, se cansará lo menos posible. Tenga presente que, a diferencia del piano, no se necesita presionar demasiado fuerte las teclas para obtener un mayor volumen.","[""As"","""","", "",""se "",""cansará "",""lo m en os "",""posib"",""le. "",""T"",""en ga "",""pr es en te  "",""que, "",""a "",""difer en cia "",""del "",""pian"",""o, "",""no "",""se "",""nec es it"",""a "",""pr es ion"",""ar "",""demasiad"",""o "",""fuer"",""te  "",""las "",""te clas "",""para "",""ob te ner"","" "",""un "",""mayor"","" "",""vol"",""um en.""]",37
480,dev,480,"Si usted desea elevar el volumen al tocar el acordeón, debe utilizar los fuelles con más presión o velocidad.","[""S"",""i us te d "",""d es ea "",""elevar "",""el "",""vol"",""um en  "",""al "",""t"",""ocar "",""el "",""acor"",""deón, "",""deb"",""e "",""ut"",""ilizar"","" "",""los "",""fuel"",""l"",""es  "",""con "",""más "",""pr es ión "",""o velocidad.""]",26
481,dev,481,"El misticismo consiste en procurar el vínculo, la identidad o el reconocimiento consciente de una realidad suprema, divinidad, verdad inmaterial o Dios.","[""E"",""l"","" "",""mist"",""icis"",""m"",""o "",""consis te  "",""en  "",""proc"",""ur"",""ar "",""el "",""vínculo, "",""la "",""id en t"",""idad "",""o el "",""reconoc"",""imi en t"",""o "",""consc"",""i en te  "",""de "",""una "",""realidad "",""suprem"",""a, "",""divin"",""idad, "",""ver"",""dad "",""inma te r"",""ial"","" "",""o Dios.""]",36
482,dev,482,"El deseo del creyente es una experiencia directa, sensación o apreciación de la realidad divina, del dios o deidades.","[""E"",""l"","" "",""d es eo "",""del "",""crey en te  "",""es  una "",""exper"",""i en c"",""ia "",""direct"",""a, "",""s en s"",""ación "",""o apreciación "",""de "",""la "",""realidad "",""divin"",""a, "",""del "",""dios "",""o deidad es.""]",23
483,dev,483,Sus adeptos se proponen adoptar ciertas formas de vida o prácticas cuyo objetivo es nutrir esas experiencias.,"[""S"",""us "",""adept"",""os "",""se "",""prop"",""on"",""en  "",""adoptar "",""ciert"",""as "",""for"",""mas "",""de "",""vida "",""o práct"",""icas "",""cuyo "",""objet"",""ivo "",""es  nut"",""rir "",""es as "",""exper"",""i en c"",""ias.""]",26
484,dev,484,"El misticismo puede diferenciarse de otros tipos de creencias y cultos religiosos por su énfasis en la experiencia personal directa de un estado único de consciencia, en particular, aquellos de carácter pacífico, sagaz, dichoso o, incluso, eufórico.","[""E"",""l"","" "",""mist"",""icis"",""m"",""o "",""pued"",""e "",""difer"",""en ciar"",""se "",""de "",""ot"",""ros "",""t"",""ipos "",""de "",""cre en c"",""ias "",""y "",""cult"",""os "",""rel"",""igiosos "",""por "",""su "",""énfasis "",""en  "",""la "",""exper"",""i en c"",""ia "",""person"",""al "",""direct"",""a "",""de "",""un "",""es t"",""ado "",""único "",""de "",""consc"",""i en c"",""ia, "",""en  "",""part"",""icul"",""ar, "",""aquel"",""l"",""os "",""de "",""car"",""ác te r"","" "",""pacífico, "",""sagaz, "",""dic"",""hoso "",""o, "",""incl"",""uso, "",""eufórico.""]",65
485,dev,485,"El sijismo es un culto religioso proveniente del subcontinente indio. Nació en el siglo XV en la zona de Punjab, producto de una división sectaria dentro del hinduismo.","[""E"",""l"","" "",""sijism"",""o "",""es  un "",""cult"",""o "",""rel"",""igioso "",""prov"",""en i en"",""te  "",""del "",""sub"",""cont"",""in en te  "",""indio. "",""Nació "",""en  "",""el "",""siglo "",""XV "",""en  "",""la "",""zona "",""de "",""Punjab, "",""produc"",""t"",""o "",""de "",""una "",""división "",""sect"",""aria "",""d en t"",""ro "",""del "",""hi nduism"",""o.""]",41
486,dev,486,"Los sijs tienen la convicción de que su credo constituye una religión desligada del hinduismo, pero reconocen sus orígenes y tradiciones hindúes.","[""L"",""os "",""sijs "",""t"",""i en en  "",""la "",""conv"",""icción "",""de "",""que "",""su "",""credo "",""const"",""ituye "",""una "",""rel"",""igión "",""d es ligada "",""del "",""hi nduism"",""o, "",""pero "",""reconoc"",""en  "",""sus "",""oríg en es  "",""y "",""t"",""radicion"",""es  "",""hi ndú es.""]",31
487,dev,487,"Los sijes denominan Gurmat a su religión, que, en punjabi, quiere decir «camino del gurú». El gurú es un aspecto esencial de todas las religiones indias, pero, en el sijismo, ha cobrado una importancia que conforma el eje de las creencias sij.","[""L"",""os "",""sij es  "",""d en ominan "",""Gur"",""mat "",""a "",""su "",""rel"",""igión, "",""que, "",""en  "",""punjabi, "",""quier"",""e "",""dec"",""ir "","""","""",""camino "",""del "",""gur"",""ú"",""». "",""El "",""gur"",""ú"","" "",""es  un "",""aspect"",""o "",""es en cial"","" "",""de "",""t"",""odas "",""las "",""rel"",""igion"",""es  "",""indias, "",""pero, "",""en  "",""el "",""sijism"",""o, "",""ha "",""cobrado "",""una "",""import"",""ancia "",""que "",""conf"",""or"",""ma "",""el "",""eje "",""de "",""las "",""cre en c"",""ias "",""sij.""]",62
488,dev,488,"Guru Nank (1469- 1569) fundó la religión en el siglo XV y le siguieron, de forma sucesiva, otros nueve gurúes.","[""G"",""u ru  "",""Nank "",""(1469"",""-"","" "",""1569) "",""fundó "",""la "",""rel"",""igión "",""en  "",""el "",""siglo "",""XV "",""y "",""le "",""siguier"",""on, "",""de "",""for"",""ma "",""suc es iva, "",""ot"",""ros "",""nueve "",""gur"",""ú"",""es.""]",29
489,dev,489,"No obstante, en junio de 1956, se pusieron a prueba las promesas de Krushchev, cuando los disturbios en Polonia encabezados por trabajadores que protestaban por la falta de alimentos y las reducciones salariales, derivaron en una manifestación generalizada contra el comunismo.","[""N"",""o "",""obst"",""an te, "",""en  "",""junio "",""de "",""1956, "",""se "",""pusieron "",""a "",""p ru eba "",""las "",""prom"",""es as "",""de "",""K ru shchev, "",""cuand"",""o "",""los "",""dist"",""urb"",""ios "",""en  "",""Pol"",""onia "",""en cabezados "",""por "",""t"",""rabajador es  "",""que "",""pro te"",""st"",""aban "",""por "",""la "",""falt"",""a "",""de "",""alim en t"",""os "",""y "",""las "",""red"",""uccion"",""es  "",""sal"",""arial"",""es, "",""der"",""ivaron "",""en  "",""una "",""man"",""if"",""es t"",""ación "",""g en er"",""alizada "",""cont"",""ra "",""el "",""comunism"",""o.""]",64
490,dev,490,"Si bien Krushev envió, finalmente, tanques con el objetivo de restablecer el orden, al mismo tiempo hizo lugar a algunas de las exigencias de tipo económico y accedió a nombrar al popular Wladyslaw Gomulka como el nuevo primer ministro.","[""S"",""i bi en  "",""K ru shev "",""en vió, "",""fin"",""alm en te, "",""t"",""anqu es  "",""con "",""el "",""objet"",""ivo "",""de "",""r es t"",""ablecer"","" "",""el "",""ord en, "",""al "",""mismo "",""t"",""iempo "",""hi zo "",""lugar "",""a "",""algun"",""as "",""de "",""las "",""exig en c"",""ias "",""de "",""t"",""ipo "",""económ"",""ico "",""y "",""accedió "",""a "",""nombrar "",""al "",""popul"",""ar "",""Wladysl"",""aw "",""Gomul"",""ka "",""como "",""el "",""nuevo "",""primer"","" "",""min"",""ist"",""ro.""]",55
491,dev,491,"La civilización del valle del Indo se desarrolló en la Edad del Bronce, en el subcontinente del noroeste de la India, que comprende la mayor parte del hoy territorio pakistaní y algunas zonas del noroeste indio y el noreste afgano.","[""L"",""a "",""civil"",""ización"","" "",""del "",""val"",""l"",""e "",""del "",""Indo "",""se "",""d es arroll"",""ó "",""en  "",""la "",""Edad "",""del "",""Bronc"",""e, "",""en  "",""el "",""sub"",""cont"",""in en te  "",""del "",""nor"",""o es te"","" "",""de "",""la "",""India, "",""que "",""comp"",""r en de "",""la "",""mayor"","" "",""par te  "",""del "",""hoy "",""te rr"",""itorio "",""pakist"",""aní "",""y "",""algun"",""as "",""zonas "",""del "",""nor"",""o es te"","" "",""indio "",""y "",""el "",""nor"",""es te  "",""afgano.""]",59
492,dev,492,"La civilización floreció en la cuenca del río Indo, del cual proviene su nombre.","[""L"",""a "",""civil"",""ización"","" "",""flor"",""eció "",""en  "",""la "",""cu en c"",""a "",""del "",""río "",""Indo, "",""del "",""cual "",""prov"",""i en e "",""su "",""nombre.""]",20
493,dev,493,"A pesar de ello, algunos expertos estiman que, debido a que la civilización también existió en las cuencas del ahora río seco Sarasvati, sería más acertado denominarla civilización Indo-Sarasvati; por su parte, otros la llaman civilización Harappa, que es el nombre del primero de sus sitios en ser excavado en la década de los veinte.","[""A "",""p es ar "",""de "",""ell"",""o, "",""algun"",""os "",""exper"",""t"",""os "",""es t"",""iman "",""que, "",""deb"",""ido "",""a "",""que "",""la "",""civil"",""ización "",""t"",""ambién "",""exist"",""ió "",""en  "",""las "",""cu en c"",""as "",""del "",""ahor"",""a "",""río "",""seco "",""Sar"",""asv"",""ati, "",""ser"",""ía "",""más "",""acer"",""t"",""ado "",""d en ominarl"",""a "",""civil"",""ización "",""Indo-"",""Sar"",""asv"",""at"",""i; "",""por "",""su "",""par te, "",""ot"",""ros "",""la "",""llaman "",""civil"",""ización "",""Har"",""appa, "",""que "",""es  el "",""nombre "",""del "",""primer"",""o "",""de "",""sus "",""sit"",""ios "",""en  "",""ser"","" "",""exc"",""avado "",""en  "",""la "",""década "",""de "",""los "",""vein te.""]",83
494,dev,494,La índole marcial del imperio romano contribuyó al desarrollo de los avances en el campo de la medicina.,"[""L"",""a "",""índol"",""e "",""mar"",""cial"","" "",""del "",""imper"",""io "",""roman"",""o "",""cont"",""ribuyó "",""al "",""d es arroll"",""o "",""de "",""los "",""avanc es  "",""en  "",""el "",""camp"",""o "",""de "",""la "",""med"",""icina.""]",28
495,dev,495,"El emperador Augusto comenzó a reclutar médicos que, de hecho, formaron el primer Cuerpo Médico Romano, cuya función era intervenir después de las batallas.","[""E"",""l"","" "",""emp"",""er"",""ador"","" "",""August"",""o "",""com en zó "",""a "",""recl"",""utar "",""méd"",""icos "",""que, "",""de "",""hecho, "",""for"",""maron "",""el "",""primer"","" "",""Cuer"",""po "",""Méd"",""ico "",""Roman"",""o, "",""cuya "",""función "",""era "",""in te r"",""v en ir "",""d es pués "",""de "",""las "",""bat"",""all"",""as.""]",40
496,dev,496,"Los cirujanos contaban con conocimientos sobre distintos sedantes, como la morfina extraída de las semillas de amapola o la escopolamina, obtenida de semillas de beleño.","[""L"",""os "",""ci ru janos "",""cont"",""aban "",""con "",""conoc"",""imi en t"",""os "",""sob"",""re "",""dist"",""int"",""os "",""sedan te s, "",""como "",""la "",""mor"",""fin"",""a "",""ext"",""raída "",""de "",""las "",""semill"",""as "",""de "",""amapola "",""o la "",""es cop"",""olamina, "",""ob te nida "",""de "",""semill"",""as "",""de "",""bel"",""eño.""]",38
497,dev,497,"No solo se convirtieron en especialistas en amputación para salvar a quienes padecían gangrena, sino también en hacer torniquetes y pinzas arteriales para cortar el flujo de sangre.","[""N"",""o "",""sol"",""o "",""se "",""conv"",""irtieron "",""en  "",""es pecial"",""ist"",""as "",""en  "",""amp"",""utación "",""para "",""sal"",""var "",""a "",""qui en es  "",""padecían "",""gangr"",""en a, "",""sin"",""o "",""t"",""ambién "",""en  "",""hacer"","" "",""t"",""ornique te"",""s "",""y "",""pinzas "",""ar te r"",""ial"",""es  "",""para "",""cor"",""t"",""ar "",""el "",""flujo "",""de "",""sangr"",""e.""]",46
498,dev,498,"Con el paso de los siglos, el imperio romano avanzó ampliamente en el área de la medicina y desarrolló gran parte del conocimiento con el que contamos en la actualidad.","[""C"",""on "",""el "",""paso "",""de "",""los "",""siglos, "",""el "",""imper"",""io "",""roman"",""o "",""avanz"",""ó "",""amp"",""l"",""iam en te  "",""en  "",""el "",""área "",""de "",""la "",""med"",""icina "",""y "",""d es arroll"",""ó "",""gran "",""par te  "",""del "",""conoc"",""imi en t"",""o "",""con "",""el "",""que "",""cont"",""amos "",""en  "",""la "",""act"",""ualidad.""]",42
499,dev,499,"El tipo Pureland es un origami en el que solo se permite realizar pliegue a la vez, no se pueden hacer aquellos que son más complejos, como los inversos, y todos tienen ubicaciones sencillas.","[""E"",""l"","" "",""t"",""ipo "",""Purel"",""and "",""es  un "",""origami "",""en  "",""el "",""que "",""sol"",""o "",""se "",""permi te  "",""realizar"","" "",""pliegue "",""a "",""la "",""vez, "",""no se "",""pued en  "",""hacer"","" "",""aquell"",""os "",""que "",""son"","" "",""más "",""comp"",""l"",""ejos, "",""como "",""los "",""inver"",""sos, "",""y "",""t"",""odos "",""t"",""i en en  "",""ubicacion"",""es  "",""s en cill"",""as.""]",48
500,dev,500,Lo desarrolló John Smith en la década de 1970 a fin de contribuir con los plegadores inexpertos o con habilidades motoras reducidas.,"[""L"",""o d es arroll"",""ó "",""John"","" "",""Smit"",""h "",""en  "",""la "",""década "",""de "",""1970 "",""a "",""fin"","" "",""de "",""cont"",""ribuir "",""con "",""los "",""plegador es  "",""inexper"",""t"",""os "",""o con "",""habilidad es  "",""mot"",""oras "",""red"",""ucidas.""]",30
501,dev,501,"Desde muy jóvenes, los niños desarrollan cierta consciencia acerca de la raza y los estereotipos raciales y estos últimos afectan su comportamiento.","[""D"",""es d"",""e "",""muy "",""jóv en es, "",""los "",""niños "",""d es arroll"",""an"","" "",""ciert"",""a "",""consc"",""i en c"",""ia "",""acer"",""ca "",""de "",""la "",""raza "",""y "",""los "",""es te reot"",""ipos "",""racial"",""es  "",""y "",""es t"",""os "",""últ"",""imos "",""afect"",""an "",""su "",""comp"",""ort"",""ami en t"",""o.""]",38
502,dev,502,"Por ejemplo, aquellos pequeños que se identifican con una minoría racial presa de un estereotipo según el cual no les va bien en la escuela desarrollan una tendencia al fracaso escolar una vez que toman conocimiento del preconcepto vinculado con su raza.","[""P"",""or"","" "",""ejemplo, "",""aquel"",""l"",""os "",""pequeñ"",""os "",""que "",""se "",""id en t"",""ifican"","" "",""con "",""una "",""min"",""oría "",""racial"","" "",""pr es a "",""de "",""un "",""es te reot"",""ipo "",""segú"",""n "",""el "",""cual "",""no "",""l es  "",""va "",""bi en  "",""en  "",""la "",""es cuela "",""d es arroll"",""an "",""una "",""te nd en cia "",""al "",""fracaso "",""es colar "",""una "",""vez "",""que "",""t"",""oman "",""conoc"",""imi en t"",""o "",""del "",""preconc"",""ept"",""o "",""vinculado "",""con "",""su "",""raza.""]",59
503,dev,503,"MySpace ocupa el tercer lugar entre los sitios web más populares usados en Estados Unidos y, en la actualidad, cuenta con 54 millones de perfiles.","[""M"",""ySpace "",""ocupa "",""el "",""te rcer"","" "",""lugar "",""en t"",""re "",""los "",""sit"",""ios "",""web "",""más "",""popul"",""ar es  "",""usados "",""en  "",""Est"",""ados "",""Unidos "",""y, "",""en  "",""la "",""act"",""ualidad, "",""cu en t"",""a "",""con "",""54 "",""mil"",""lon es  "",""de "",""perfil es.""]",34
504,dev,504,"Estos sitios web han atraído mucha atención, en particular en el ámbito educativo.","[""E"",""st"",""os "",""sit"",""ios "",""web "",""han "",""at"",""raído "",""much"",""a "",""a te nción, "",""en  "",""part"",""icul"",""ar"","" "",""en  "",""el "",""ámbit"",""o "",""educat"",""ivo.""]",23
505,dev,505,"Existen aspectos positivos en estos sitios web, como la posibilidad de configurar de forma sencilla un salón de clases virtual que puede contener blogs, videos y fotos, entre otros.","[""E"",""x"",""is te n"","" "",""aspect"",""os "",""posit"",""ivos "",""en  "",""es t"",""os "",""sit"",""ios "",""web, "",""como "",""la "",""posib"",""ilidad "",""de "",""conf"",""igurar "",""de "",""for"",""ma "",""s en cill"",""a "",""un "",""sal"",""ón "",""de "",""clas es  "",""virt"",""ual "",""que "",""pued"",""e "",""con te"",""ner"","" "",""blogs, "",""videos "",""y "",""fot"",""os, "",""en t"",""re "",""ot"",""ros.""]",48
506,dev,506,"Esta página es de acceso sencillo, ya que tiene una única dirección web, lo que hace que aquellos estudiantes que pudieren tener problemas para usar el teclado o para deletrear puedan recordarla y escribirla con facilidad.","[""E"",""st"",""a "",""página "",""es  de "",""acc es o "",""s en cill"",""o, "",""ya "",""que "",""t"",""i en e "",""una "",""única "",""dirección "",""web, "",""lo que "",""hace "",""que "",""aquell"",""os "",""es t"",""udian"",""te s "",""que "",""pudier en  "",""te ner"","" "",""problem"",""as "",""para "",""usar "",""el "",""te clado "",""o para "",""deletrear "",""pued"",""an "",""recor"",""darl"",""a "",""y "",""es cribir"",""l"",""a "",""con "",""facilidad.""]",47
507,dev,507,"Es posible personalizarlo para que sea de fácil lectura y, también, regular la presencia de color, según se prefiera.","[""E"",""s posib"",""le "",""person"",""alizar"",""l"",""o "",""para "",""que "",""sea "",""de "",""fácil"","" "",""lect"",""ura "",""y, "",""t"",""ambién, "",""regul"",""ar"","" "",""la "",""pr es en cia "",""de "",""col"",""or, "",""segú"",""n "",""se "",""prefier"",""a.""]",31
508,dev,508,"El trastorno por déficit de atención «es un síndrome neurológico en el que, por definición, convergen tres síntomas: la impulsividad, la distracción y la hiperactividad o exceso de energía».","[""E"",""l"","" "",""t"",""rast"",""orno "",""por "",""déficit "",""de "",""a te nción "","""","""",""es  un "",""síndrom"",""e "",""neur"",""ol"",""óg"",""ico "",""en  "",""el "",""que, "",""por "",""defin"",""ición, "",""conv"",""er"",""g en  "",""t"",""r es  "",""sínt"",""omas: "",""la "",""impul"",""siv"",""id"",""ad, "",""la "",""dist"",""racción "",""y "",""la "",""hi peract"",""ividad "",""o exc"",""es o "",""de "",""en er"",""gía"","".""]",50
509,dev,509,"No se trata de una discapacidad de aprendizaje, sino de un trastorno del mismo; «lo padecen entre el 3 y el 5 por ciento de los niños, posiblemente hasta 2 millones en Estados Unidos».","[""N"",""o "",""se "",""t"",""rata "",""de "",""una "",""disc"",""ap"",""acidad "",""de "",""apr en dizaje, "",""sin"",""o "",""de "",""un "",""t"",""rast"",""orno "",""del "",""mismo; "","""","""",""lo padec en  "",""en t"",""re "",""el "",""3 "",""y "",""el "",""5 "",""por "",""ci en t"",""o "",""de "",""los "",""niños, "",""posib"",""lem en te  "",""hast"",""a "",""2 "",""mil"",""lon es  "",""en  "",""Est"",""ados "",""Unidos"","".""]",49
510,dev,510,"Los niños con TDA tienen dificultad para concentrarse en cosas como las tareas escolares, pero sí pueden hacerlo con actividades que les gustan, tales como jugar, mirar sus dibujos animados preferidos o escribir oraciones sin puntuación.","[""L"",""os "",""niños "",""con "",""T"",""DA "",""t"",""i en en  "",""dificul"",""t"",""ad "",""para "",""conc"",""en t"",""rarse "",""en  "",""cosas "",""como "",""las "",""t"",""areas "",""es colar es, "",""pero "",""sí "",""pued"",""en  "",""hacer"",""l"",""o "",""con "",""act"",""ividad es  "",""que "",""l es  "",""gust"",""an, "",""t"",""al es  "",""como "",""jugar, "",""mirar "",""sus "",""dib"",""ujos "",""animados "",""prefer"",""idos "",""o  es cribir"","" "",""oracion"",""es  "",""sin"","" "",""punt"",""uación.""]",55
511,dev,511,"Estos niños tienden a meterse en montones problemas pues «adoptan comportamientos arriesgados, se involucran en peleas y desafían la autoridad» para estimular su cerebro, ya que este no puede estimularse por métodos normales.","[""E"",""st"",""os "",""niños "",""t"",""i en d en  "",""a "",""me te rse "",""en  "",""mon"",""t"",""on es  "",""problem"",""as "",""pu es  "","""","""",""adoptan "",""comp"",""ort"",""ami en t"",""os "",""arr"",""i es g"",""ados, "",""se "",""invol"",""ucr"",""an"","" "",""en  "",""peleas "",""y "",""d es af"",""ían "",""la "",""aut"",""oridad"","" "",""para "",""es t"",""imular "",""su "",""cer"",""ebro, "",""ya "",""que "",""es te  "",""no "",""pued"",""e "",""es t"",""imularse "",""por "",""mét"",""odos "",""nor"",""mal es.""]",58
512,dev,512,"El TDA afecta los vínculos con otros compañeros, dado que los demás niños no logran comprender por qué actúan como lo hacen, por qué escriben del modo en que escriben o por qué no comparten el mismo nivel de madurez.","[""E"",""l"","" "",""T"",""DA "",""afect"",""a "",""los "",""vínculos "",""con "",""ot"",""ros "",""comp"",""añ"",""er"",""os, "",""dado "",""que "",""los "",""demás "",""niños "",""no "",""logran "",""comp"",""r en der"","" "",""por "",""qué "",""act"",""úan "",""como "",""lo hac en, "",""por "",""qué "",""es crib en  "",""del "",""modo "",""en  "",""que "",""es crib en  "",""o por "",""qué "",""no "",""comp"",""ar te n"","" "",""el "",""mismo "",""nivel"","" "",""de "",""madurez.""]",52
513,dev,513,"A medida que la capacidad de adquirir conocimientos y de aprender variaba del modo ya referido, la tasa base de obtención de conocimientos también se modificaba.","[""A "",""med"",""ida "",""que "",""la "",""cap"",""acidad "",""de "",""adquirir "",""conoc"",""imi en t"",""os "",""y "",""de "",""apr en der "",""variab"",""a "",""del "",""modo "",""ya "",""refer"",""ido, "",""la "",""t"",""asa "",""base"","" "",""de "",""ob te nción "",""de "",""conoc"",""imi en t"",""os "",""t"",""ambién "",""se "",""modificab"",""a.""]",38
514,dev,514,"El abordaje para adquirir conocimiento cambió. La presión ya no apuntaba al recuerdo individual, sino que la capacidad de recordar el texto pasó a ser el foco.","[""E"",""l"","" "",""abor"",""daje "",""para "",""adquirir "",""conoc"",""imi en t"",""o "",""cambió. "",""La "",""pr es ión "",""ya "",""no "",""apunt"",""aba "",""al "",""recuer"",""d"",""o "",""individual"","", "",""sin"",""o "",""que "",""la "",""cap"",""acidad "",""de "",""recor"",""dar "",""el "",""te xt"",""o "",""pasó "",""a "",""ser"","" "",""el "",""foco.""]",41
515,dev,515,"Básicamente, el Renacimiento significó un cambio de contundente en la perspectiva del aprendizaje y la transmisión del conocimiento.","[""B"",""ásic"",""am en te, "",""el "",""R en acimi en t"",""o "",""sign"",""ific"",""ó "",""un "",""cambio "",""de "",""cont"",""und en te  "",""en  "",""la "",""perspect"",""iva "",""del "",""apr en dizaje "",""y "",""la "",""t"",""ransm"",""isión "",""del "",""conoc"",""imi en t"",""o.""]",29
516,dev,516,"Los homínidos, en contraste con otros simios, ya no utilizan sus manos en la locomoción ni para soportar peso o columpiarse de un árbol a otro.","[""L"",""os "",""hom"",""ínidos, "",""en  "",""cont"",""ras te  "",""con "",""ot"",""ros "",""sim"",""ios, "",""ya "",""no "",""ut"",""ilizan"","" "",""sus "",""man"",""os "",""en  "",""la "",""locomoción "",""ni "",""para "",""sop"",""ort"",""ar "",""p es o "",""o col"",""ump"",""iarse "",""de "",""un "",""árbol "",""a "",""ot"",""ro.""]",38
517,dev,517,El hecho de que la mano y el pie del chimpancé sean de tamaño y largo parecidos evidencia que usan la extremidad superior como soporte de su peso al caminar con los nudillos.,"[""E"",""l"","" "",""hecho "",""de "",""que "",""la "",""man"",""o "",""y "",""el "",""pie "",""del "",""c hi mpancé "",""sean "",""de "",""t"",""amaño "",""y "",""lar"",""go "",""parecidos "",""evid en cia "",""que "",""usan "",""la "",""ext"",""rem"",""idad "",""super"",""ior "",""como "",""sop"",""or te"","" "",""de "",""su "",""p es o "",""al "",""caminar "",""con "",""los "",""nudill"",""os.""]",44
518,dev,518,La longitud de la mano del ser humano es menor que la del pie y sus falanges son más rectas.,"[""L"",""a "",""longitud "",""de "",""la "",""man"",""o "",""del "",""ser"","" "",""hum"",""an"",""o "",""es  m en or "",""que "",""la "",""del "",""pie "",""y "",""sus "",""falang"",""es  "",""son"","" "",""más "",""rect"",""as.""]",27
519,dev,519,Los huesos fósiles de las manos de dos a tres millones de años de antigüedad evidencian este cambio en el uso de dicha extremidad desde la locomoción hacia la manipulación.,"[""L"",""os "",""hu es os "",""fósil"",""es  "",""de "",""las "",""man"",""os "",""de "",""dos "",""a "",""t"",""r es  "",""mil"",""lon es  "",""de "",""años "",""de "",""ant"",""igüedad "",""evid"",""en cian"","" "",""es te  "",""cambio "",""en  "",""el "",""uso "",""de "",""dicha "",""ext"",""rem"",""idad "",""d es de "",""la "",""locomoción "",""hacia "",""la "",""man"",""ipul"",""ación.""]",42
520,dev,520,Hay quienes sostienen que someterse a muchas sesiones de inducción del sueño consciente de forma artificial puede ser algo realmente agotador.,"[""H"",""ay "",""qui en es  "",""sost"",""i en en  "",""que "",""som"",""e te rse "",""a "",""much"",""as "",""s es ion"",""es  "",""de "",""inducción "",""del "",""sueño "",""consc"",""i en te  "",""de "",""for"",""ma "",""art"",""ificial"","" "",""pued"",""e "",""ser"","" "",""algo "",""real"",""m en te  "",""agot"",""ador.""]",34
521,dev,521,"La principal causa de este fenómeno es el producto de los sueños lúcidos, que extienden el tiempo entre estados REM.","[""L"",""a "",""princip"",""al "",""causa "",""de "",""es te  "",""f en óm en o "",""es  el "",""produc"",""t"",""o "",""de "",""los "",""sueños "",""lúcidos, "",""que "",""ext"",""i en d en  "",""el "",""t"",""iempo "",""en t"",""re "",""es t"",""ados "",""REM"","".""]",28
