language,analysis_unit,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
es,whitespace_word,"aéreas,",1,1,5,5,True,"a|Ã©|reas|,","a|r|eas|,","{""42"": ""a|r|eas|,"", ""43"": ""aé|r|eas,"", ""44"": ""a||r|eas,"", ""45"": ""aé|r|eas|,"", ""46"": ""aér|eas|,""}"
es,whitespace_word,bombardear,1,1,5,5,True,b|om|bar|de|ar,b|o|m|b|ard|ear,"{""42"": ""b|o|m|b|ard|ear"", ""43"": ""b|om|b|ardear"", ""44"": ""b|o|m|b|ar|d|ear"", ""45"": ""b|om|b|ard|ear"", ""46"": ""b|om|b|ar|d|ear""}"
es,whitespace_word,bosque,1,1,5,5,True,bos|que,b|o|s|qu|e,"{""42"": ""b|o|s|qu|e"", ""43"": ""b|os|qu|e"", ""44"": ""b|o|sq|u|e"", ""45"": ""b|osqu|e"", ""46"": ""b|o|squ|e""}"
es,whitespace_word,brindarme,1,1,5,5,True,br|ind|arme,b|r|ind|arme,"{""42"": ""b|r|ind|arme"", ""43"": ""b|r|in|d|ar|m|e"", ""44"": ""b|r|in|darm|e"", ""45"": ""b|r|in|d|arm|e"", ""46"": ""b|r|ind|ar|m|e""}"
es,whitespace_word,brindarnos,1,1,5,5,True,br|ind|arnos,b|r|in|d|arnos,"{""42"": ""b|r|in|d|arnos"", ""43"": ""b|r|in|dar|nos"", ""44"": ""b|r|ind|ar|nos"", ""45"": ""b|r|ind|arn|os"", ""46"": ""b|r|in|d|ar|nos""}"
es,whitespace_word,calificó,1,1,5,5,True,cal|ificÃ³,c|al|ificó,"{""42"": ""c|al|ificó"", ""43"": ""c|al|if|icó"", ""44"": ""c|alif|icó"", ""45"": ""c|alif|ic|ó"", ""46"": ""c|al|ific|ó""}"
es,whitespace_word,circunscribiéndose,1,1,5,5,True,cir|c|uns|crib|iÃ©ndose,c|ir|c|u|nsc|r|ibiéndose,"{""42"": ""c|ir|c|u|nsc|r|ibiéndose"", ""43"": ""c|ir|c|u|ns|c|r|ibién|dose"", ""44"": ""c|ir|c|u|nsc|r|ib|iénd|ose"", ""45"": ""c|ir|c|u|nsc|r|ib|ién|d|ose"", ""46"": ""c|ir|c|u|nsc|r|ib|iéndose""}"
es,whitespace_word,civilizaciones,1,1,5,5,True,ci|vil|izaciones,c|i|v|il|iz|acion|es,"{""42"": ""c|i|v|il|iz|acion|es"", ""43"": ""c|iv|il|izac|ion|es"", ""44"": ""c|iv|il|izacion|es"", ""45"": ""c|ivil|iz|acion|es"", ""46"": ""c|iv|il|iz|acion|es""}"
es,whitespace_word,codificados,1,1,5,5,True,c|od|ificados,c|o|d|ific|ados,"{""42"": ""c|o|d|ific|ados"", ""43"": ""c|od|if|icados"", ""44"": ""c|odif|icados"", ""45"": ""c|od|if|ic|ados"", ""46"": ""c|odific|ados""}"
es,whitespace_word,configurar,1,1,5,5,True,conf|igur|ar,c|onf|ig|ur|ar,"{""42"": ""c|onf|ig|ur|ar"", ""43"": ""c|on|f|igurar"", ""44"": ""c|on|f|igur|ar"", ""45"": ""c|onf|igur|ar"", ""46"": ""c|on|f|ig|ur|ar""}"
es,whitespace_word,consistente,1,1,5,5,True,cons|ist|ente,c|on|sis te n|te,"{""42"": ""c|on|sis te n|te"", ""43"": ""c|on|sis|te n|te"", ""44"": ""c|onsi|s te n|te"", ""45"": ""c|ons|is|te n|te"", ""46"": ""c|onsis|te n|te""}"
es,whitespace_word,constituido,1,1,5,5,True,con|st|itu|ido,c|onst|ituido,"{""42"": ""c|onst|ituido"", ""43"": ""c|ons|t|it|uido"", ""44"": ""c|on|st|it|uido"", ""45"": ""c|on|st|it|uid|o"", ""46"": ""c|onst|it|uido""}"
es,whitespace_word,contribuido,1,1,5,5,True,con|trib|uido,c|ont|rib|uido,"{""42"": ""c|ont|rib|uido"", ""43"": ""c|on|t|rib|uid|o"", ""44"": ""c|on|t|ribuido"", ""45"": ""c|on|t|ribuid|o"", ""46"": ""c|ont|rib|uid|o""}"
es,whitespace_word,contribuyó,1,1,5,5,True,con|trib|uyÃ³,c|on|t|ribuy|,"{""42"": ""c|on|t|ribuy|"", ""43"": ""c|on|t|ribuyó"", ""44"": ""c|ont|rib|uyó"", ""45"": ""c|ont|ribuyó"", ""46"": ""c|on|t|rib|uyó""}"
es,whitespace_word,coronavirus.,1,1,5,5,True,cor|on|avirus|.,c|or|on|avi ru s.,"{""42"": ""c|or|on|avi ru s."", ""43"": ""c|or|onavi ru|s."", ""44"": ""c|or|on|av|i ru s."", ""45"": ""c|or|onav|i ru s."", ""46"": ""c|or|onav|i ru s|.""}"
es,whitespace_word,cualquiera».,1,1,5,5,True,c|ual|quiera|Â».,c|u|al|quier|a».,"{""42"": ""c|u|al|quier|a»."", ""43"": ""c|u|al|q|uier|a»."", ""44"": ""c|u|al|q|u|ier|a|."", ""45"": ""c|u|alq|uier|a|."", ""46"": ""c|u|al|q|uier|a|.""}"
es,whitespace_word,célebres,1,1,5,5,True,cÃ©|le|bres,c|él|ebr es,"{""42"": ""c|él|ebr es"", ""43"": ""c|||l|eb|r es"", ""44"": ""c|él|ebr|es"", ""45"": ""c|é|l|ebr|es"", ""46"": ""c|élebr es""}"
es,whitespace_word,"cómodamente,",1,1,5,5,True,"c|Ã³m|od|amente|,","c|||m|odam|en te,","{""42"": ""c|||m|odam|en te,"", ""43"": ""c|óm|od|am|en te,"", ""44"": ""c|ó|m|od|am|en te,"", ""45"": ""c|óm|od|am en te,"", ""46"": ""c|ó|m|odam en te,""}"
es,whitespace_word,despiden).,1,1,5,5,True,des|p|iden|).,d|es p|id|en ).,"{""42"": ""d|es p|id|en )."", ""43"": ""d|es p|id en )|."", ""44"": ""d|es p|id|en|)."", ""45"": ""d|es p|i|d|en )."", ""46"": ""d|es p|id|en|)|.""}"
es,whitespace_word,deteriorado,1,1,5,5,True,d|eter|ior|ado,d|e te|r|i|or|ado,"{""42"": ""d|e te|r|i|or|ado"", ""43"": ""d|e te r|ior|ad|o"", ""44"": ""d|e te r|ior|ado"", ""45"": ""d|e te|r|ior|ado"", ""46"": ""d|e te|rior|ado""}"
es,whitespace_word,diecinueve,1,1,5,5,True,die|cin|ueve,d|ieci|nu|ev|e,"{""42"": ""d|ieci|nu|ev|e"", ""43"": ""d|iecin|u|ev|e"", ""44"": ""d|ieci|nuev|e"", ""45"": ""d|iec|i|nu|ev|e"", ""46"": ""d|iecinu|ev|e""}"
es,whitespace_word,disponibles.,1,1,5,5,True,dis|pon|ibles|.,d|is|p|on|ibl es.,"{""42"": ""d|is|p|on|ibl es."", ""43"": ""d|is|p|onib|l es."", ""44"": ""d|isp|on|ibl es."", ""45"": ""d|is|p|on|ib|l es."", ""46"": ""d|isp|on|ib|l es.""}"
es,whitespace_word,"disposición,",1,1,5,5,True,"dis|posiciÃ³n|,","d|is|p|osición,","{""42"": ""d|is|p|osición,"", ""43"": ""d|isp|osición|,"", ""44"": ""d|is|p|osic|ión,"", ""45"": ""d|is|p|osición|,"", ""46"": ""d|isp|osic|ión,""}"
es,whitespace_word,ecosistema.,1,1,5,5,True,ec|os|istema|.,e|c|os|is|te m|a.,"{""42"": ""e|c|os|is|te m|a."", ""43"": ""e|c|osis te|m|a."", ""44"": ""e|c|osi|s te m|a."", ""45"": ""e|c|osi|s|te m|a."", ""46"": ""e|c|osis|te m|a.""}"
es,whitespace_word,edificaron,1,1,5,5,True,ed|ific|aron,e|dificar|on,"{""42"": ""e|dificar|on"", ""43"": ""e|d|ific|ar|on"", ""44"": ""e|d|if|ic|aron"", ""45"": ""e|d|ificar|on"", ""46"": ""e|d|if|icar|on""}"
es,whitespace_word,educada).,1,1,5,5,True,ed|uc|ada|).,e|d|u|cada).,"{""42"": ""e|d|u|cada)."", ""43"": ""e|d|ucad|a)|."", ""44"": ""e|d|uc|ada)|."", ""45"": ""e|d|ucada)."", ""46"": ""e|d|u|cada)|.""}"
es,whitespace_word,eficazmente,1,1,5,5,True,e|ficaz|mente,e|f|icaz|m|en te,"{""42"": ""e|f|icaz|m|en te"", ""43"": ""e|f|icazm en te"", ""44"": ""e|f|icazm|en te"", ""45"": ""e|f|ic|azm|en te"", ""46"": ""e|f|ic|azm en te""}"
es,whitespace_word,embajada,1,1,5,5,True,em|baj|ada,e|mbajad|a,"{""42"": ""e|mbajad|a"", ""43"": ""em|bajad|a"", ""44"": ""em|baj|ada"", ""45"": ""e|m|bajada"", ""46"": ""e|m|bajad|a""}"
es,whitespace_word,equivalencia,1,1,5,5,True,equ|ival|encia,e|q|u|iv|al en|cia,"{""42"": ""e|q|u|iv|al en|cia"", ""43"": ""e|q|u|iv|al en cia"", ""44"": ""e|qu|iv|al en cia"", ""45"": ""e|qu|iv|al en c|ia"", ""46"": ""e|q|u|iv|al en c|ia""}"
es,whitespace_word,escuchábamos,1,1,5,5,True,es|cu|ch|Ã¡bamos,es|c|u|c|h|áb|amos,"{""42"": ""es|c|u|c|h|áb|amos"", ""43"": ""es|c|uc|h|ábamos"", ""44"": ""es|c|uc|h|áb|amos"", ""45"": ""es|cu|c|h|áb|am|os"", ""46"": ""es|c|u|c|h|áb|am|os""}"
es,whitespace_word,"especiación,",1,1,5,5,True,"es|peci|aciÃ³n|,","es|p|eci|ac|ión|,","{""42"": ""es|p|eci|ac|ión|,"", ""43"": ""es|p|ec|i|ación|,"", ""44"": ""es|p|ec|i|ación,"", ""45"": ""es|p|ec|iac|ión,"", ""46"": ""es|p|ec|iac|ión|,""}"
es,whitespace_word,especializado,1,1,5,5,True,es|pecial|izado,es|p|ec|i|al|izad|o,"{""42"": ""es|p|ec|i|al|izad|o"", ""43"": ""es|p|eci|al|izado"", ""44"": ""es|p|e|c|i|al|izad|o"", ""45"": ""es|p|ec|ial|iz|ad|o"", ""46"": ""es|p|e|c|ial|izad|o""}"
es,whitespace_word,espirituales,1,1,5,5,True,es|pir|ituales,es|p|ir|i|t|ual|es,"{""42"": ""es|p|ir|i|t|ual|es"", ""43"": ""es pir|it|ual|es"", ""44"": ""es|p|ir|it|ual es"", ""45"": ""es|p|i|r|it|ual|es"", ""46"": ""es p|ir|it|ual|es""}"
es,whitespace_word,estadounidenses.,1,1,5,5,True,est|ado|unid|enses|.,es|t|adounid en s|es.,"{""42"": ""es|t|adounid en s|es."", ""43"": ""es|t|adounid|en s|es."", ""44"": ""es|t|adounid en|s|es."", ""45"": ""es|t|adounid en s es|."", ""46"": ""es|t|adounid en s|es|.""}"
es,whitespace_word,exhibición,1,1,5,5,True,ex|hib|iciÃ³n,e|x|hi|b|ición,"{""42"": ""e|x|hi|b|ición"", ""43"": ""e|x|hi b|ic|ió|n"", ""44"": ""e|x|hi|b|ic|ión"", ""45"": ""e|x|hi b|ic|ión"", ""46"": ""e|x|hi b|ición""}"
es,whitespace_word,expectativa,1,1,5,5,True,ex|pect|ativa,e|x|pect|ativa,"{""42"": ""e|x|pect|ativa"", ""43"": ""e|x|pec|t|ativa"", ""44"": ""e|x|pect|at|iva"", ""45"": ""e|x|p|ect|ativa"", ""46"": ""e|x|pec|t|at|iva""}"
es,whitespace_word,explicando,1,1,5,5,True,ex|plic|ando,e|x|plican|d|o,"{""42"": ""e|x|plican|d|o"", ""43"": ""e|x|pl|ic|an|d|o"", ""44"": ""e|x|p|lic|an|d|o"", ""45"": ""e|x|p|l|ic|an|d|o"", ""46"": ""e|x|pl|ican|d|o""}"
es,whitespace_word,exploración.,1,1,5,5,True,ex|pl|or|aciÃ³n|.,e|x|plor|ación.,"{""42"": ""e|x|plor|ación."", ""43"": ""e|x|plor|ac|ión|."", ""44"": ""e|x|p|l|or|ación|."", ""45"": ""e|x|plor|ación|."", ""46"": ""e|x|pl|or|ación.""}"
es,whitespace_word,exploraría,1,1,5,5,True,ex|pl|or|arÃŃa,e|x|pl|or|aría,"{""42"": ""e|x|pl|or|aría"", ""43"": ""e|x|plor|ar|ía"", ""44"": ""e|x|plor|aría"", ""45"": ""e|x|p|l|or|ar|ía"", ""46"": ""e|x|plor|ar|a""}"
es,whitespace_word,extensa,1,1,5,5,True,ext|ensa,e|x|te|nsa,"{""42"": ""e|x|te|nsa"", ""43"": ""e|x|te|n|sa"", ""44"": ""ex|te|n|sa"", ""45"": ""e|x|te n|sa"", ""46"": ""e|x|te nsa""}"
es,whitespace_word,extraordinario,1,1,5,5,True,ex|tra|ordin|ario,e|x|t|raordin|ar|io,"{""42"": ""e|x|t|raordin|ar|io"", ""43"": ""e|x|t|raor|din|ar|io"", ""44"": ""e|x|t|raor|d|in|ar|io"", ""45"": ""e|x|t|r|aordin|ar|io"", ""46"": ""ex|t|raor|din|ar|io""}"
es,whitespace_word,fabricadas,1,1,5,5,True,f|ab|ric|adas,f|ab|r|ic|adas,"{""42"": ""f|ab|r|ic|adas"", ""43"": ""f|ab|r|icadas"", ""44"": ""f|ab|ricadas"", ""45"": ""fab|r|ic|adas"", ""46"": ""fab|r|icadas""}"
es,whitespace_word,filosóficos,1,1,5,5,True,f|ilos|Ã³|ficos,f|ilos||f|icos,"{""42"": ""f|ilos||f|icos"", ""43"": ""fil|os|f|icos"", ""44"": ""f|il|os|f|ic|os"", ""45"": ""f|il|osóf|icos"", ""46"": ""f|ilosóf|icos""}"
es,whitespace_word,formalidad,1,1,5,5,True,form|alidad,f|or|mal|id|ad,"{""42"": ""f|or|mal|id|ad"", ""43"": ""f|or|malidad"", ""44"": ""f|or|malid|ad"", ""45"": ""f|or|mal|idad"", ""46"": ""f|o|r|malidad""}"
es,whitespace_word,fusionaron.,1,1,5,5,True,f|usion|aron|.,f|usion|ar|on.,"{""42"": ""f|usion|ar|on."", ""43"": ""f|u|sion|aron."", ""44"": ""f|usion|ar|on|."", ""45"": ""f|u|sion|aron|."", ""46"": ""f|usion|aron.""}"
es,whitespace_word,generalizadamente,1,1,5,5,True,g|ener|al|iz|adamente,g|en|e|r|alizad|am en te,"{""42"": ""g|en|e|r|alizad|am en te"", ""43"": ""g|en er|alizadam|en te"", ""44"": ""g|en|e|r|alizad|am|en te"", ""45"": ""g|en er|alizad|am|en te"", ""46"": ""g|en|er|alizad|am|en te""}"
es,whitespace_word,"geográficamente,",1,1,5,5,True,"ge|ogrÃ¡|ficamente|,","g|eo|g|ráf|icam en te,","{""42"": ""g|eo|g|ráf|icam en te,"", ""43"": ""g|eog|r|áf|icam|en te,"", ""44"": ""g|eog|ráf|icam en te,"", ""45"": ""g|eog|ráfic|am en te,"", ""46"": ""g|eog|r|áf|ic|am|en te,""}"
es,whitespace_word,hendiduras,1,1,5,5,True,h|end|id|uras,h|en d|id|u|r|as,"{""42"": ""h|en d|id|u|r|as"", ""43"": ""h|en|didur|as"", ""44"": ""h|en d|id|ur|as"", ""45"": ""h|en didu|r|as"", ""46"": ""h|en d|idu|r|as""}"
es,whitespace_word,"hipótesis,",1,1,5,5,True,"hip|Ã³tesis|,","hi p|ó te|sis|,","{""42"": ""hi p|ó te|sis|,"", ""43"": ""hi pó|te|sis|,"", ""44"": ""hi|p|ó te|sis|,"", ""45"": ""hi p|ó te|si|s|,"", ""46"": ""hi p||te|sis|,""}"
es,whitespace_word,historiadores,1,1,5,5,True,hist|ori|adores,hi st|or|iad|or|es,"{""42"": ""hi st|or|iad|or|es"", ""43"": ""hi s|t|oriad|or|es"", ""44"": ""hi st|or|iad|or es"", ""45"": ""hi st|or|iador|es"", ""46"": ""hi st|oriad|or|es""}"
es,whitespace_word,hospeden,1,1,5,5,True,h|os|ped|en,h|osp|ed en,"{""42"": ""h|osp|ed en"", ""43"": ""hosp|ed|en"", ""44"": ""h|osped|en"", ""45"": ""h|os|p|ed|en"", ""46"": ""h|osped en""}"
es,whitespace_word,incidentes,1,1,5,5,True,in|cid|entes,in|cid|en|te s,"{""42"": ""in|cid|en|te s"", ""43"": ""in|c|id|en|te s"", ""44"": ""in|c|id|en te s"", ""45"": ""in|c|id en te s"", ""46"": ""in|c|id en|te s""}"
es,whitespace_word,"independencia,",1,1,5,5,True,"in|depend|encia|,","ind|ep|en d en c|ia,","{""42"": ""ind|ep|en d en c|ia,"", ""43"": ""in|d|ep en d en c|ia,"", ""44"": ""in|dep en d en c|ia,"", ""45"": ""in|dep|en d|en c|ia,"", ""46"": ""in|dep|en d|en c|i|a,""}"
es,whitespace_word,independientes.,1,1,5,5,True,in|depend|ientes|.,in|dep en di en|te s.,"{""42"": ""in|dep en di en|te s."", ""43"": ""in|dep|en di en|te s."", ""44"": ""in|d|ep|en di en|te s."", ""45"": ""in|d|ep en di en|te s."", ""46"": ""in|d|ep|en d|i en|te s.""}"
es,whitespace_word,individuales,1,1,5,5,True,ind|ivid|uales,in|d|iv|id|ual|es,"{""42"": ""in|d|iv|id|ual|es"", ""43"": ""in|div|id|u|al|es"", ""44"": ""in|divid|u|al|es"", ""45"": ""in|d|ivid|ual|es"", ""46"": ""in|d|ivid|u|al|es""}"
es,whitespace_word,"inmóviles,",1,1,5,5,True,"in|m|Ã³|viles|,","in|móvil|es,","{""42"": ""in|móvil|es,"", ""43"": ""in|mó|vil|es,"", ""44"": ""in|m|óv|il es,"", ""45"": ""in|móv|il|es,"", ""46"": ""in|m|óvil|es,""}"
es,whitespace_word,"inteligente,",1,1,5,5,True,"int|elig|ente|,","in|te lig en|te,","{""42"": ""in|te lig en|te,"", ""43"": ""in|te l|ig|en te,"", ""44"": ""in|te l|ig en te,"", ""45"": ""in|te l|ig|en|te,"", ""46"": ""in|te l|ig en|te,""}"
es,whitespace_word,invaluable,1,1,5,5,True,in|v|alu|able,in|v|aluab|le,"{""42"": ""in|v|aluab|le"", ""43"": ""in|v|aluab|l|e"", ""44"": ""in|v|al|uab|le"", ""45"": ""i|n|valuab|l|e"", ""46"": ""in|v|al|uab|l|e""}"
es,whitespace_word,jaguares.,1,1,5,5,True,j|agu|ares|.,j|ag|uar|es.,"{""42"": ""j|ag|uar|es."", ""43"": ""j|ag|uar es."", ""44"": ""jag|uar es."", ""45"": ""jag|uar|es."", ""46"": ""jaguar es.""}"
es,whitespace_word,japonés,1,1,5,5,True,j|ap|on|Ã©s,j|ap|on|és,"{""42"": ""j|ap|on|és"", ""43"": ""japon|és"", ""44"": ""j|ap|on|é|s"", ""45"": ""jap|on|é|s"", ""46"": ""jap|on|és""}"
es,whitespace_word,judiciales,1,1,5,5,True,jud|iciales,j|ud|icial|es,"{""42"": ""j|ud|icial|es"", ""43"": ""judic|ial|es"", ""44"": ""jud|icial|es"", ""45"": ""jud|ic|ial|es"", ""46"": ""ju|dic|ial|es""}"
es,whitespace_word,"judíos,",1,1,5,5,True,"jud|ÃŃos|,","jud|íos,","{""42"": ""jud|íos,"", ""43"": ""judíos,"", ""44"": ""j|udí|os,"", ""45"": ""ju|d|íos,"", ""46"": ""j|ud|íos,""}"
es,whitespace_word,judíos.,1,1,5,5,True,jud|ÃŃos|.,ju|d|íos.,"{""42"": ""ju|d|íos."", ""43"": ""j|ud|íos|."", ""44"": ""judíos."", ""45"": ""j|u|díos."", ""46"": ""j|u|d|íos.""}"
es,whitespace_word,juzgárselo,1,1,5,5,True,ju|z|g|Ã¡r|sel|o,j|uzg|ár|sel|o,"{""42"": ""j|uzg|ár|sel|o"", ""43"": ""juzg||rsel|o"", ""44"": ""juzg|ársel|o"", ""45"": ""j|u|z|g|ársel|o"", ""46"": ""juzg|ár|sel|o""}"
es,whitespace_word,kundalini,1,1,5,5,True,k|und|al|ini,kun|dal|ini,"{""42"": ""kun|dal|ini"", ""43"": ""k|undalini"", ""44"": ""kundalini"", ""45"": ""kundal|in|i"", ""46"": ""k|und|alini""}"
es,whitespace_word,"legislación,",1,1,5,5,True,"leg|isl|aciÃ³n|,","l|egisl|ación,","{""42"": ""l|egisl|ación,"", ""43"": ""l|eg|isl|ación,"", ""44"": ""l|egisl|ación|,"", ""45"": ""l|egi|s|l|ación|,"", ""46"": ""l|eg|is|l|ación|,""}"
es,whitespace_word,molecular.,1,1,5,5,True,mo|le|cular|.,m|ol|ecu|l|ar|.,"{""42"": ""m|ol|ecu|l|ar|."", ""43"": ""m|o|l|ecu|lar|."", ""44"": ""m|ol|ecu|lar."", ""45"": ""m|ol|ec|ular|."", ""46"": ""m|ol|ecular|.""}"
es,whitespace_word,movilizaron,1,1,5,5,True,mo|vil|izaron,m|ov|il|iz|ar|on,"{""42"": ""m|ov|il|iz|ar|on"", ""43"": ""m|ov|il|izar|on"", ""44"": ""m|ovil|iz|ar|on"", ""45"": ""m|ov|iliz|ar|on"", ""46"": ""m|ov|ilizar|on""}"
es,whitespace_word,mínimo.,1,1,5,5,True,m|ÃŃn|imo|.,m|ínim|o.,"{""42"": ""m|ínim|o."", ""43"": ""m|ín|imo."", ""44"": ""m|í|n|imo."", ""45"": ""m||nim|o."", ""46"": ""m|ín|i|m|o.""}"
es,whitespace_word,"napoleónicas,",1,1,5,5,True,"n|ap|ole|Ã³nicas|,","n|ap|ol|e|ónicas,","{""42"": ""n|ap|ol|e|ónicas,"", ""43"": ""n|ap|ol|eón|icas,"", ""44"": ""n|apol|eónic|as,"", ""45"": ""n|ap|oleónicas,"", ""46"": ""n|ap|ol|eónic|as,""}"
es,whitespace_word,nazismo.,1,1,5,5,True,n|az|ismo|.,n|azismo.,"{""42"": ""n|azismo."", ""43"": ""n|azis|m|o."", ""44"": ""n|az|ism|o."", ""45"": ""n|azis|mo."", ""46"": ""n|azism|o.""}"
es,whitespace_word,"negligencia,",1,1,5,5,True,"ne|g|lig|encia|,","n|eg|l|ig|en|c|i|a,","{""42"": ""n|eg|l|ig|en|c|i|a,"", ""43"": ""n|eg|l|ig|en c|ia,"", ""44"": ""n|e|gl|ig en c|ia,"", ""45"": ""n|eg|l|ig|en|c|ia,"", ""46"": ""n|eg|l|ig en|c|ia,""}"
es,whitespace_word,obtenga,1,1,5,5,True,ob|ten|ga,ob|te|nga,"{""42"": ""ob|te|nga"", ""43"": ""o|b|te|nga"", ""44"": ""ob|te|n|g|a"", ""45"": ""ob|te n|ga"", ""46"": ""ob|te|n|ga""}"
es,whitespace_word,occidental».,1,1,5,5,True,oc|cidental|Â».,o|c|c|id en|t|al».,"{""42"": ""o|c|c|id en|t|al»."", ""43"": ""o|c|c|id|en t|al|."", ""44"": ""oc|c|id en t|al|."", ""45"": ""o|c|c|id en t|al|."", ""46"": ""o|c|c|id|en t|al».""}"
es,whitespace_word,oculta,1,1,5,5,True,oc|ulta,oc|u|l|t|a,"{""42"": ""oc|u|l|t|a"", ""43"": ""oc|u|lt|a"", ""44"": ""oc|ul|t|a"", ""45"": ""o|c|u|l|t|a"", ""46"": ""oc|ult|a""}"
es,whitespace_word,"océanos,",1,1,5,5,True,"oc|Ã©|anos|,","oc|éanos,","{""42"": ""oc|éanos,"", ""43"": ""oc|é|anos,"", ""44"": ""o|c|é|an|os,"", ""45"": ""o|c|éanos,"", ""46"": ""oc|éan|os,""}"
es,whitespace_word,ofensivo!».,1,1,5,5,True,of|ens|ivo|!Â».,of|en s|i|v|o!|.,"{""42"": ""of|en s|i|v|o!|."", ""43"": ""of|en si|v|o!|."", ""44"": ""of|en s|iv|o!||."", ""45"": ""of|en s|iv|o!|."", ""46"": ""o|f|en|siv|o!|.""}"
es,whitespace_word,oficinas,1,1,5,5,True,o|fic|inas,of|ic|inas,"{""42"": ""of|ic|inas"", ""43"": ""of|icin|as"", ""44"": ""o|f|ic|in|as"", ""45"": ""o|f|icin|as"", ""46"": ""of|ic|in|as""}"
es,whitespace_word,olvidarse,1,1,5,5,True,ol|vid|arse,ol|v|idarse,"{""42"": ""ol|v|idarse"", ""43"": ""ol|v|id|arse"", ""44"": ""o|lv|id|arse"", ""45"": ""o|l|v|id|arse"", ""46"": ""ol|vid|arse""}"
es,whitespace_word,orden):,1,1,5,5,True,orden|):,o|r|d|en ):,"{""42"": ""o|r|d|en ):"", ""43"": ""o|r|d en )|:"", ""44"": ""or|d en ):"", ""45"": ""or|d|en )|:"", ""46"": ""o|r|d en ):""}"
es,whitespace_word,"organismo,",1,1,5,5,True,"organ|ismo|,","o|r|g|an|ism|o,","{""42"": ""o|r|g|an|ism|o,"", ""43"": ""o|r|gan|is|m|o,"", ""44"": ""or|ganism|o,"", ""45"": ""or|gan|ism|o,"", ""46"": ""o|r|ganism|o,""}"
es,whitespace_word,organismo.,1,1,5,5,True,organ|ismo|.,or|gan|ism|o.,"{""42"": ""or|gan|ism|o."", ""43"": ""o|r|gan|ism|o."", ""44"": ""or|ganism|o."", ""45"": ""or|gan|is|mo."", ""46"": ""or|gan|is|m|o.""}"
es,whitespace_word,organizaron,1,1,5,5,True,organ|izaron,or|ganizar|on,"{""42"": ""or|ganizar|on"", ""43"": ""or|gan|iz|ar|on"", ""44"": ""o|r|g|an|izar|on"", ""45"": ""o|r|g|an|iz|ar|on"", ""46"": ""o|r|gan|iz|ar|on""}"
es,whitespace_word,organizarse,1,1,5,5,True,organ|izarse,o|r|ganizar|s|e,"{""42"": ""o|r|ganizar|s|e"", ""43"": ""o|r|gan|iz|ar|s|e"", ""44"": ""o|r|gan|izar|se"", ""45"": ""or|gan|iz|ar|se"", ""46"": ""o|r|gan|iz|ar|se""}"
es,whitespace_word,organizó,1,1,5,5,True,organ|izÃ³,o|r|ganiz||,"{""42"": ""o|r|ganiz||"", ""43"": ""or|gan|iz||"", ""44"": ""or|g|an|iz|"", ""45"": ""or|ganiz|ó"", ""46"": ""o|r|ganiz|""}"
es,whitespace_word,oxígeno,1,1,5,5,True,ox|ÃŃgeno,ox|í|g|en|o,"{""42"": ""ox|í|g|en|o"", ""43"": ""oxí|g|en|o"", ""44"": ""ox|g|en|o"", ""45"": ""ox||g|en o"", ""46"": ""o|x||g en o""}"
es,whitespace_word,oxígeno.,1,1,5,5,True,ox|ÃŃgeno|.,ox||g|en|o.,"{""42"": ""ox||g|en|o."", ""43"": ""ox|íg|en|o."", ""44"": ""o|x||g|en|o."", ""45"": ""ox|||g|en o."", ""46"": ""o|x|í|g|en o.""}"
es,whitespace_word,peculiaridades,1,1,5,5,True,pe|cul|iar|idades,p|ecu|l|iar|idad es,"{""42"": ""p|ecu|l|iar|idad es"", ""43"": ""p|ec|u|l|iar|id|ad es"", ""44"": ""p|ec|u|liar|id|ad es"", ""45"": ""p|ec|ul|iar|id|ad es"", ""46"": ""p|ecul|iar|id|ad es""}"
es,whitespace_word,península.,1,1,5,5,True,pen|ÃŃn|sula|.,p|en ínsu|la.,"{""42"": ""p|en ínsu|la."", ""43"": ""p|en|ínsu|la."", ""44"": ""p|en|í|nsu|la."", ""45"": ""p|en ín|su|la."", ""46"": ""p|en|ín|su|la.""}"
es,whitespace_word,peregrinación,1,1,5,5,True,p|ere|gr|in|aciÃ³n,p|er|eg|r|in|ación,"{""42"": ""p|er|eg|r|in|ación"", ""43"": ""p|er|egr|inación"", ""44"": ""p|er|egr|in|ación"", ""45"": ""p|er|egrinación"", ""46"": ""p|er|eg|r|in|ac|ión""}"
es,whitespace_word,peregrinación.,1,1,5,5,True,p|ere|gr|in|aciÃ³n|.,p|er|egr|inación.,"{""42"": ""p|er|egr|inación."", ""43"": ""p|er|eg|r|in|ación."", ""44"": ""p|er|egr|inación|."", ""45"": ""p|er|eg|r|in|ación|."", ""46"": ""p|er|eg|r|inación|.""}"
es,whitespace_word,"portugués,",1,1,5,5,True,"port|ug|uÃ©s|,","p|or|t|ugués|,","{""42"": ""p|or|t|ugués|,"", ""43"": ""p|or|t|ugué|s|,"", ""44"": ""p|or|t|ugué|s,"", ""45"": ""p|or|t|ugués,"", ""46"": ""p|ort|ugués,""}"
