language,text,count,bpe_unique_signatures,fxt_unique_signatures,fxt_seed_signature_count,has_fxt_seed_variation,most_common_bpe,most_common_fxt,seed_signatures
en,An increasingly more popular option for those planning a gap-year is to travel and learn.,1,1,5,5,True,An|Ġincreasingly|Ġmore|Ġpopular|Ġoption|Ġfor|Ġthose|Ġplanning|Ġa|Ġgap|-year|Ġis|Ġto|Ġtravel|Ġand|Ġlearn|.,An||incr|easin|gl|y|mor|e|popul|ar|opt|ion|for||t|hose|plan|n|ing|a|gap-|year|is|t|o|t|ravel||and|learn.,"{""42"": ""An||incr|easin|gl|y|mor|e|popul|ar|opt|ion|for||t|hose|plan|n|ing|a|gap-|year|is|t|o|t|ravel||and|learn."", ""43"": ""An||incr|easingl|y|mor|e|popul|ar|option|for||t|hose|plan|n|ing|a|gap-|year||is|t|o|t|ravel||and|learn."", ""44"": ""An||inc|r|easin|gl|y|mor|e|popul|ar|opt|ion|for||t|hose|plan|n|ing|a|gap-|year||is|t|o|t|ravel||and|learn."", ""45"": ""An||incr|easin|gl|y|mor|e|popul|ar|option|for||t|hose|plan|n|ing|a|gap-|year||is|t|o|t|ravel||and|lear|n."", ""46"": ""An||incr|easin|gl|y|mor|e|popul|ar|opt|ion||for||t|hose|plan|n|ing|a|gap-|year||is|t|o|t|ravel||and|lear|n.""}"
en,"An infectious disease is one that is caused by a pathogen, such as a virus, bacterium, fungus or other parasites.",1,1,5,5,True,"An|Ġinfect|ious|Ġdisease|Ġis|Ġone|Ġthat|Ġis|Ġcaused|Ġby|Ġa|Ġpath|ogen|,|Ġsuch|Ġas|Ġa|Ġvirus|,|Ġbacter|ium|,|Ġfun|g|us|Ġor|Ġother|Ġpar|as|ites|.","An||infect|ious|diseas|e||is|one|t|hat|is|cause|d|by|a|pat|hog en,|suc|h|as|a|vi ru s,|bac te r|ium|,|fungus|or|ot|her|parasi te s.","{""42"": ""An||infect|ious|diseas|e||is|one|t|hat|is|cause|d|by|a|pat|hog en,|suc|h|as|a|vi ru s,|bac te r|ium|,|fungus|or|ot|her|parasi te s."", ""43"": ""An|infect|ious|disease||is|one|t|hat|is|cause|d|by|a|pat|hog en,|such|as|a|vi ru s,|bac te r|ium|,|fungus|or|ot|her||parasi te s."", ""44"": ""An||infect|ious|disease||is|one|t|hat|is|cause|d|by|a|pat|hog en,|such|as|a|vi ru s,|bac te r|ium|,|fungus|or|ot|her|parasi te s|."", ""45"": ""An||infect|ious|disease||is|one|t|hat|is|cause|d|by|a|pat|hog en,|such|as|a|vi ru s,|bac te r|ium|,|fungus|or|ot|her|parasi te s."", ""46"": ""An|infect|ious|disease|is|one|t|hat|is|cause|d|by|a|pat|hog en,|such|as|a|vi ru s,|bac te r|ium,|fung|us|or|ot|her|parasi te s.""}"
en,An official with the gas company was reporting to the scene after a neighbor called about a gas leak.,1,1,5,5,True,An|Ġofficial|Ġwith|Ġthe|Ġgas|Ġcompany|Ġwas|Ġreporting|Ġto|Ġthe|Ġscene|Ġafter|Ġa|Ġneighbor|Ġcalled|Ġabout|Ġa|Ġgas|Ġle|ak|.,An||off|icial||wit|h|t|he|gas|comp|any|was|rep|ort|ing|t|o|t|he|sc en e|af te r||a|neighb|or|call|ed|about||a|gas|leak.,"{""42"": ""An||off|icial||wit|h|t|he|gas|comp|any|was|rep|ort|ing|t|o|t|he|sc en e|af te r||a|neighb|or|call|ed|about||a|gas|leak."", ""43"": ""An||off|icial||wit|h|t|he|gas|comp|any|was|rep|ort|ing|t|o|t|he|sc en e|af te r||a|neighbor||call|ed|about||a|gas|leak."", ""44"": ""An||off|icial||wit|h|t|he|gas|comp|any|was|rep|ort|ing|t|o|t|he|sc en e|af te r||a|neighb|or||call|ed|about||a|gas|leak."", ""45"": ""An||off|icial||wit|h|t|he|gas|comp|any|was|report|ing|t|o|t|he|sc en e|af te r||a|neighb|or|cal|l|ed|about||a|gas|leak."", ""46"": ""An||off|icial||wit|h|t|he|gas|comp|any|was|rep|ort|ing|t|o|t|he|sc en e|af te r||a|neighb|or||cal|l|ed|about||a|gas|leak.""}"
en,Ancient Roman meals couldn't have included foods that came to Europe from America or from Asia in later centuries.,1,1,5,5,True,An|cient|ĠRoman|Ġmeals|Ġcouldn|'t|Ġhave|Ġincluded|Ġfoods|Ġthat|Ġcame|Ġto|ĠEurope|Ġfrom|ĠAmerica|Ġor|Ġfrom|ĠAsia|Ġin|Ġlater|Ġcent|uries|.,An|c|i en t||Roman||meals|could|n|'t||have|incl|uded|food|s|t|hat|came|t|o|Europ|e|from|Amer|ica|or|from|Asia|in|la te r|c en t|uri es.,"{""42"": ""An|c|i en t||Roman||meals|could|n|'t||have|incl|uded|food|s|t|hat|came|t|o|Europ|e|from|Amer|ica|or|from|Asia|in|la te r|c en t|uri es."", ""43"": ""An|c|i en t||Roman|meals|could|n't||have|incl|uded|food|s|t|hat|came|t|o|Europ|e|fr|om|Amer|ica|or|from|Asia|in|la te r|c en t|uri es."", ""44"": ""An|c|i en t||Roman||meals|could|n|'t||have|incl|uded|foods|t|hat|came|t|o|Europ|e|fr|om|Amer|ica|or|fr|om|Asia|in|la te r|c en t|uri es."", ""45"": ""An|c|i en t||Roman||meals|could|n't||have|incl|uded|food|s|t|hat|came|t|o|Europ|e|from|America|or|from|Asia|in|la te r|c en t|uri es."", ""46"": ""An|c|i en t||Roman|meals|could|n|'t||have|incl|uded|food|s|t|hat|came|t|o|Europ|e|from|Amer|ica|or|from|Asia|in|la te r|c en t|uri es.""}"
en,"Angel (2006), explains the Continuum approach as a method being used to help organizations reach a higher level of performance.",1,1,5,5,True,"An|gel|Ġ(|200|6|),|Ġexplains|Ġthe|ĠContin|u|um|Ġapproach|Ġas|Ġa|Ġmethod|Ġbeing|Ġused|Ġto|Ġhelp|Ġorganizations|Ġreach|Ġa|Ġhigher|Ġlevel|Ġof|Ġperformance|.","An|g|el||(200|6),|explains|t|he|Cont|inuu|m||appr|oach|as|a|met|hod|bei|ng|used|t|o|hel|p|organizat|ion|s|reach|a|hi gher|level||of|perfor|man|ce.","{""42"": ""An|g|el||(200|6),|explains|t|he|Cont|inuu|m||appr|oach|as|a|met|hod|bei|ng|used|t|o|hel|p|organizat|ion|s|reach|a|hi gher|level||of|perfor|man|ce."", ""43"": ""An|g|el||(200|6),|explains|t|he|Cont|inuum|appr|oach||as|a|met|hod|being|used|t|o|hel|p|organ|iz|at|ion|s|reach|a|hi gher||level||of|perfor|man|ce."", ""44"": ""An|g|el||(200|6),|explains|t|he|Cont|inuum||appr|oach||as|a|met|hod|being|used|t|o|hel|p|organizat|ion|s|reach|a|hi gher|level||of|perfor|man|ce."", ""45"": ""Ang|el||(200|6),|explains|t|he|Cont|inuum||appr|oach|as|a|met|hod|being|used|t|o|hel|p|organiz|at|ion|s|reach|a|hi gher|level||of|performan|ce."", ""46"": ""An|g|el||(200|6),|explains|t|he|Cont|inuum||appr|oach|as|a|met|hod|being|used|t|o|hel|p|organiz|at|ion|s|reach|a|hi gher||level||of|performan|ce.""}"
en,Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals (RSPCA) are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.,1,1,5,5,True,An|imal|ĠLib|er|ation|Ġand|Ġthe|ĠRoyal|ĠSociety|Ġfor|Ġthe|ĠPrev|ention|Ġof|ĠCr|uel|ty|Ġto|ĠAnim|als|Ġ(|R|SP|CA|)|Ġare|Ġagain|Ġcalling|Ġfor|Ġthe|Ġmand|atory|Ġinstallation|Ġof|ĠC|CT|V|Ġcameras|Ġin|Ġall|ĠAustralian|Ġab|atto|irs|.,An|im|al|Liber|at|ion||and|t|he|Royal|Societ|y|for||t|he|Prev en t|ion||of|C ru elt|y|t|o|Animal|s|(R|SPCA)|are|again|call|ing|for||t|he|man|datory|inst|all|ation||of|CCT|V|camer|as|in|all||Aust|ralian||abat|t|oirs.,"{""42"": ""An|im|al|Liber|at|ion||and|t|he|Royal|Societ|y|for||t|he|Prev en t|ion||of|C ru elt|y|t|o|Animal|s|(R|SPCA)|are|again|call|ing|for||t|he|man|datory|inst|all|ation||of|CCT|V|camer|as|in|all||Aust|ralian||abat|t|oirs."", ""43"": ""An|im|al||Liber|at|ion||and|t|he|Royal|Societ|y|for||t|he|Prev en t|ion|of|C ru elt|y|t|o|Animals|(R|SPCA)||are|again|cal|l|ing|for||t|he|man|datory|inst|all|ation|of|CCT|V|camer|as|in|all||Aust|ralian||abat|toirs."", ""44"": ""An|im|al|Liber|at|ion||and|t|he|Royal|Societ|y|for||t|he|Prev en t|ion|of|C ru elty|t|o|Animals|(R|SPCA)||are|again|call|ing|for||t|he|man|d|atory|inst|all|ation||of|CCT|V|camer|as|in|all||Aust|ralian|abat|toirs."", ""45"": ""An|imal||Liber|at|ion||and|t|he|Royal|Societ|y|for||t|he|Prev en t|ion|of|C ru elt|y|t|o|Animals|(R|SPCA)||are|again|call|ing|for||t|he|man|datory|inst|all|ation|of|CCT|V|camer|as|in|all||Aust|ralian||abat|toirs."", ""46"": ""An|im|al||Liber|at|ion||and|t|he|Royal|Societ|y|for||t|he|Prev en t|ion|of|C ru el|ty|t|o|Animals|(R|SPCA)||are|again|call|ing|for||t|he|man|datory|inst|all|ation||of|CCT|V|camer|as|in|all||Aust|ralian||abat|toirs.""}"
en,"Animals are found all over the earth. They dig in the ground, swim in the oceans, and fly in the sky.",1,1,5,5,True,"An|im|als|Ġare|Ġfound|Ġall|Ġover|Ġthe|Ġearth|.|ĠThey|Ġdig|Ġin|Ġthe|Ġground|,|Ġswim|Ġin|Ġthe|Ġo|ce|ans|,|Ġand|Ġfly|Ġin|Ġthe|Ġsky|.","An|im|als|are|found||all||over||t|he|eart|h.|T|hey|dig|in|t|he|ground|,|swim||in|t|he|oceans,|and|fly|in|t|he|sky.","{""42"": ""An|im|als|are|found||all||over||t|he|eart|h.|T|hey|dig|in|t|he|ground|,|swim||in|t|he|oceans,|and|fly|in|t|he|sky."", ""43"": ""An|im|al|s|are|found||all||over||t|he|eart|h.|T|hey|dig|in|t|he|ground|,|swim|in|t|he|oceans,|and|fly|in|t|he|sky."", ""44"": ""An|im|als||are|found||all||over||t|he|eart|h.|T|hey|dig|in|t|he|grou|nd|,|swim|in|t|he|oceans,|and|fly|in|t|he|sky."", ""45"": ""An|imals|are|found||all||over||t|he|eart|h.|T|hey|dig|in|t|he|grou|nd|,|swim|in|t|he|oceans,|and|fly|in|t|he|sky."", ""46"": ""An|imals|are|found||all||over||t|he|eart|h.|T|hey|dig|in|t|he|ground|,|swim|in|t|he|oceans,|and|fly|in|t|he|sky.""}"
en,Animals are made of many cells. They eat things and digest them inside. Most animals can move.,1,1,5,5,True,An|im|als|Ġare|Ġmade|Ġof|Ġmany|Ġcells|.|ĠThey|Ġeat|Ġthings|Ġand|Ġdigest|Ġthem|Ġinside|.|ĠMost|Ġanimals|Ġcan|Ġmove|.,An|im|als|are|made|of|man|y|cel|l|s.|T|hey|eat||t|hi ngs|and|dig es t||t|hem|inside.|Most||animals|can|move.,"{""42"": ""An|im|als|are|made|of|man|y|cel|l|s.|T|hey|eat||t|hi ngs|and|dig es t||t|hem|inside.|Most||animals|can|move."", ""43"": ""An|imals||are|made|of|man|y|cel|l|s.|T|hey|eat||t|hi ngs|and|dig es t||t|hem|insid|e.|Most||animals|can|move."", ""44"": ""An|im|al|s|are|made|of|man|y|cel|l|s.|T|hey|eat||t|hi ngs|and|dig es t||t|hem|inside.|Most||animal|s|can|move."", ""45"": ""An|im|al|s|are|made|of|man|y|cel|ls.|T|hey|eat||t|hi ngs|and|dig es t||t|hem|inside.|Most||animal|s|can|move."", ""46"": ""An|imal|s|are|made|of|man|y|cel|ls.|T|hey|eat||t|hi ngs|and|dig es t||t|hem|inside.|Most||animals||can|move.""}"
en,"Another difference was that while the poor people and the woman ate their food while sitting in chairs, the rich men liked to have banquets together where they would lounge on their sides while they ate their meals.",1,1,5,5,True,"Another|Ġdifference|Ġwas|Ġthat|Ġwhile|Ġthe|Ġpoor|Ġpeople|Ġand|Ġthe|Ġwoman|Ġate|Ġtheir|Ġfood|Ġwhile|Ġsitting|Ġin|Ġch|airs|,|Ġthe|Ġrich|Ġmen|Ġliked|Ġto|Ġhave|Ġban|que|ts|Ġtogether|Ġwhere|Ġthey|Ġwould|Ġlo|unge|Ġon|Ġtheir|Ġsides|Ġwhile|Ġthey|Ġate|Ġtheir|Ġmeals|.","An|ot|her||differ|en ce|was|t|hat|w hi le|t|he|poor|peop|le|and|t|he|woman|a te|t|heir|food|w hi le|sit|ting|in|chairs,|t|he|rich|m en|liked|t|o|have|banquet|s|t|ogether|wher|e|t|hey|would||lounge|on|t|heir|sid es|w hi le|t|hey|a te|t|heir|meals.","{""42"": ""An|ot|her||differ|en ce|was|t|hat|w hi le|t|he|poor|peop|le|and|t|he|woman|a te|t|heir|food|w hi le|sit|ting|in|chairs,|t|he|rich|m en|liked|t|o|have|banquet|s|t|ogether|wher|e|t|hey|would||lounge|on|t|heir|sid es|w hi le|t|hey|a te|t|heir|meals."", ""43"": ""An|ot|her|differ en ce|was|t|hat|w hi le|t|he|poor|people|and|t|he|woman|a te|t|heir|food|w hi le|sit|ting|in|chairs,|t|he|rich|m en|liked|t|o|have|banquet|s|t|ogether||where|t|hey|would||lounge|on|t|heir|sid es|w hi le|t|hey|a te|t|heir|meals."", ""44"": ""An|ot|her||differ|en ce|was|t|hat|w hi le|t|he|poor|people|and|t|he|woman|a te|t|heir|food|w hi le|sit|ting|in|chairs|,|t|he|rich|m en|liked|t|o|have|banqu|et|s|t|ogether||wher|e|t|hey|would||lounge|on|t|heir|sid es|w hi le|t|hey|a te|t|heir|meals."", ""45"": ""An|ot|her||differ|en ce|was|t|hat|w hi le|t|he|poor|peop|le|and|t|he|woman|a te|t|heir|food|w hi le|sit|ting|in|chairs,|t|he|rich|m en|liked|t|o|have|banqu|et|s|t|ogether||wher|e|t|hey|would||lounge|on|t|heir|sid es|w hi le|t|hey|a te|t|heir|meals."", ""46"": ""An|ot|her||differ en c|e|was|t|hat|w hi le|t|he|poor|peopl|e|and|t|he|woman|a te|t|heir|food|w hi le|sit|ting|in|chairs,|t|he|rich|m en|liked|t|o|have|banqu|et|s|t|ogether||wher|e|t|hey|would||lounge|on|t|heir|sid es|w hi le|t|hey|a te|t|heir|meals.""}"
en,"Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.",1,1,5,5,True,"Another|Ġfamous|ĠGreek|Ġis|Ġa|Ġmathemat|ician|ĠPy|th|ag|oras|,|Ġmostly|Ġknown|Ġfor|Ġhis|Ġfamous|Ġthe|or|em|Ġabout|Ġrelations|Ġof|Ġthe|Ġsides|Ġof|Ġright|Ġtr|iang|les|.","An|ot|her||famous|Greek|is|a|mat|hemat|ician||Pyt|hagoras,|most|ly|know|n||for||hi s|famous|t|heorem||about||rel|at|ions|of|t|he|sid es|of|right||t|riangl|es.","{""42"": ""An|ot|her||famous|Greek|is|a|mat|hemat|ician||Pyt|hagoras,|most|ly|know|n||for||hi s|famous|t|heorem||about||rel|at|ions|of|t|he|sid es|of|right||t|riangl|es."", ""43"": ""An|ot|her||famous|Greek|is|a|mat|hemat|ician||Pyt|hagor|as,|most|ly|known|for||hi s|famous|t|heorem||about||rel|at|ions|of|t|he|sid es|of|right||t|riangl|es."", ""44"": ""A|n|ot|her||famous|Greek|is|a|mat|hemat|ician||Pyt|hagor|as,|most|ly|known|for||hi s|famous|t|heorem||about||rel|at|ion|s|of|t|he|sid es|of|right||t|riangl|es."", ""45"": ""An|ot|her|famous|Greek|is|a|mat|hemat|ician||Pyt|hagor|as,|most|ly|known|for||hi s|famous|t|heorem||about||rel|at|ions|of|t|he|sid|es|of|right||t|riangl|es."", ""46"": ""An|ot|her|famous|Greek|is|a|mat|hemat|ician||Pyt|hagoras,|most|ly|know|n|for||hi s|famous|t|heorem|about||rel|at|ions|of|t|he|sid es|of|right||t|riangl|es.""}"
en,"Another secondary containment area below the tanks capable of holding 104,500 barrels was not yet filled to capacity.",1,1,5,5,True,"Another|Ġsecondary|Ġcontain|ment|Ġarea|Ġbelow|Ġthe|Ġtan|ks|Ġcapable|Ġof|Ġholding|Ġ|104|,|500|Ġbar|rel|s|Ġwas|Ġnot|Ġyet|Ġfilled|Ġto|Ġcapacity|.","An|ot|her|second|ary|cont|ainm en t||area|bel|ow|t|he|t|anks|cap|able|of|hol|din|g|104,5|00|barr|el|s|was|not||yet||fill|ed|t|o|cap|acit|y.","{""42"": ""An|ot|her|second|ary|cont|ainm en t||area|bel|ow|t|he|t|anks|cap|able|of|hol|din|g|104,5|00|barr|el|s|was|not||yet||fill|ed|t|o|cap|acit|y."", ""43"": ""An|ot|her||second|ary|cont|ainm en t||area|bel|ow|t|he|t|anks|cap|able|of|hol|din|g|104,5|00||barr|el|s|was|not||yet||fill|ed|t|o|cap|acit|y."", ""44"": ""An|ot|her||second|ary|cont|ainm en t||area|bel|ow|t|he|t|anks|cap|able|of|hol|ding|104,5|00|barr|el|s|was|not||yet||filled|t|o|cap|acit|y."", ""45"": ""An|ot|her||second|ary|cont|ainm en t||area|bel|ow|t|he|t|anks|cap|able|of|hol|din|g|104,5|0|0|barr|el|s|was|not||yet||filled|t|o|cap|acit|y."", ""46"": ""An|ot|her|second|ary|cont|ainm en t||area|bel|ow|t|he|t|anks|cap|able|of|hol|din|g|104,5|00|bar|r|el|s|was|not||yet||filled|t|o|cap|acit|y.""}"
en,Anyone interested in seeing evidence of the damage to the mummy done during attempts to remove it from the coffin will be disappointed as only the head and shoulders are visible.,1,1,5,5,True,Any|one|Ġinterested|Ġin|Ġseeing|Ġevidence|Ġof|Ġthe|Ġdamage|Ġto|Ġthe|Ġm|um|my|Ġdone|Ġduring|Ġattempts|Ġto|Ġremove|Ġit|Ġfrom|Ġthe|Ġco|ff|in|Ġwill|Ġbe|Ġdisappointed|Ġas|Ġonly|Ġthe|Ġhead|Ġand|Ġshould|ers|Ġare|Ġvisible|.,An|yon|e||in te r|es te d|in|see|i|ng|evid|en ce|of|t|he|damag|e|t|o|t|he|mummy|done|during|at|te mpts|t|o|rem|ove|it|from|t|he|coffin||will||be|disappoin te|d|as|only|t|he|head|and|should|er|s|are|visib|le.,"{""42"": ""An|yon|e||in te r|es te d|in|see|i|ng|evid|en ce|of|t|he|damag|e|t|o|t|he|mummy|done|during|at|te mpts|t|o|rem|ove|it|from|t|he|coffin||will||be|disappoin te|d|as|only|t|he|head|and|should|er|s|are|visib|le."", ""43"": ""An|yon|e|in te r|es te d|in|see|i|ng|evid en ce|of|t|he|damag|e|t|o|t|he|mummy|done|dur|ing|at|te mpts|t|o|rem|ove|it|from|t|he|coff|in||will||be|disappoin te|d|as|only|t|he|head|and|should|er|s|are|visib|le."", ""44"": ""An|yon|e|in te r|es te d|in|see|i|n|g|evid en ce|of|t|he|damag|e|t|o|t|he|mummy|done|during|at|te mpts|t|o|rem|ove|it|from|t|he|coffin||will||be|disappoin te d|as|only|t|he|head|and|should|er|s|are|visib|le."", ""45"": ""An|yon|e|in te r|es te d|in|see|i|ng|evid|en c|e|of|t|he|damag|e|t|o|t|he|mummy|done|during|at|te mpts|t|o|rem|ove|it|fr|om|t|he|coff|in||will||be|disappoin te|d|as|only|t|he|head|and|should|er|s|are|visib|le."", ""46"": ""An|yon|e|in te r|es te d|in|see|i|ng|evid|en ce|of|t|he|damag|e|t|o|t|he|mummy|done|during|at|te mpts|t|o|rem|ove|it|from|t|he|coff|in||will||be|disapp|oin te|d|as|only|t|he|head|and|should|er|s|are|visib|le.""}"
en,"Anyone who's going to drive at high latitudes or over mountain passes should consider the possibility of snow, ice, or freezing temperatures.",1,1,5,5,True,"Any|one|Ġwho|'s|Ġgoing|Ġto|Ġdrive|Ġat|Ġhigh|Ġlat|itudes|Ġor|Ġover|Ġmountain|Ġpasses|Ġshould|Ġconsider|Ġthe|Ġpossibility|Ġof|Ġsnow|,|Ġice|,|Ġor|Ġfree|zing|Ġtemperatures|.","An|yon|e|who'|s|going|t|o|drive|at||hi gh|lat|itud es|or|over||mount|ain|pass|es|should||consider||t|he|possib|ilit|y|of|snow,|ice,|or||freez|ing|te mper|at|ur es.","{""42"": ""An|yon|e|who'|s|going|t|o|drive|at||hi gh|lat|itud es|or|over||mount|ain|pass|es|should||consider||t|he|possib|ilit|y|of|snow,|ice,|or||freez|ing|te mper|at|ur es."", ""43"": ""An|yon|e|who'|s|going|t|o|drive|at||hi gh|lat|itud es|or|over||mount|ain|pass es|should||consider||t|he|possib|ilit|y|of|snow,|ice,|or|freez|in|g|te mper|atur es."", ""44"": ""An|yon|e||who'|s|going|t|o|drive|at||hi gh|lat|itud es|or|over||mount|ain|pass|es|should||consider||t|he|possib|ilit|y|of|snow|,|ice,|or|fr|eez|in|g|te mper|at|ur es."", ""45"": ""An|yon|e|who'|s|going|t|o|drive|at||hi gh|lat|itud es|or|over||mount|ain|pass es|should||consider||t|he|possib|ilit|y|of|snow|,|ice,|or|fr|eez|in|g|te mper|at|ur es."", ""46"": ""An|yon|e|who'|s|going|t|o|drive|at||hi gh|lat|itud es|or|over||mount|ain|pass|es|should||consider||t|he|possib|ilit|y|of|snow|,|ice,|or||freezin|g|te mper|at|ur es.""}"
en,Apia was founded in the 1850s and has been the official capital of Samoa since 1959.,1,1,5,5,True,Ap|ia|Ġwas|Ġfounded|Ġin|Ġthe|Ġ|185|0|s|Ġand|Ġhas|Ġbeen|Ġthe|Ġofficial|Ġcapital|Ġof|ĠSam|oa|Ġsince|Ġ|195|9|.,Ap|ia|was|found|ed|in|t|he|185|0s|and|has|be en|t|he|off|icial||cap|it|al|of|Sam|oa|sin|ce|1959|.,"{""42"": ""Ap|ia|was|found|ed|in|t|he|185|0s|and|has|be en|t|he|off|icial||cap|it|al|of|Sam|oa|sin|ce|1959|."", ""43"": ""Ap|ia|was|found|ed|in|t|he|1850s|and|has|be en|t|he|off|ici|al||cap|it|al|of|Samoa|sin|ce|1959."", ""44"": ""Ap|ia|was|found|ed|in|t|he|1850s|and|has|be en|t|he|off|icial||cap|it|al|of|Sam|oa|sin|ce|195|9."", ""45"": ""Ap|ia|was|found|ed|in|t|he|1850s|and|has|be en|t|he|off|icial||cap|it|al|of|Samoa|sin|ce|1959."", ""46"": ""Ap|ia|was|found|ed|in|t|he|1850s|and|has|be en|t|he|off|icial||cap|it|al|of|Sam|oa|sin|ce|1959.""}"
en,"Appropriate use of blogs ""can empower students to become more analytical and critical; through actively responding to Internet materials, students can define their positions in the context of others' writings as well as outline their own perspectives on particular issues (Oravec, 2002).",1,1,5,5,True,"Ap|pro|priate|Ġuse|Ġof|Ġblogs|Ġ""|can|Ġemp|ower|Ġstudents|Ġto|Ġbecome|Ġmore|Ġanaly|t|ical|Ġand|Ġcritical|;|Ġthrough|Ġactiv|ely|Ġrespon|ding|Ġto|ĠInternet|Ġmaterials|,|Ġstudents|Ġcan|Ġdefine|Ġtheir|Ġpositions|Ġin|Ġthe|Ġcontext|Ġof|Ġothers|'|Ġwrit|ings|Ġas|Ġwell|Ġas|Ġout|line|Ġtheir|Ġown|Ġperspect|ives|Ġon|Ġparticular|Ġissues|Ġ(|O|ra|ve|c|,|Ġ|200|2|).","Ap|p|r|op|r|ia te||use|of|blogs|""|can|emp|ower|st|ud en t|s|t|o|become|mor|e|anal|yt|ical|and|crit|ical;|t|hrough||act|ivel|y|r es pon|din|g|t|o|In te r|net||ma te rial|s,|st|ud en t|s|can|defin|e|t|heir|posit|ion|s|in|t|he|con te|xt||of|ot|hers'||writ|ings|as|well||as|out|line|t|heir|own|perspect|iv es|on|part|icular|iss|u es|(Or|av|ec,|200|2).","{""42"": ""Ap|p|r|op|r|ia te||use|of|blogs|\""|can|emp|ower|st|ud en t|s|t|o|become|mor|e|anal|yt|ical|and|crit|ical;|t|hrough||act|ivel|y|r es pon|din|g|t|o|In te r|net||ma te rial|s,|st|ud en t|s|can|defin|e|t|heir|posit|ion|s|in|t|he|con te|xt||of|ot|hers'||writ|ings|as|well||as|out|line|t|heir|own|perspect|iv es|on|part|icular|iss|u es|(Or|av|ec,|200|2)."", ""43"": ""Ap|p|r|op|r|ia te||use|of|blogs|\""|can|emp|ower|st|ud en t|s|t|o|become|mor|e|anal|yt|ical|and|crit|ical;|t|hrough||act|ively|r es pon|din|g|t|o|In te r|net||ma te rial|s,|st|ud en t|s|can|defin|e|t|heir|posit|ion|s|in|t|he|con te|xt||of|ot|hers'||writ|ings|as|well||as|out|line|t|heir|own|perspec|t|iv es|on|part|icul|ar|iss|u es|(Or|av|ec,|200|2)|."", ""44"": ""Ap|p|r|op|r|ia te||use|of|blogs|\""|c|an|emp|ower|st|ud en t|s|t|o|become|mor|e|anal|yt|ical|and|crit|ical;|t|hrough||act|ivel|y|r es pon|din|g|t|o|In te r|net||ma te rial|s,|st|ud en t|s|can|defin|e|t|heir|posit|ion|s|in|t|he|con te|xt||of|ot|hers'|writ|ings|as|well||as|out|line|t|heir|own|perspect|iv es|on|part|icul|ar||iss|u es|(Or|av|ec,|2002)|."", ""45"": ""Ap|p|r|op|r|ia te||use|of|blogs|\""|can|emp|ower|st|ud en t|s|t|o|become|mor|e|analytical|and|crit|ical;|t|hrough||act|ivel|y|r es pon|din|g|t|o|In te r|net||ma te rial|s,|st|ud en t|s|can|defin|e|t|heir|posit|ion|s|in|t|he|con te|xt||of|ot|hers'||writ|ings|as|well||as|out|line|t|heir|own|perspect|iv es|on|part|icul|ar|iss|u es|(Or|av|ec,|200|2)."", ""46"": ""Ap|p|r|op|r|ia te||use|of|blogs|\""|can|emp|ower|st|ud en t|s|t|o|become|mor|e|anal|yt|ical|and|crit|ical;|t|hrough||act|ivel|y|r es pon|din|g|t|o|In te r|net||ma te rial|s,|st|ud en t|s|can|defin|e|t|heir|posit|ion|s|in|t|he|con te|xt||of|ot|hers'||writ|ings|as|well||as|out|line|t|heir|own|persp|ect|iv es|on|part|icul|ar|iss|u es|(Or|av|ec,|200|2).""}"
